Division,ALP,LNP,GRN,,,2025 Primary,,,,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,ALP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,ALP Prefs,,LNP Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,GRN Prefs,,IND Prefs,,OTH Prefs,,ALP Prefs,,LNP Prefs,,GRN Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,OTH Prefs,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,ALP,LNP,GRN,IND,OTH,ALP,LNP,GRN,IND,OTH,ALP,LNP,GRN,ON,OTH,ALP,LNP,GRN,ON,IND
,ON,IND,OTH,,,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Primary,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,,,,,,,,,,,,,,,,,,,,
Gilmore,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Hunter,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Lyne,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
New England,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Page,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Parkes,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Richmond,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Farrer,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Riverina,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Chisholm,ALP,LNP,GRN,ALP,LNP,43653,0.3873621254,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,41967,0.3724011252,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,14086,0.124994454,18111.0,0.1607109581,Third,15417.0,0.8512506212,2694.0,0.1487493788,,0,,0,,0,12512.0,0.8882578447,1574.0,0.1117421553,,0,,0,,0,2156,0.01913162308,3743.0,0.03321413043,Fifth,268.0,0.0716003206,2241.0,0.5987176062,264.0,0.0705316591,970.0,0.2591504141,,0,384.0,0.1781076067,1772.0,0.8218923933,,0,,0,,0,6684,0.05931158102,8210.0,0.07285279476,Fourth,2978.0,0.36272838,1899.0,0.2313032887,3333.0,0.4059683313,,0,,0,5103.0,0.763464991,1582.0,0.23668462,,0,,0,,0,4147,0.03679909134,4148.0,0.036807965,Fifth,455.0,0.1096914176,1123.0,0.2707328833,428.0,0.1031822565,1587.0,0.3825940212,555.0,0.1337994214,1119.0,0.2698336147,3029.0,0.7304075235,,0,,0,,0,,,,,,0.1656015305,0.6586599492,0.1757385203,,,0.36272838,0.2313032887,0.4059683313,,,0.2215824204,0.5536804881,0.2247370915,,
Goldstein,LNP,IND,ALP,LNP,IND,15803,0.1366178797,19235.0,,Third,3718.0,0.1932934754,,0,,0,15517.0,0.8067065246,,0,3056.0,0.1933810036,,0,,0,12756.0,0.8071885085,,0,50348,0.4352614698,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8314,0.07187502702,8728.0,0.07545408176,Fourth,2647.0,0.3032768103,441.0,0.05052703941,,0,5640.0,0.6461961503,,0,,0,728.0,0.0875631465,,0,7592.0,0.9131585278,,0,2037,0.01760998677,3846.0,0.03324889992,Fifth,269.0,0.06994279771,2667.0,0.6934477379,198.0,0.05148205928,712.0,0.1851274051,,0,,0,1440.0,0.706921944,,0,597.0,0.293078056,,0,35576,0.3075566468,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3595,0.03107898991,3743.0,0.03235845876,Sixth,507.0,0.1354528453,870.0,0.2324338766,210.0,0.05610472883,1809.0,0.483302164,347.0,0.09270638525,,0,2472.0,0.6876216968,,0,,0,1271.0,0.3535465925,0.3032768103,0.05052703941,,0.6461961503,,0.08555611244,0.6960489739,,0.2183949136,,,,,,,0.1938175628,0.5716706578,,,0.2345117794
Hotham,ALP,LNP,GRN,ALP,LNP,51880,0.4884616471,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,27346,0.2574686238,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,15780,0.1485721818,19278.0,0.1815066236,Third,16899.0,0.8765950825,2379.0,0.1234049175,,0,,0,,0,,0,,0,,0,,0,,0,4959,0.04669007918,7215.0,0.06793081696,Fourth,1165.0,0.1614691615,4285.0,0.5939015939,1765.0,0.2446292446,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,6246,0.05880746815,6246.0,0.05880746815,Fifth,1068.0,0.1709894332,1189.0,0.1903618316,1733.0,0.2774575728,2256.0,0.3611911623,,0,,0,,0,,0,,0,,0,,,,,,0.1614691615,0.5939015939,0.2446292446,,,,,,,,0.2293106674,0.4048738386,0.3658154941,,
Kooyong,IND,LNP,ALP,IND,LNP,13671,0.1190159054,16180.0,,Third,3864.0,0.2388133498,,0,,0,12316.0,0.7611866502,,0,,0,,0,,0,,0,,0,49542,0.4312988064,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8900,0.07748091271,9219.0,0.08025803756,Fourth,2189.0,0.2374444083,696.0,0.07549625773,,0,6334.0,0.687059334,,0,,0,,0,,0,,0,,0,1201,0.01045557036,2275.0,0.0198055142,Fifth,156.0,0.06857142857,1650.0,0.7252747253,151.0,0.06637362637,318.0,0.1397802198,,0,,0,,0,,0,,0,,0,38955,0.3391313432,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,2599.0,0.02261746193,2599.0,0.02262616765,Sixth,164.0,0.06310119277,916.0,0.3524432474,168.0,0.06464024625,1074.0,0.4132358599,277.0,0.1065794536,,0,,0,,0,,0,,0,0.2374444083,0.07549625773,,0.687059334,,0.08433147501,0.7302856857,,0.1853828393,,,,,,,0.1132984474,0.6591035774,,,0.2275979752
Macnamara,ALP,LNP,GRN,ALP,LNP,36228,0.3610596185,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,32606,0.3249616297,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,25561,0.2547489486,26750.0,0.2665988957,Third,24579.0,0.9188411215,2171.0,0.0811588785,,0,,0,,0,,0,,0,,0,,0,,0,2803,0.02793557775,3853.0,0.0384002073,Fourth,594.0,0.1541655853,2739.0,0.7108746431,520.0,0.1349597716,,0,,0,,0,,0,,0,,0,,0,1841,0.01834798381,2128.0,0.02120831589,Fifth,503.0,0.2363721805,511.0,0.2401315789,582.0,0.2734962406,532.0,0.25,,0,,0,,0,,0,,0,,0,1299,0.0129462417,1299.0,0.0129462417,Sixth,100.0,0.07698229407,307.0,0.2363356428,87.0,0.06697459584,518.0,0.3987682833,287.0,0.220939184,,0,,0,,0,,0,,0,,,,,,0.1541655853,0.7108746431,0.1349597716,,,0.2749135768,0.4178502397,0.3072361835,,,0.1991978212,0.6121293949,0.188672784,,
Cooper,ALP,GRN,LNP,ALP,GRN,45149,0.4196549737,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,16280,0.1513208038,21006.0,,Third,15111.0,0.7193658955,5895.0,0.2806341045,,0,,0,,0,,0,,0,,0,,0,,0,27123,0.2521052925,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5684,0.05283215288,6181.0,0.05745171305,Fifth,1369.0,0.2214851966,3308.0,0.5351884808,444.0,0.07183303673,,0,1060.0,0.1714932859,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,13350,0.1240867771,13911.0,0.1293012102,Third,2615.0,0.1879807347,1418.0,0.1019337215,9878.0,0.7100855438,,0,,0,,0,,0,,0,,0,,0,,,,,,0.2537226304,0.5526694297,0.1936079399,,,,,,,,0.1879807347,0.1019337215,0.7100855438,,
Melbourne,ALP,GRN,LNP,ALP,GRN,30541,0.3134081767,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,19267,0.1977157048,23023.0,,Third,18253.0,0.7928158798,4770.0,0.2071841202,,0,,0,,0,,0,,0,,0,,0,,0,38457,0.3946412446,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,2438,0.02501847139,2624.0,0.02692718168,Fifth,545.0,0.2076981707,1024.0,0.3902439024,135.0,0.05144817073,920.0,0.3506097561,,0,,0,,0,,0,,0,,0,4819,0.04945201543,5988.0,0.06144815697,Fourth,1894.0,0.3162992652,2515.0,0.42000668,1463.0,0.2443219773,,0,,0,,0,,0,,0,,0,,0,1926,0.01976438716,2042.0,0.02095476562,Sixth,430.0,0.2105778648,217.0,0.1062683643,960.0,0.4701273262,87.0,0.04260528893,348.0,0.1704211557,,0,,0,,0,,0,,0,,,,,,0.3300235186,0.5330620581,0.1369144233,,,0.3162992652,0.42000668,0.2443219773,,,0.2794826114,0.2013515677,0.5191658208,,
Wills,,,,,,39069,0.3558812545,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,14121,0.1286288156,18169.0,,Third,13795.0,0.7592602785,4374.0,0.2407397215,,0,,0,,0,,0,,0,,0,,0,,0,38834,0.3537406291,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3842,0.03499694847,4740.0,0.04317687031,Fifth,718.0,0.1514767932,2812.0,0.5932489451,474.0,0.1,,0,736.0,0.1552742616,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,13915,0.1267523524,13753.0,0.1252766872,Fourth,2877.0,0.209190722,1236.0,0.08987130081,9640.0,0.7009379772,,0,,0,,0,,0,,0,,0,,0,,,,,,0.1839587281,0.607203645,0.2088376268,,,,,,,,0.209190722,0.08987130081,0.7009379772,,
Fraser,,,,,,45786,0.4260470656,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,18125,0.1686564248,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,27171,0.2528311016,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5135,0.04778210986,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,11250,0.1046832981,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Gellibrand,,,,,,49044,0.4661888557,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,27539,0.2617725899,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,17933,0.1704625387,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6290,0.05978973784,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,4396,0.04178627783,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Maribyrnong,,,,,,46064,0.4142557803,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,33874,0.3046305206,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,23594,0.2121819833,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7665,0.06893171578,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,0,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
Aston,,,,,,40926,0.3725659769,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,41382,0.3767171299,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,12669,0.1153310453,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3738,0.03402853007,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,4543,0.04135677157,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6591,0.0600005462,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Deakin,,,,,,40177,0.3478317331,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,44732,0.3872665726,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,13758,0.1191096643,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3043,0.0263447237,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8259,0.07150216004,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5538,0.04794514618,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
