Seat,State,DivisionID,Eliminated,AliveSet,Recipient,Votes,ScenarioTotal,Share,Method,VoteBasis,CandidateCount,LastSurvivorCandidate,LastSurvivorSubtype,LastSurvivorIdeologyFamily,LastSurvivorPrimaryCoverage,DefaultEvidenceMultiplier,EffectiveEvidenceMultiplier,OverrideApplied,Source
Oxley,QLD,174,ON,ALP+GRN+LNP,LNP,3337.732653513633,5738.0,0.5816892041675904,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Darren Baker,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Oxley,QLD,174,OTH,ALP+GRN+LNP+ON,ALP,1238.0,7478.0,0.1655522867076758,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,William Tento,OTH_FFPA,RIGHT,0.4089328697512704,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Oxley,QLD,174,OTH,ALP+GRN+LNP+ON,GRN,1641.0,7478.0,0.2194437015244718,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,William Tento,OTH_FFPA,RIGHT,0.4089328697512704,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Oxley,QLD,174,OTH,ALP+GRN+LNP+ON,LNP,1315.0,7478.0,0.175849157528751,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,William Tento,OTH_FFPA,RIGHT,0.4089328697512704,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Oxley,QLD,174,OTH,ALP+GRN+LNP+ON,ON,3284.0,7478.0,0.4391548542391014,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,William Tento,OTH_FFPA,RIGHT,0.4089328697512704,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,GRN,ALP+LNP,ALP,10694.596149490371,13802.0,0.7748584371460929,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nikil Paul,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,GRN,ALP+LNP,LNP,3107.4038505096264,13802.0,0.22514156285390713,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nikil Paul,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,ON,ALP+GRN+LNP,ALP,1636.377957860616,7848.0,0.2085089141004862,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nicole Shires,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,ON,ALP+GRN+LNP,GRN,1527.62528363047,7848.0,0.1946515397082658,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nicole Shires,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,ON,ALP+GRN+LNP,LNP,4683.996758508914,7848.0,0.596839546191248,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nicole Shires,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,OTH,ALP+GRN+LNP+ON,ALP,966.0,8408.0,0.1148905803996194,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Ryan Mensink,OTH_CYA,RIGHT,0.5572074215033301,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,OTH,ALP+GRN+LNP+ON,GRN,1456.0,8408.0,0.1731684110371075,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Ryan Mensink,OTH_CYA,RIGHT,0.5572074215033301,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,OTH,ALP+GRN+LNP+ON,LNP,1494.0,8408.0,0.1776879162702188,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Ryan Mensink,OTH_CYA,RIGHT,0.5572074215033301,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Petrie,QLD,175,OTH,ALP+GRN+LNP+ON,ON,4492.0,8408.0,0.5342530922930543,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Ryan Mensink,OTH_CYA,RIGHT,0.5572074215033301,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,GRN,ALP+LNP,ALP,7151.414634146342,10032.0,0.7128603104212861,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Joshua Riethmuller,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,GRN,ALP+LNP,LNP,2880.5853658536585,10032.0,0.2871396895787139,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Joshua Riethmuller,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,ON,ALP+GRN+LNP,ALP,1236.4310516321548,6021.0,0.2053531060674563,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Kyle Lentz,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,ON,ALP+GRN+LNP,GRN,1348.586400217018,6021.0,0.2239804683967809,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Kyle Lentz,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,ON,ALP+GRN+LNP,LNP,3435.9825481508274,6021.0,0.5706664255357627,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Kyle Lentz,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,OTH,ALP+GRN+LNP+ON,ALP,1587.0000000000002,12212.0,0.12995414346544382,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Carol Ordish,OTH_FFPA,RIGHT,0.3162463150999017,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,OTH,ALP+GRN+LNP+ON,GRN,2825.0,12212.0,0.23132983950212904,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Carol Ordish,OTH_FFPA,RIGHT,0.3162463150999017,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,OTH,ALP+GRN+LNP+ON,LNP,2762.0,12212.0,0.22617097936455946,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Carol Ordish,OTH_FFPA,RIGHT,0.3162463150999017,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Rankin,QLD,176,OTH,ALP+GRN+LNP+ON,ON,5038.0,12212.0,0.4125450376678677,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Carol Ordish,OTH_FFPA,RIGHT,0.3162463150999017,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,ALP,GRN+LNP,GRN,22137.128767034603,29217.0,0.7576797332729097,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Rebecca Hack,ALP,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,ALP,GRN+LNP,LNP,7079.871232965397,29217.0,0.2423202667270903,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Rebecca Hack,ALP,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,ON,ALP+GRN+LNP,ALP,327.0617283950617,2327.0,0.14055080721747382,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Robbie Elsom,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,ON,ALP+GRN+LNP,GRN,297.4493827160494,2327.0,0.12782526115859452,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Robbie Elsom,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,ON,ALP+GRN+LNP,LNP,1702.4888888888888,2327.0,0.7316239316239317,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Robbie Elsom,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,OTH,ALP+GRN+LNP+ON,ALP,936.0,6126.0,0.15279138099902054,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,N De Lapp,OTH_GRPF,RIGHT,0.3929154423767548,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,OTH,ALP+GRN+LNP+ON,GRN,1046.0,6126.0,0.17074763303950372,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,N De Lapp,OTH_GRPF,RIGHT,0.3929154423767548,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,OTH,ALP+GRN+LNP+ON,LNP,1206.0,6126.0,0.19686581782566115,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,N De Lapp,OTH_GRPF,RIGHT,0.3929154423767548,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Ryan,QLD,177,OTH,ALP+GRN+LNP+ON,ON,2938.0,6126.0,0.4795951681358146,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,N De Lapp,OTH_GRPF,RIGHT,0.3929154423767548,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,GRN,ALP+LNP+ON,ALP,6253.466644261469,9080.0,0.6887077802050076,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Emma Buhse,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,GRN,ALP+LNP+ON,LNP,1393.8128045706603,9080.0,0.1535036128381784,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Emma Buhse,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,GRN,ALP+LNP+ON,ON,1432.720551167871,9080.0,0.157788606956814,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Emma Buhse,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,ON,ALP+LNP,ALP,3700.6558300623415,12646.0,0.2926344954975756,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Chad Burgess,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,ON,ALP+LNP,LNP,8945.34416993766,12646.0,0.7073655045024245,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Chad Burgess,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,OTH,ALP+GRN+LNP+ON,ALP,2707.0,15006.0,0.1803945088631214,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Kirsti Kenningale,OTH_FFPA,RIGHT,0.3594562175129948,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,OTH,ALP+GRN+LNP+ON,GRN,2822.0,15006.0,0.1880581100892976,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Kirsti Kenningale,OTH_FFPA,RIGHT,0.3594562175129948,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,OTH,ALP+GRN+LNP+ON,LNP,2346.0,15006.0,0.1563374650139944,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Kirsti Kenningale,OTH_FFPA,RIGHT,0.3594562175129948,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wide Bay,QLD,178,OTH,ALP+GRN+LNP+ON,ON,7131.0,15006.0,0.4752099160335866,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Kirsti Kenningale,OTH_FFPA,RIGHT,0.3594562175129948,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,GRN,ALP+LNP+ON,ALP,7495.319075144508,11128.0,0.6735549132947978,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nicole Thompson,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,GRN,ALP+LNP+ON,LNP,1301.750867052023,11128.0,0.11697976878612712,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nicole Thompson,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,GRN,ALP+LNP+ON,ON,2330.930057803468,11128.0,0.20946531791907513,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nicole Thompson,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,ON,ALP+LNP,ALP,4844.460231902225,18998.0,0.2549984330930743,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Natalie Davis,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,ON,ALP+LNP,LNP,14153.539768097777,18998.0,0.7450015669069258,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Natalie Davis,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,OTH,ALP+GRN+LNP+ON,ALP,1949.0,17237.0,0.11307071996287052,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Justin Mcguiness,OTH_GRPF,RIGHT,0.3439113534837849,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,OTH,ALP+GRN+LNP+ON,GRN,2712.0,17237.0,0.15733596333468702,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Justin Mcguiness,OTH_GRPF,RIGHT,0.3439113534837849,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,OTH,ALP+GRN+LNP+ON,LNP,2562.9999999999995,17237.0,0.14869176770899803,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Justin Mcguiness,OTH_GRPF,RIGHT,0.3439113534837849,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Wright,QLD,316,OTH,ALP+GRN+LNP+ON,ON,10013.0,17237.0,0.5809015489934445,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4,Justin Mcguiness,OTH_GRPF,RIGHT,0.3439113534837849,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,GRN,ALP+LNP,ALP,19298.925649235145,21642.0,0.8917348511798886,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Mat Monti,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,GRN,ALP+LNP,LNP,2343.0743507648526,21642.0,0.10826514882011143,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Mat Monti,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,ON,ALP+GRN+LNP,ALP,808.8185538881311,4584.0,0.176443838108231,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Riley Size,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,ON,ALP+GRN+LNP,GRN,924.8603910868576,4584.0,0.201758375018948,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Riley Size,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,ON,ALP+GRN+LNP,LNP,2850.321055025011,4584.0,0.621797786872821,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Riley Size,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,OTH,ALP+GRN+LNP+ON,ALP,2036.0,7256.0,0.28059536934950385,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Steve Marks,OTH_CYA,RIGHT,0.4332965821389195,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,OTH,ALP+GRN+LNP+ON,GRN,2326.0,7256.0,0.32056229327453145,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Steve Marks,OTH_CYA,RIGHT,0.4332965821389195,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,OTH,ALP+GRN+LNP+ON,LNP,880.9999999999999,7256.0,0.12141675854465263,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Steve Marks,OTH_CYA,RIGHT,0.4332965821389195,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Adelaide,SA,179,OTH,ALP+GRN+LNP+ON,ON,2013.0,7256.0,0.2774255788313121,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Steve Marks,OTH_CYA,RIGHT,0.4332965821389195,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,GRN,ALP+LNP+ON,ALP,5518.778484771357,8866.0,0.6224654280139137,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Major Moogy Sumner,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,GRN,ALP+LNP+ON,LNP,1316.3230677865445,8866.0,0.14846865190464073,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Major Moogy Sumner,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,GRN,ALP+LNP+ON,ON,2030.8984474420972,8866.0,0.22906592008144563,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Major Moogy Sumner,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,ON,ALP+LNP,ALP,3398.4652348016016,8908.0,0.3815070986530761,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Jennifer Troeth,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,ON,ALP+LNP,LNP,5509.534765198398,8908.0,0.6184929013469239,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Jennifer Troeth,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,OTH,ALP+GRN+LNP+ON,ALP,1938.3947537822323,12134.0,0.15974903195831813,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5,Cody Scholes,IND_MINOR,CENTRE_LEFT,0.2441898796769408,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,OTH,ALP+GRN+LNP+ON,GRN,2766.045514951292,12134.0,0.22795825902021524,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5,Cody Scholes,IND_MINOR,CENTRE_LEFT,0.2441898796769408,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,OTH,ALP+GRN+LNP+ON,LNP,2907.3998481874332,12134.0,0.23960770135053847,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5,Cody Scholes,IND_MINOR,CENTRE_LEFT,0.2441898796769408,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Barker,SA,180,OTH,ALP+GRN+LNP+ON,ON,4522.159883079042,12134.0,0.37268500767092816,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5,Cody Scholes,IND_MINOR,CENTRE_LEFT,0.2441898796769408,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Boothby,SA,182,GRN,ALP+LNP,ALP,17658.425406605355,20046.0,0.8808952113441761,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Joanna Wells,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Boothby,SA,182,GRN,ALP+LNP,LNP,2387.574593394645,20046.0,0.1191047886558238,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Joanna Wells,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Boothby,SA,182,ON,ALP+GRN+LNP,ALP,846.2029161603888,3560.0,0.2376974483596597,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Tonya Scott,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Boothby,SA,182,ON,ALP+GRN+LNP,GRN,752.1202916160389,3560.0,0.211269744835966,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Tonya Scott,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
