,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025.0,,2PP,,,,,,,,,,,,,,,,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Moncrieff,100326,,41386.0,0.4125152004,,0.024,2407.824,,58940.0,0.5874847996,,,,,,0.305,,,,,0.522,,,,,0.174,,,,,,,,,,,,,,,,,,24537.0,0.244572693,0.036,3611.736,,,42047.0,0.4191037219,-0.04,-4013.04,,,9558.0,0.09526942169,-0.025,-2508.15,,,5894.0,0.05874847996,-0.012,-1203.912,,,9033.0,0.09003648107,0.09,9029.34,,,9257,0.0922692024,,0,,,98178,,38098.0,0.388050276,,0.042,4123.476,,60080.0,0.611949724,,,,,,,,,,,,,,,,,,,20430.0,0.2080914258,-0.008,-785.424,,,45104.0,0.4594104586,-0.056,-5497.968,,,11850.0,0.1206991383,0.024,2356.272,,,6981.0,0.07110554299,0.0067,657.7926,,,,0,,0,,,13813,0.1406934344,,0,,,91919,,31840.0,0.346391932,,-0.008,-735.352,,60079.0,0.653608068,,-0.138608068,,,,,,,,,,,,,,,,,19822.0,0.2156463843,-0.03,-2757.57,,,47356.0,0.515192724,-0.068,-6250.492,,,8900.0,0.09682437798,-0.004,-367.676,,,9399.0,0.1022530706,0.097,8916.143,,,,0,,0,,,6442,0.07008344303,,0,,,85960,,30136.0,0.3505816659,,0.0301,2587.396,,55824.0,0.6494183341,,-0.1458183341,,,,,,,,,,,,,,,,,20956.0,0.2437878083,0.0356,3060.176,,,50688.0,0.5896696138,0.0328,2819.488,,,8697.0,0.1011749651,0.0367,3154.732,,,,0,,0,,,,0,,0,,,5619,0.06536761284,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
Rural,North,Dawson,98468,290159,37575.0,0.3815960515,0.4485368367,-0.014,-1378.552,0.0293324653,60893.0,0.6184039485,0.5514114675,,,,,0.341,,,,,0.457,,,,,0.203,,,,,,,,,,,,,,,,,,25809.0,0.2621054556,0.017,1673.956,0.2626973487,0.03576395356,41042.0,0.4168054596,-0.016,-1575.488,0.3099059481,-0.05111027402,6944.0,0.0705203721,-0.002,-196.936,0.07406628779,-0.004633387212,10258.0,0.104175976,-0.029,-2855.572,0.08745549854,0.01810196203,,0,,0,0.01134895006,0.01135935815,14415,0.1463927367,,0,0.2545259668,0,92573,277884,36643.0,0.3958281572,0.4195779534,0.042,3888.066,0.03112302615,55930.0,0.6041718428,0.5804220466,,,,,,,,,,,,,,,,,,22650.0,0.2446717725,0.042,3888.066,0.2171051044,0.00670372451,40109.0,0.4332688797,0.004,370.292,0.3451486943,0.000689818341,6675.0,0.07210525747,0.027,2499.471,0.07523805913,0.01154365365,12289.0,0.1327492897,0.0018,166.6314,0.06586388842,0.004967478865,,0,,0,0.01027367754,0.01025853825,10850,0.1172048005,,0,0.2440661844,0,88851,272240,31446.0,0.3539183577,0.403632824,-0.112,-9951.312,-0.02208457978,57405.0,0.6460816423,0.596367176,-0.1310816423,,,,,,,,,,,,,,,,,18022.0,0.202833958,-0.125,-11106.375,0.216356891,-0.04158211872,38164.0,0.4295280863,0.003,266.553,0.3610931531,-0.002880304143,4009.0,0.04512048261,-0.007,-621.957,0.07112106964,0.007462000441,15983.0,0.1798854262,0.18,15993.18,0.1069901557,0.05942740597,2478.0,0.02788938785,0.0279,2478.9429,0.0185130767,0.01850505216,10195,0.1147426591,,0,0.2259256538,0,90300,265118,42133.0,0.4665891473,0.4531303042,0.0424,3828.72,0.05361962371,48167.0,0.5334108527,0.5468696958,-0.02981085271,,,,,,,,,,,,,,,,,29608.0,0.3278848283,0.0308,2781.24,0.2608984719,0.004352184837,38474.0,0.42606866,-0.0362,-3268.86,0.3722671172,-0.05771573832,4652.0,0.05151716501,0.0013,117.39,0.06085439318,0.01246092565,,0,,0,0.02488612989,0.02488998825,4184.0,0.04633444075,0.0463,4180.89,0.04031002057,0.04031259918,13382,0.1481949059,,0,0.2146231267,0,0,0,,#DIV/0!,#DIV/0!,,0,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,0,#DIV/0!,,0,0,0
,,Kennedy,97177,,39521.0,0.4066908836,,0.0084,816.2868,,57641.0,0.5931547588,,,,,,0.246,,,,,0.286,,,,,0.468,,,,,,,,,,0.016,,34280.0,0.3527583687,,62897.0,0.6472416313,,15932.0,0.1639482594,0.003,291.531,,,23134.0,0.2380604464,-0.044,-4275.788,,,5761.0,0.05928357533,-0.005,-485.885,,,7541.0,0.07760066682,0.0776,7540.9352,,,1632.0,0.01679409737,0.0168,1632.5736,,,43177,0.4443129547,,0,,,93604,,37254.0,0.3979958121,,0.044,4118.576,,56350.0,0.6020041879,,,,,,,,,,,,,,,,,,,15033.0,0.160602111,-0.009,-842.436,,,26387.0,0.2819003461,0.007,655.228,,,6013.0,0.06423870775,0.013,1216.852,,,,0,,0,,,2981.0,0.03184692962,0.0318,2976.6072,,,43190,0.4614119055,,0,,,93604,,37292.0,0.3984017777,,0.044,4118.576,,56312.0,0.6015982223,,-0.0865982223,,,,,,,,,,,,,,,,,15033.0,0.160602111,-0.009,-842.436,,,26387.0,0.2819003461,0.007,655.228,,,6013.0,0.06423870775,0.013,1216.852,,,4154.0,0.04437844537,-0.022,-2059.288,,,,0,,0,,,42017,0.4488803897,,0,,,86010,,37107.0,0.4314265783,,0.1029,8850.429,,48903.0,0.5685734217,,-0.0649734217,,,,,,,,,0.0893,,33440.0,0.3887920009,,52570.0,0.6112079991,,16480.0,0.1916056273,0.0278,2391.078,,,27806.0,0.3232879898,-0.0851,-7319.451,,,4213.0,0.04898267643,0.0166,1427.766,,,,0,,0,,,,0,,0,,,37511,0.4361237065,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,0.0893,,33440.0,#DIV/0!,,52570.0,#DIV/0!,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Leichhardt,94514,,53051.0,0.5613030874,,0.096,9073.344,,41463.0,0.4386969126,,,,,,0.429,,,,,0.392,,,,,0.179,,,,,,,,,,,,,,,,,,34483.0,0.3648454197,0.089,8411.746,,,25746.0,0.2724040883,-0.095,-8978.83,,,8786.0,0.09295977316,-0.007,-661.598,,,7577.0,0.08016801744,0.006,567.084,,,1661.0,0.017574116,0.0176,1663.4464,,,16261,0.1720485854,,0,,,91707,,42697.0,0.4655805991,,0.007,641.949,,49010.0,0.5344194009,,,,,,,,,,,,,,,,,,,25312.0,0.2760094649,-0.012,-1100.484,,,33652.0,0.3669512687,-0.009,-825.363,,,9143.0,0.09969795108,-0.004,-366.828,,,6822.0,0.07438908698,0.0139,1274.7273,,,,0,,0,,,16778,0.1829522283,,0,,,89785,,41147.0,0.4582836777,,-0.002,-179.57,,48638.0,0.5417163223,,-0.02671632233,,,,,,,,,,,,,,,,,25846.0,0.2878654564,0.007,628.495,,,33753.0,0.3759313917,-0.019,-1705.915,,,9340.0,0.104026285,0.016,1436.56,,,8990.0,0.1001280838,0.025,2244.625,,,2562.0,0.02853483321,0.0285,2558.8725,,,9294,0.10351395,,0,,,88808,,40893.0,0.4604652734,,0.0173,1536.3784,,47915.0,0.5395347266,,-0.0359347266,,,,,,,,,,,,,,,,,24939.0,0.2808192956,-0.0449,-3987.4792,,,35066.0,0.3948518152,-0.0577,-5124.2216,,,7702.0,0.08672642104,0.0208,1847.2064,,,6775.0,0.07628817224,0.0763,6776.0504,,,6790.0,0.07645707594,0.0765,6793.812,,,7536,0.08485722007,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,South,Flynn,97545,646746,38761.0,0.3973653186,0.4051868894,-0.064,-6242.88,0.001093501931,58784.0,0.6026346814,0.5948131106,,,,,0.336,,,,,0.423,,,,,0.241,,,,,,,,,,,,,,,,,,24438.0,0.2505305244,-0.085,-8291.325,0.233601754,0.006391952946,36500.0,0.374186273,0.005,487.725,0.3950314343,-0.05236694931,5549.0,0.05688656518,0.013,1268.085,0.08280685153,-0.01550818559,13875.0,0.1422420421,0.02,1950.9,0.1128480114,0.005844071707,4872.0,0.04994617869,0.009,877.905,0.06829574516,0.06214103079,12311,0.1262084166,,0,0.1074162036,0,92311,599216,42629.0,0.4617976189,0.3911828122,0.048,4430.928,0.03696551995,49682.0,0.5382023811,0.6088171878,,,,,,,,,,,,,,,,,,30948.0,0.3352579866,0.049,4523.239,0.2105107724,0.01256706961,34046.0,0.3688184507,-0.01,-923.11,0.414917139,-0.02636984999,4007.0,0.04340761123,0.013,1200.043,0.0905734245,0.01380517236,11287.0,0.1222714519,-0.0737,-6803.3207,0.09913783773,-0.01599970483,3745.0,0.0405693796,0.0251,2317.0061,0.0197047991,0.008673996901,8278,0.08967511997,,0,0.09166504315,0,89457,570025,36985.0,0.4134388589,0.3587667208,-0.076,-6798.732,-0.04458593395,52472.0,0.5865611411,0.6412332792,-0.07156114111,,,,,,,,,,,,,,,,,20418.0,0.2282437372,-0.047,-4204.479,0.2042103417,-0.02252929959,33894.0,0.3788859452,0.008,715.656,0.4764492785,0.02791450726,2744.0,0.03067395508,0.003,268.371,0.08208762774,0.002422942853,21329.0,0.2384274009,0.066,5904.162,0.1631086356,0.027368754,3378.0,0.03776115899,0.0279,2495.8503,0.02470242533,0.023161488,7694,0.08600780263,,0,0.04944169115,0,87146,531630,42666.0,0.4895921786,0.4056242123,0.0549,4784.3154,0.03166518368,44480.0,0.5104078214,0.5943757877,-0.006807821357,,,,,,,,,,,,,,,,,29094.0,0.3338535332,-0.0005,-43.573,0.2204903294,0.01749339152,32293.0,0.3705620453,-0.0896,-7808.2816,0.4177167668,-0.02690297987,2416.0,0.0277235903,0.0056,488.0176,0.07296346651,0.02134309741,14948.0,0.17152824,0.1715,14945.539,0.1271593351,0.1257885598,3274.0,0.03756913685,0.0376,3276.6896,0.019386869,0.01773534617,5121,0.05876345443,,0,0.07492653831,0,0,0,,#DIV/0!,#DIV/0!,,0,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,0,#DIV/0!,,0,0,0
,,Fairfax,111048,,51881.0,0.4671943664,,0.057,6329.736,,59167.0,0.5328056336,,,,,,0.307,,,,,0.461,,,,,0.232,,,,,,,,,,,,,,,,,,27607.0,0.2486042072,0.03,3331.44,,,42075.0,0.3788902096,-0.07,-7773.36,,,11351.0,0.1022170593,-0.032,-3553.536,,,8232.0,0.0741301059,0.009,999.432,,,14901.0,0.1341852172,0.1342,14902.6416,,,6882,0.06197320078,,0,,,103659,,42551.0,0.4104901649,,0.045,4664.655,,61108.0,0.5895098351,,,,,,,,,,,,,,,,,,,22662.0,0.2186206697,0.004,414.636,,,46551.0,0.4490782277,-0.047,-4871.973,,,13862.0,0.1337269316,0.008,829.272,,,6798.0,0.0655804127,-0.0129,-1337.2011,,,2156.0,0.02079896584,0.0073,756.7107,,,11630,0.1121947925,,0,,,97640,,35696.0,0.3655878738,,-0.026,-2538.64,,61944.0,0.6344121262,,-0.1194121262,,,,,,,,,,,,,,,,,20976.0,0.2148299877,0.008,781.12,,,48451.0,0.4962208111,0.011,1074.04,,,12291.0,0.1258807866,-0.001,-97.64,,,10648.0,0.1090536665,0.013,1269.32,,,1318.0,0.01349856616,0.0135,1318.14,,,3956,0.04051618189,,0,,,92463,,36164.0,0.3911186096,,0.0079,730.4577,,56299.0,0.6088813904,,-0.1052813904,,,,,,,,,,,,,,,,,19054.0,0.2060716178,0.0237,2191.3731,,,44787.0,0.4843775348,0.0712,6583.3656,,,11672.0,0.1262342775,0.0429,3966.6627,,,9006.0,0.09740112261,0.089,8229.207,,,4871.0,0.05268053167,0.0527,4872.8001,,,3073,0.03323491559,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Fisher,118472,,52087.0,0.4396566277,,0.0264,3127.6608,,66385.0,0.5603433723,,,,,,0.278,,,,,0.446,,,,,0.276,,,,,,,,,,,,,,,,,,26380.0,0.2226686474,-0.011,-1303.192,,,44100.0,0.3722398541,-0.07,-8293.04,,,11396.0,0.09619150517,-0.042,-4975.824,,,7199.0,0.06076541292,-0.032,-3791.104,,,19297.0,0.1628823688,0.163,19310.936,,,10100,0.08525221149,,0,,,108494,,44838.0,0.4132763102,,0.04,4339.76,,63656.0,0.5867236898,,,,,,,,,,,,,,,,,,,25313.0,0.2333124412,0.011,1193.434,,,48013.0,0.4425406013,-0.058,-6292.652,,,14981.0,0.1380813686,0.014,1518.916,,,10102.0,0.09311113979,0.0063,683.5122,,,,0,,0,,,10085,0.09295444909,,0,,,99048,,36948.0,0.3730312576,,-0.035,-3466.68,,62100.0,0.6269687424,,-0.1119687424,,,,,,,,,,,,,,,,,22011.0,0.2222255876,-0.023,-2278.104,,,49567.0,0.5004341329,0.018,1782.864,,,12289.0,0.1240711574,0.001,99.048,,,12025.0,0.1214057831,0.117,11588.616,,,,0,,0,,,3156,0.03186333899,,0,,,83765,,34292.0,0.409383394,,0.0069,577.9785,,49473.0,0.590616606,,-0.08701660598,,,,,,,,,,,,,,,,,20670.0,0.246761774,0.0375,3141.1875,,,40424.0,0.4825881932,0.0379,3174.6935,,,10324.0,0.1232495672,0.0473,3962.0845,,,,0,,0,,,2906.0,0.03469229392,0.0234,1960.101,,,9441,0.1127081717,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Maranoa,97687.0,,25434.0,0.2603621772,,-0.0184,-1797.4408,,72253.0,0.7396378228,,,,,,0.223,,,,,0.566,,,,,0.211,,,,,,,,,,,,68476.0,0.7009735175,,29211.0,0.2990264825,,15675.0,0.1604614739,0.008,781.496,,,51947.0,0.5317698363,-0.031,-3028.297,,,5032.0,0.05151146007,0.003,293.061,,,12018.0,0.1230255817,0.004,390.748,,,,0,,0,,,13015,0.133231648,,0,,,93115,,25962.0,0.2788165172,,0.033,3072.795,,67153.0,0.7211834828,,,,,,,,,,,,,,,,,,,14236.0,0.152886216,-0.003,-279.345,,,52382.0,0.5625516834,0.003,279.345,,,4533.0,0.04868173764,0.014,1303.61,,,11070.0,0.1188852494,-0.0273,-2542.0395,,,,0,,0,,,10894,0.1169951136,,0,,,93115,,25962.0,0.2788165172,,-0.033,-3072.795,,67153.0,0.7211834828,,-0.2061834828,,,,,,,,,,,,,,,,,14427.0,0.1549374429,-0.027,-2514.105,,,51950.0,0.557912259,0.068,6331.82,,,3177.0,0.03411910004,-,,,,16931.0,0.1818289212,0.004,372.46,,,,0,,0,,,6630,0.07120227675,,0,,,90049,,29228.0,0.3245788404,,0.0474,4268.3226,,60821.0,0.6754211596,,-0.1718211596,,,,,,,,,,,59308.0,0.6586191962,,30741.0,0.3413808038,,16456.0,0.18274495,0.0198,1782.9702,,,44297.0,0.4919210652,-0.0823,-7411.0327,,,3056.0,0.0339370787,0.0032,288.1568,,,16047.0,0.1782029784,0.1782,16046.7318,,,,0,,0,,,10193,0.1131939278,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,59308.0,#DIV/0!,,30741.0,#DIV/0!,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Wide Bay,105113,,44768.0,0.4259035514,,-0.039,-4099.407,,60345.0,0.5740964486,,,,,,0.358,,,,,0.437,,,,,0.205,,,,,,,,,,,,,,,,,,27273.0,0.2594636249,0.047,4940.311,,,41054.0,0.3905701483,-0.044,-4624.972,,,9089.0,0.08646884781,-0.008,-840.904,,,12662.0,0.1204608374,0.018,1892.034,,,5100.0,0.04851921266,0.0485,5097.9805,,,9935,0.09451732897,,0,,,95704,,36996.0,0.3865669147,,0.018,1722.672,,58708.0,0.6134330853,,,,,,,,,,,,,,,,,,,20345.0,0.2125825462,-0.005,-478.52,,,41601.0,0.4346840257,-0.036,-3445.344,,,9088.0,0.09495945833,-0.005,-478.52,,,9765.0,0.1020333528,-0.0063,-602.9352,,,6843.0,0.07150171362,0.0265,2536.156,,,8062,0.08423890329,,0,,,93872,,34593.0,0.3685124425,,-0.05,-4693.6,,59279.0,0.6314875575,,-0.1164875575,,,,,,,,,,,,,,,,,20418.0,0.2175089484,-0.008,-750.976,,,44204.0,0.47089654,0.032,3003.904,,,9330.0,0.09939065962,0.017,1595.824,,,13720.0,0.1461564684,-0.017,-1595.824,,,4220.0,0.04495483211,0.045,4224.24,,,1980,0.02109255156,,0,,,89889,,37625.0,0.4185717941,,0.0502,4512.4278,,52264.0,0.5814282059,,-0.0778282059,,,,,,,,,,,,,,,,,20301.0,0.2258452091,0.0187,1680.9243,,,39373.0,0.438018,-0.0507,-4557.3723,,,7355.0,0.08182313743,0.0163,1465.1907,,,14022.0,0.1559923906,0.156,14022.684,,,,0,,0,,,8838,0.09832126289,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Wright,116881,,49122.0,0.4202736116,,0.029,3389.549,,67759.0,0.5797263884,,,,,,0.254,,,,,0.384,,,,,0.261,,,,,,,,,,,,,,,,,,29708.0,0.2541730478,0.04,4675.24,,,39809.0,0.3405942797,-0.091,-10636.171,,,11138.0,0.09529350365,-0.019,-2220.739,,,18998.0,0.1625413882,0.02,2337.62,,,,0,,0,,,17228,0.1473977806,,0,,,105933,,41427.0,0.3910679392,,0.037,3919.521,,64506.0,0.6089320608,,,,,,,,,,,,,,,,,,,22643.0,0.2137483126,0.026,2754.258,,,45753.0,0.4319050721,-0.017,-1800.861,,,12107.0,0.1142892205,0.043,4555.119,,,15095.0,0.1424957284,0.0024,254.2392,,,,0,,0,,,10335,0.09756166634,,0,,,96893,,34322.0,0.3542257955,,-0.05,-4844.65,,62571.0,0.6457742045,,-0.1307742045,,,,,,,,,,,,,,,,,18155.0,0.1873716368,-0.04,-3875.72,,,43522.0,0.4491758951,0.031,3003.683,,,6961.0,0.07184213514,-0.005,-484.465,,,18323.0,0.1891055081,-0.02,-1937.86,,,5165.0,0.05330622439,0.0533,5164.3969,,,4767,0.04919860052,,0,,,88318,,35667.0,0.4038474603,,0.0222,1960.6596,,52651.0,0.5961525397,,-0.09255253969,,,,,,,,,,,,,,,,,20110.0,0.2276999026,0.0138,1218.7884,,,36935.0,0.4182046695,-0.0602,-5316.7436,,,6768.0,0.07663217011,0.0226,1995.9868,,,18461.0,0.2090287371,0.209,18458.462,,,,0,,0,,,6044,0.06843452071,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
