,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,Coalition,,,,,Greens,,,,,One Nation,,,,,Independent,,,,,Others,,,,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,,Coalition,,,,,,Greens,,,,,,One Nation,,,,,,Independent,,,,,,Others,,,,,,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,Coalition,,,,,Greens,,,,,One Nation,,,,,Independent,,,,,Others,,,,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,Coalition,,,,,Greens,,,,,Pauline Hanson's One Nation,,,,,Independent,,,,,Others,,,,
State,Classification,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,,Lean,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean
,RURAL,3.0,287540,119336,0.4150239967,0.0,,168204,0.5849760033,3.0,,-0.0516528709,-14852.2665,-0.1368727182,,64088,0.2228837727,-0.05357280065,-15404.3231,,94420,0.3283717048,-0.08382917229,-24104.2402,,25049,0.0871148362,-0.02640304027,-7591.9302,,28591,0.09943312235,0.03571750748,10270.2121,,18206,0.06331640815,0.06333232489,18210.5767,,57186,0.1988801558,0.01054930549,3033.3473,,3.0,281331,126019,0.4479385493,0.0,,155312,0.5520614507,3.0,,0.09313506439,26201.7808,-0.07336145075,,77939,0.2770366579,0.06244653558,17568.1463,,,115037,0.4089026805,-0.05655533091,-15910.7678,,,31521,0.1120423985,0.01503816216,4230.7012,,,18027,0.06407754567,-0.01579919987,-4444.8047,,,0,0,0,0,,,38807,0.1379407175,-0.003983942021,-1120.806393,,,,3.0,254140,89982,0.3540646888,0.0,,164158,0.6459353112,3.0,,-0.03357201149,-8531.991,-0.1309353112,,54111,0.2129180767,-0.01956045093,-4971.093,,118034,0.4644447942,-0.001136987487,-288.954,,25177,0.09906744314,-0.009835464704,-2499.585,,20030,0.07881482647,0.07883459865,20035.0249,,1238,0.004871330763,0.004876561738,1239.3294,,35550,0.1398835288,0.01542749547,3920.7437,,3.0,248314,91967,0.3703657466,0.0,,156347,0.6296342534,3.0,,0.01788545511,4441.2089,-0.1260342534,,57646,0.232149617,0.02170004672,5388.4254,-0.1151119504,139165,0.5604396047,-0.02262306837,-5617.6246,0.1415206598,26860,0.1081694951,0.02937214374,7293.5145,0.005840320142,0,0,0,0,,2896,0.01166265293,0.01166439347,2896.4322,-0.01649900952,21747,0.08757863028,0,0,-0.004858884413
SA,STATEWIDE TOTAL,10,1132237,670206,0.5919308413,7,3,462031,0.4080691587,2,-3,0.0526114408,,0.04003412651,,433737,0.3830796909,0.04070249656,,,316917,0.2799034124,-0.07308571712,,,151913,0.1341706727,0.006588779469,,,69652,0.06151715586,0.01308083643,,,38059,0.03361398718,0.006702846047,,,121959,0.1077150809,0,,,10,1097786,592512,0.5397336093,6,1,505274,0.4602663907,3,-1,0.0339694363,,0.01843360928,,378339,0.3446382082,-0.00984258043,,,,390195,0.3554381273,-0.05204470908,,,,140227,0.127736189,0.03127523397,,,,53056,0.04833000239,0.04022749288,,,,29500,0.02687226837,0.02528917576,,,,106469,0.09698520477,-0.03294762003,,,,,10.0,1072657,543898,0.5070567758,6.0,,528759,0.4929432242,3.0,,-0.01731890735,,,,379495,0.3537897016,0.03711372508,,,461478,0.430219539,0.05624116749,,,110366,0.1028902995,0.03371061299,,,8990,0.008381057505,0.008380632672,,,57017,0.05315492278,0.01347936153,,,105149,0.09802667582,0.02547887218,,,11,1040736,544017,0.5227233419,6,1,496719,0.4772766581,4,-2,0.04520305217,,0.02632334194,,328324,0.3154728961,-0.04295793592,,-0.03178867134,365155,0.3508622744,-0.09286379543,,-0.06805667048,64605,0.06207626141,-0.02073228773,,-0.04025291352,,,,,,6593,0.006334939889,0.006330556068,,-0.02182672256,276059,0.2652536282,0,,0.1728161135
,INNER METRO,3.0,343697,219745,0.639356759,3.0,1.0,123952,0.360643241,0.0,-1.0,0.07207863991,24773.2123,0.08746004418,,148514,0.4321073504,0.05689286959,19553.9086,,93783,0.2728653436,-0.08769254489,-30139.6646,,55183,0.1605571186,-0.007389708668,-2539.8207,,14213,0.04135328502,0.009787420315,3363.907,,10199,0.02967439343,0.02967359477,10198.7255,,21805,0.06344250895,0,0,,3.0,335717,190656,0.5679068978,2.0,,145061,0.4320931022,1.0,,0.04198454502,14094.9255,0.04660689777,,126171,0.375825472,-0.001282327079,-430.499,,,120731,0.3596213477,-0.05240512396,-17593.291,,,56430,0.1680880027,0.04175327136,14017.283,,,10610,0.0316039998,0.03158076743,10602.2005,,,0,0,0,0,,,21775,0.06486117772,-0.02505644337,-8411.874,,,,3.0,325877,171296,0.5256461794,2.0,,154581,0.4743538206,1.0,,-0.01169776787,-5643.83357,0.04064617939,,122879,0.3770717172,0.03653735305,11906.683,,134291,0.412091065,0.05110818806,16654.983,,41082,0.1260659697,0.04591055521,14961.194,,0,0,0,0,,2906,0.008917474998,0.008924031153,2908.1365,,24719,0.07585377305,0.06077827064,19806.2405,,4.0,382617,209958,0.5487419534,3.0,1.0,172659,0.4512580466,1.0,-1.0,0.03304392983,12643.1693,0.05234195344,,134647,0.3519106574,-0.04803850169,-18380.3474,0.004649089947,133614,0.3492108296,-0.0724342162,-27714.5625,-0.06970811524,29632,0.07744559181,-0.01589767444,-6082.7205,-0.02488358313,,,,,,637,0.001664850229,0.001653396477,632.6176,-0.02649681222,84087,0.2197680709,0,0,0.1273305562
,OUTER METRO,4.0,447763,292957,0.6542679945,4.0,,154806,0.3457320055,0.0,,0.0467727559,20943.1095,0.1023712796,,210001,0.4690003417,0.04165755277,18652.7108,,103836,0.2318994647,-0.07094784205,-31767.8186,,64494,0.1440360191,0.01747295556,7823.743,,28383,0.06338844433,0.007519215522,3366.8265,,2748,0.006137175247,-0.02023979494,-9062.6313,,38301,0.08553855499,0,0,,4.0,436938,265405,0.6074202747,4.0,1.0,171533,0.3925797253,0.0,-1.0,0.02881584138,12590.7361,0.08612027473,,186995,0.4279668969,-0.03192427301,-13948.928,,,132462,0.303159716,-0.03792888922,-16572.573,,,55257,0.1264641665,0.03320263058,14507.491,,,24262,0.05552732882,0.05560477779,24295.8404,,,11452,0.02620966819,0.02637867913,11525.8473,,,26510,0.06067222352,-0.04283038097,-18714.221,,,,4.0,424991,248373,0.5844194348,4.0,,176618,0.4155805652,0.0,,-0.0105143036,-4468.4844,0.09941943476,,143618,0.3379318621,0.06119482766,26007.251,,144962,0.341094282,0.04883827187,20755.826,,39529,0.09301138142,0.03438305752,14612.49,,0,0,0,0,,8316,0.01956747319,0.01957601926,8319.632,,36775,0.08653124419,0.07662534901,32565.0837,,4.0,378682,221534,0.5850132829,3.0,,157148,0.4149867171,1.0,,0.05781527825,21893.6052,0.08861328291,,147072,0.3883786396,-0.02888000856,-10936.3394,0.04111707215,113216,0.2989738092,-0.09603815946,-36367.9223,-0.1199451357,21837,0.05766579874,-0.01715338252,-6495.6772,-0.04466337619,,,,,,5956,0.01572823636,0.01572776102,5955.82,-0.01243342609,90601,0.2392535161,0,0,0.1468160014
,RURAL,3.0,340777,157504,0.4621908169,0.0,,183273,0.5378091831,2.0,,0.04064915795,13852.2981,-0.08970589796,,75222,0.2207367281,0.02311850037,7878.2532,,119298,0.350076443,-0.06116278358,-20842.8699,,32236,0.09459558597,0.006385811249,2176.1376,,27056,0.07939502959,0.02371014916,8079.8735,,25112,0.07369041925,0.01893647781,6453.1161,,61853,0.1815057941,0,0,,3.0,325131,136451,0.4196800674,0.0,,188680,0.5803199326,2.0,,0.03261919042,10605.51,-0.1016199326,,65173,0.2004515103,0.01099366102,3574.38,,,137002,0.4213747689,-0.07064256869,-22968.089,,,28540,0.08778000252,0.01786584484,5808.74,,,18184,0.05592822585,0.02849047799,9263.1376,,,18048,0.05550993292,0.04993758147,16236.2558,,,58184,0.1789555595,-0.02781445325,-9043.341,,,,3.0,321789,124229,0.3860573233,0.0,,197560,0.6139426767,2.0,,-0.03199838807,-10296.7293,-0.09894267672,,112998,0.3511555709,0.005893187772,1896.363,,182225,0.5662872255,0.07121645861,22916.673,,29755,0.09246742431,0.02046757658,6586.241,,8990,0.02793756157,0.02793614542,8989.5443,,45795,0.1423137522,0.010040626,3230.963,,43655,0.1356634316,-0.07781879928,-25041.2336,,3.0,279437,112525,0.4026846838,0.0,,166912,0.5973153162,2.0,-1.0,0.04476024721,12507.6692,-0.09371531615,,46605,0.1667817791,-0.05507926152,-15391.1836,-0.1804797884,118325,0.423440704,-0.1165350694,-32564.2102,0.004521759121,13136,0.04700880699,-0.0322020366,-8998.4405,-0.05532036794,,,,,,0,0,0,0,-0.02816166245,101371,0.3627687099,0,0,0.2703311952
TAS,STATEWIDE TOTAL,5,367259,232624,0.6334058525,4.0,2,134635,0.3665941475,0,-2,0.09040131651,,0.08150913772,,134435,0.3660495726,0.01248530406,,,89988,0.2450259898,-0.0158976291,,,40833,0.111183116,-0.004916755247,,,22140,0.06028443142,0.004687670341,,,65907,0.1794564599,0.02711710981,,,13956,0.03800043021,-0.02350063716,,,5,349698,189993,0.5433059383,5,,159705,0.4566940617,2,,-0.01585575811,,0.02200593827,,96497,0.2759438144,-0.0645696744,,,,115184,0.3293813519,-0.01011714737,,,,41972,0.1200235632,0.01879762252,,,,13970,0.03994875578,0.01169476806,,,,38993,0.1115047841,0.01719797225,,,,43082,0.1231977306,0,,,,,5.0,347992,194746,0.5596278075,2.0,-2.0,153246,0.4403721925,2.0,2.0,-0.01385457999,,,,96497,0.2772966045,-0.06476614692,,,115184,0.3309961149,-0.01011450033,,,41972,0.1206119681,0.01903598359,,,13970,0.04014460103,0.02009732695,,,38993,0.1120514265,0.01709712292,,,43082,0.1238016966,0,,,5,335623,192530,0.5736496009,4,3,143093,0.4263503991,0,-3,0.06079803976,,0.07724960089,,127186,0.3789549584,0.03107527553,,0.03169339094,118956,0.354433397,-0.04726189177,,-0.06448554787,34291,0.1021711861,0.01865539459,,-0.0001579888103,,,,,,29372,0.08751486042,0.01189601011,,0.05935319798,25818,0.07692559807,0,,-0.01551191663
,INNER METRO,1.0,67531,47871,0.7088744428,0.0,,19660,0.2911255572,0.0,,0.0365,2464.8815,0.156977728,,13539,0.2004857029,0.0129,871.1499,,9239,0.1368112422,-0.0217,-1465.4227,,8908,0.1319097896,-0.0026,-175.5806,,2834,0.04196591195,0.016,1080.496,,33011,0.4888273534,0.0334,2255.5354,,0,0,-0.0381,-2572.9311,,1.0,65894,44309,0.6724284457,0.0,,21585,0.3275715543,0.0,,0.0107,705.0658,0.1511284457,,13539,0.2054663551,-0.015,-988.41,,,10441,0.1584514523,-0.015,-988.41,,,8861,0.1344735484,0.039,2569.866,,,1715,0.02602664886,0.026,1713.244,,,30005,0.4553525359,-0.0451,-2971.8194,,,1333,0.02022945943,0,0,,,,1.0,67461,44642,0.6617453047,0.0,,22819,0.3382546953,0.0,,0.008,539.688,0.1767453047,,13539,0.2006937342,-0.015,-1011.915,,10441,0.1547709047,-0.015,-1011.915,,8861,0.1313499652,0.039,2630.979,,1715,0.02542209573,0.026,1753.986,,30005,0.4447754999,-0.0451,-3042.4911,,1333,0.01975956479,,,,1.0,66654,43550,0.6533741411,0.0,,23104,0.3466258589,0.0,,0.0643,4285.8522,0.1569741411,,15335,0.2300687131,-0.0174,-1159.7796,-0.1171928544,13267,0.1990428181,-0.0333,-2219.5782,-0.2198761267,7068,0.1060401476,0.0268,1786.3272,0.003710972695,,,,,,29372,0.4406637261,0.0599,3992.5746,0.4125020637,1612,0.02418459507,0,0,-0.06825291962
,OUTER METRO,1.0,76462,53096,0.6944102953,1.0,,23366,0.3055897047,0.0,,0.0574,4388.9188,0.1425135805,,29842,0.3902853705,0.0234,1789.2108,,14403,0.1883680783,-0.0789,-6032.8518,,8016,0.1048363893,-0.0688,-5260.5856,,3793,0.0496063404,0.0211,1613.3482,,20408,0.2669038215,0.2669,20407.7078,,0,0,-0.1637,-12516.8294,,1.0,71259,45392,0.6370002386,1.0,,25867,0.3629997614,0.0,,0.0149,1061.7591,0.1157002386,,26147,0.3669290897,-0.073,-5201.907,,,19048,0.2673065858,-0.045,-3206.655,,,12370,0.1735921077,0.011,783.849,,,2033,0.02852972958,0.0285,2030.8815,,,0,0,0,0,,,11661,0.1636424873,0,0,,,,1.0,70261,43706,0.622052063,1.0,,26555,0.377947937,0.0,,0.015,1053.915,0.137052063,,26147,0.3721410171,-0.073,-5129.053,,19048,0.2711034571,-0.045,-3161.745,,12370,0.1760578415,0.011,772.871,,2033,0.02893497104,0.0285,2002.4385,,0,0,0,,,11661,0.1659668949,,,,1.0,69607,42264,0.6071803123,1.0,,27343,0.3928196877,0.0,,0.0563,3918.8741,0.1107803123,,32724,0.4701251311,0.0708,4928.1756,0.1228635636,24542,0.3525794819,-0.0345,-2401.4415,-0.06633946292,9293,0.1335066875,0.0117,814.4019,0.03117751261,,,,,,0,0,0,0,-0.02816166245,3048,0.04378869941,0,0,-0.04864881528
,PROVINCIAL,1.0,71594,41532,0.580104478,1.0,1.0,30062,0.419895522,0.0,-1.0,0.0944,6758.4736,0.0282077632,,28375,0.3963320949,0.1102,7889.6588,,22511,0.3144257899,-0.0829,-5935.1426,,9229,0.1289074503,0.0179,1281.5326,,4639,0.06479593262,0.0177,1267.2138,,3852,0.05380339135,0.0035,250.579,,2988,0.04173534095,-0.0666,-4768.1604,,1.0,68609,33321,0.485665146,0.0,,35288,0.514334854,1.0,,-0.0102,-699.8118,-0.03563485403,,19630,0.2861140667,-0.061,-4185.149,,,27257,0.3972802402,-0.026,-1783.834,,,7614,0.110976694,0.006,411.654,,,3230,0.04707837164,0.0471,3231.4839,,,3450,0.05028494804,0.0503,3451.0327,,,7428,0.1082656794,0,0,,,,1.0,68733,34085,0.4959044418,0.0,-1.0,34648,0.5040955582,1.0,1.0,-0.058,-3986.514,0.01090444183,,19630,0.2855978933,-0.061,-4192.713,,27257,0.3965635139,-0.026,-1787.058,,7614,0.1107764829,0.006,412.398,,3230,0.04699343838,0.0471,3237.3243,,3450,0.05019422985,0.0503,3457.2699,,7428,0.1080703592,,,,1.0,66175,37119,0.5609217983,1.0,1.0,29056,0.4390782017,0.0,-1.0,0.1013,6703.5275,0.06452179826,,26803,0.4050321118,0.0585,3871.2375,0.05777054438,25609,0.3869890442,-0.0915,-6055.0125,-0.03192990066,7154,0.1081072913,0.0291,1925.6925,0.00577811634,,,,,,0,0,0,0,-0.02816166245,6609,0.0998715527,0,0,0.007434038005
,RURAL,2.0,151672,90125,0.5942098739,2.0,1.0,61547,0.4057901261,0.0,-1.0,0.1291498971,19588.4232,0.04231315911,,62679,0.4132535999,0.1551043093,23524.9808,,43835,0.289011815,-0.1171560947,-17769.2992,,14680,0.09678780526,0.005700933594,864.672,,10874,0.07169418218,0.0231739174,3514.8344,,8636,0.0569386571,0.01823321378,2765.468,,10968,0.07231394061,-0.1237920987,-18775.7952,,2.0,143936,66971,0.4652831814,1.0,,76965,0.5347168186,1.0,,-0.04593527679,-6611.74,-0.05601681859,,37181,0.2583161961,-0.08479060138,-12204.42,,,58438,0.4059998888,0.01695859827,2440.9528,,,13127,0.09120025567,0.01950951812,2808.122,,,6992,0.0485771454,-0.02005038628,-2885.9724,,,5538,0.03847543353,0.03845377946,5534.8832,,,22660,0.1574310805,0,0,,,,2.0,141537,72313,0.5109123409,0.0,-1.0,69224,0.4890876591,1.0,1.0,-0.01715715325,-2428.372,0.02591234094,,37181,0.2626945604,-0.08622777083,-12204.42,,58438,0.4128814374,0.01724604026,2440.9528,,13127,0.0927460664,0.01984019726,2808.122,,6992,0.04940051011,-2.811985559e-07,-0.0398,,5538,0.03912757795,0.03910555685,5534.8832,,22660,0.1600994793,,,,2.0,133187,69597,0.5225509997,2.0,2.0,63590,0.4774490003,0.0,-2.0,0.04127254687,5496.9667,0.02615099972,,52324,0.3928611651,0.02094756771,2789.9437,0.04559959768,55538,0.4169926494,-0.03893882811,-5186.1457,-0.001926295433,10776,0.08090879741,0.01302497916,1734.7579,-0.02142037753,,,,,,0,0,0,0,-0.02816166245,14549,0.109237388,0,0,0.01679987334
ACT,STATEWIDE TOTAL,3,290565,210627,0.7248877188,3,0,79938,0.2751122812,0,0,0.05591179943,,0.1729910039,,126595,0.4356856469,0.02650224907,,,74758,0.2572849448,-0.05391328274,,,52648,0.1811918159,-0.03555787517,,,6630,0.02281761396,-0.02356496137,,,12795,0.04403489753,0.08299164387,,,8571,0.02949770275,0,,,3,281997,188799,0.6695071224,3.0,,93198,0.3304928776,0.0,,0.05316522197,,0.1482071224,,126595,0.4489232155,0.03803318014,,,,74758,0.265102111,-0.0479824913,,,,52648,0.1866970216,0.01802653326,,,,6630,0.02351088841,0.02350311705,,,,12795,0.04537282312,0.001120014043,,,,8571,0.03039394036,0.003690946712,,,,,3.0,265975,163878,0.6161406147,3.0,,102097,0.3838593853,0.0,,0.05302284425,,,,109300,0.4109408779,-0.0320939186,,,83311,0.3132286869,-0.0316245775,,,44804,0.1684519222,0.01740677131,,,0,0,,,,11745,0.04415828555,0.04427061942,,,16815,0.06322022746,0.06322136441,,,2,252742,154489,0.6112517904,2,0,98253,0.3887482096,0,0,0.01170817672,,0.1148517904,,111887,0.4426925481,0.008486986747,2145.018004,0.09543098069,87346,0.3455935302,-0.0001652805715,-41.7733422,-0.0733254147,38129,0.1508613527,0.01092806016,2761.97978,0.04853217775,,,,,,4707,0.01862373488,0.01237730614,3128.265108,-0.009537927571,10673,0.04222883415,0,0,-0.05020868055
,INNER METRO,3.0,290565,210627,0.7248877188,3.0,,79938,0.2751122812,0.0,,0.05591179943,16246.012,0.1729910039,,126595,0.4356856469,0.02650224907,7700.626,,74758,0.2572849448,-0.05391328274,-15665.313,,52648,0.1811918159,-0.03555787517,-10331.874,,6630,0.02281761396,-0.02356496137,-6847.153,,12795,0.04403489753,0.08299164387,24114.467,,8571,0.02949770275,0,0,,3.0,281997,188799,0.6695071224,3,,93198,0.3304928776,0,,0.05316522197,14992.4331,0.1482071224,,126595,0.4489232155,0.03803318014,10725.2427,,,74758,0.265102111,-0.0479824913,-13530.9186,,,52648,0.1866970216,0.01802653326,5083.4283,,,6630,0.02351088841,0.02350311705,6627.8085,,,12795,0.04537282312,0.001120014043,315.8406,,,8571,0.03039394036,0.003690946712,1040.8359,,,,3.0,265975,163878,0.6161406147,3.0,,102097,0.3838593853,0.0,,0.05302284425,14102.751,0.1311406147,,109300,0.4109408779,-0.0320939186,-8536.18,,83311,0.3132286869,-0.0316245775,-8411.347,,44804,0.1684519222,0.01740677131,4629.766,,0,0,,0,,11745,0.04415828555,0.04427061942,11774.878,,16815,0.06322022746,0.06322136441,16815.3024,,2.0,252742,154489,0.6112517904,2.0,,98253,0.3887482096,0.0,,0.01170817672,2959.148,0.1148517904,,111887,0.4426925481,0.008486986747,2145.018004,0.09543098069,87346,0.3455935302,-0.0001652805715,-41.7733422,-0.0733254147,38129,0.1508613527,0.01092806016,2761.97978,0.04853217775,,,,,,4707,0.01862373488,0.01237730614,3128.265108,-0.009537927571,10673,0.04222883415,0,0,-0.05020868055
NT,STATEWIDE TOTAL,2,105762,57377,0.5425105425,2,0,48385,0.4574894575,0,0,-0.01213524139,,-0.009386172289,,40123,0.3793706624,-0.002057035608,,,35785,0.3383540402,0.04343119835,,,10813,0.1022389894,-0.02795779959,,,8165,0.07720164142,0.02354333693,,,8194,0.07747584198,0.06472089976,,,2682,0.02535882453,-0.1143949415,,,2.0,100937,56065,0.5554454759,2,,44872,0.4445545241,0.0,,0.01398233552,,0.03414547589,,38522,0.3816439958,-0.04034777931,,,,29664,0.2938862855,-0.08145540188,,,,13182,0.1305963126,0.02851994511,,,,5418,0.05367704608,0.05368154691,,,,1357,0.01344402944,0.01343447101,,,,12794,0.1267523307,0.02617644471,,,,,2.0,105762,57377,0.5425105425,2.0,,48385,0.4574894575,0.0,,-0.01213524139,,,,40123,0.3793706624,-0.002057035608,,,35785,0.3383540402,0.04343119835,,,10813,0.1022389894,-0.02795779959,,,8165,,,,,8194,0.07747584198,0.06472089976,,,2682,0.02535882453,-0.1143949415,,,2,97460,55614,0.5706341063,2,1,41846,0.4293658937,0,-1,0.0746158937,,0.0742341063,,39364,0.4038990355,0.03060010774,,0.05663746805,32409,0.3325364252,-0.09361165606,,-0.08638251967,8858,0.09088856967,0.01321586292,,-0.01144060526,,,,,,5377,0.05517135235,0.0576197599,,0.0270096899,11452,0.1175046173,0,,0.02506710258
,INNER METRO,1.0,60130,30853,0.5131049393,1.0,,29277,0.4868950607,0.0,,-0.0709,-4263.217,-0.03879177553,,19751,0.3284716448,-0.0597,-3589.761,,21642,0.359920173,0.1028,6181.364,,6167,0.1025611176,-0.0428,-2573.564,,4033,0.06707134542,0.0128,769.664,,8194,0.1362714119,0.1363,8195.719,,343,0.005704307334,-0.1493,-8977.409,,1.0,55125,32726,0.5936689342,1.0,,22399,0.4063310658,0.0,,0.063,3472.875,0.07236893424,,21775,0.3950113379,-0.0054,-297.675,,,13771,0.249814059,-0.1307,-7204.8375,,,8164,0.1480997732,0.0297,1637.2125,,,2948,0.05347845805,0.0535,2949.1875,,,,0,,0,,,8467,0.1535963719,0.053,2921.625,,,,1.0,60130,30853,0.5131049393,1.0,,29277,0.4868950607,0.0,,-0.0709,-4263.217,0.0281049393,,19751,0.3284716448,-0.0597,-3589.761,,21642,0.359920173,0.1028,6181.364,,6167,0.1025611176,-0.0428,-2573.564,,4033,0.06707134542,,,,8194,0.1362714119,0.1363,8195.719,,343,0.005704307334,-0.1493,-8977.409,,1.0,54585,30566,0.5599706879,1.0,1.0,24019,0.4400293121,0.0,-1.0,0.074,4039.29,0.06357068792,,22308,0.4086837043,0.0544,2969.424,0.06142213687,18804,0.3444902446,-0.1128022717,-6157.312,-0.07442870029,5553,0.1017312448,0.02401454612,1310.834,-0.0005979300854,,,,,,1644,0.03011816433,0.033157699,1809.913,0.001956501884,6276,0.1149766419,0,0,0.02253912724
,RURAL,1.0,45632,26524,0.5812587658,1.0,,19108,0.4187412342,0.0,,0.0653,2979.7696,0.02936205095,,20372,0.446441094,0.0739,3372.2048,,14143,0.3099360098,-0.0348,-1587.9936,,4646,0.1018145161,-0.0084,-383.3088,,4132,0.09055049088,0.0377,1720.3264,,0,0,-0.0296,-1350.7072,,2339,0.0512578892,-0.0684,-3121.2288,,1.0,45812,23339,0.5094516721,1.0,,22473,0.4905483279,0.0,,-0.045,-2061.54,-0.01184832795,,16747,0.3655592421,-0.0824,-3774.9088,,,15893,0.3469178381,-0.0222,-1017.0264,,,5018,0.1095346198,0.0271,1241.5052,,,2470,0.05391600454,0.0539,2469.2668,,,1357,0.02962105998,0.0296,1356.0352,,,4327,0.09445123548,-0.0061,-279.4532,,,,1.0,45632,26524,0.5812587658,1.0,,19108,0.4187412342,0.0,,0.0653,2979.7696,0.09625876578,,20372,0.446441094,0.0739,3372.2048,,14143,0.3099360098,-0.0348,-1587.9936,,4646,0.1018145161,-0.0084,-383.3088,,4132,0.09055049088,,,,,0,-0.0296,-1350.7072,,2339,0.0512578892,-0.0684,-3121.2288,,1.0,42875,25048,0.5842099125,1.0,,17827,0.4157900875,0.0,,0.0754,3232.775,0.08780991254,,17056,0.3978075802,0.0003,12.8625,0.05054601273,13605,0.3173177843,-0.06917970845,-2966.08,-0.1016011606,3305,0.0770845481,-0.0005321516035,-22.816,-0.02524462683,,,,,,3733,0.08706705539,0.08876288746,3805.7088,0.05890539295,5176,0.1207230321,0,0,0.02828551737
