InnerMetro,BRISBANE (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"BRISBANE
(QLD)",FULL DISTRIBUTION,,,,,,,,LILLEY (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"LILLEY
(QLD)",FULL DISTRIBUTION,,,,,,,,GRIFFITH (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,GRIFFITH (QLD),FULL DISTRIBUTION,,,,,,,,MORETON (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"MORETON 
(QLD)",FULL DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QLD,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 5 (2CP),0.5055319099,0.47973687870520926,0.0,0.0,0.0,0.0,,0.9852687886,,True,True,False,False,False,False,LNP,,2CP,0.5130903524,0.4869096476,,,,,,,Round 5 (2CP),0.4509409624,0.5534342131436365,0.0,0.0,0.0,0.0,,1.004375176,,True,True,False,False,False,False,ALP,,2CP,0.4489766109,0.5510233891,,,,,,,Round 5 (2CP),0.5010097224,0.48919846113178367,0.0,0.0,0.0,0.0,,0.9902081836,,True,True,False,False,False,False,LNP,,2CP,0.5059640293,0.4940359707,,,,,,,Round 5 (2CP),0.4796791905,0.5204398580213563,0.0,0.0,0.0,0.0,,1.000119049,,True,True,False,False,False,False,ALP,,2CP,0.4796220922,0.5203779078,,,,,,,Round 5 (2CP),0,0.5398668710416744,0.0,0.4696937766897395,0.0,0.0,,1.009560648,,False,True,False,True,False,False,ON,,2CP,,0.5347542738,,0.4652457262,,,,,Round 5 (2CP),0.4661136783,0.0,0.0,0.545983137683402,0.0,0.0,,1.012096816,,True,False,False,True,False,False,ALP,,2CP,0.4605425795,,,0.5394574205,,,,,Round 5 (2CP),0.6282577714,0.0,0.0,0.3578065361002094,0.0,0.0,,0.9860643075,,True,False,False,True,False,False,ON,,2CP,0.6371367127,,,0.3628632873,,,,,Round 5 (2CP),0.6079971214,0.0,0.0,0.3948784240239284,0.0,0.0,,1.002875545,,True,False,False,True,False,False,ON,,2CP,0.606253811,,,0.393746189,,,,,Round 5 (2CP),0,0.43723738828167763,0.5225758921549148,0.0,0.0,0.0,,0.9598132804,,False,True,True,False,False,False,LNP,,2CP,,0.4555442159,0.5444557841,,,
,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.03688644017,0.03688644017,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.0267473188,0.0267473188,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.05462509739,0.05462509739,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.0315516183,0.0315516183,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.4315670416,-0.0336786846,,0.4652457262,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.0574616984,-0.4819957221,,0.5394574205,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.05609566196,-0.3067676253,,0.3628632873,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.0492785936,-0.3444675954,,0.393746189,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,,-0.01177711943,0.01177711943,,,
,,93.0,,,,,,,,,,,,,,,,,RESULT,LABOR RETAIN,,,,,,,,,94.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,95.0,,,,,,,,,,,,,,,,,RESULT,LABOR RETAIN,,,,,,,,,96.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL GAIN,,,,,,,,,97.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,98.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,99.0,,,,,,,,,,,,,,,,,RESULT,LABOR RETAIN,,,,,,,,,100.0,,,,,,,,,,,,,,,,,RESULT,LABOR RETAIN,,,,,,,,,101.0,,,,,,,,,,,,,,,,,RESULT,GREENS RETAIN,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVINCIAL,BLAIR (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"BLAIR
(QLD)",FULL DISTRIBUTION,,,,,,,,CAPRICORNIA (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"CAPRICORNIA
(QLD)",FULL DISTRIBUTION,,,,,,,,HERBERT (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"HERBERT
(QLD)",FULL DISTRIBUTION,,,,,,,,HINKLER (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"HINKLER
(QLD)",FULL DISTRIBUTION,,,,,,,,LONGMAN (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,LONGMAN (QLD),FULL DISTRIBUTION,,,,,,,,GROOM (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,GROOM (QLD),FULL DISTRIBUTION,,,,,,,,MCPHERSON (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,MCPHERSON (QLD),FULL DISTRIBUTION,,,,,,,,MONCRIEFF (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,MONCRIEFF (QLD),FULL DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Primary,0.3049401689,0.1657530308,0.1278305865,0.2753395039,0,0.1367534163,,1.010616706,,True,True,True,True,False,True,IND,,ROUND 1,0.3017367187,0.164011766,0.1264877037,0.2724470139,0,0.1353167976,,,Primary,0.248684248,0.2599920703,0.07898589406,0.3281202009,0,0.09309170062,,1.008874114,,True,True,True,True,False,True,IND,,ROUND 1,0.2464968072,0.2577051653,0.07829112967,0.325234037,0,0.09227286075,,,Primary,0.1660976415,0.3702239427,0.1086656636,0.2121319945,0,0.1368564574,,0.9939756998,,True,True,True,True,False,True,IND,,ROUND 1,0.1671043281,0.3724678006,0.1093242658,0.2134176867,0,0.1376859187,,,Primary,0.2314412272,0.2773973539,0.08652677943,0.2974968892,0.0241966818,0.0953700628,,1.012428994,,True,True,True,True,False,True,IND,,ROUND 1,0.2285999596,0.27399191,0.08546454113,0.2938446951,0.02389963339,0.09419926072,,,Primary,0.2839662111,0.25288769,0.1099077527,0.2708163596,0,0.0922619219,,1.009839935,,True,True,True,True,False,True,IND,,ROUND 1,0.2811992289,0.2504235386,0.1088368056,0.2681775103,0,0.09136291672,,,Primary,0.1109372668,0.303700995,0.0743710908,0.2717812115,0.1962991145,0.05536555882,,1.012455237,,True,True,True,True,True,False,OTH,,ROUND 1,0.1095725151,0.2999648614,0.07345617668,0.2684377555,0.1938842403,0.054684451,,,Primary,0.1701554055,0.2652832536,0.1194669611,0.2076468821,0.1473,0.1157440017,,1.025596504,,True,True,True,True,True,False,OTH,,ROUND 1,0.1659087223,0.2586624004,0.1164853435,0.2024644987,0.1436237345,0.1128553005,,,Primary,0.174922693,0.3162037219,0.1193944217,0.227275098,0.0873,0.0941442024,,1.019240137,,True,True,True,True,False,True,IND,,ROUND 1,0.1716206875,0.3102347625,0.1171406201,0.2229848392,0.08565204296,0.09236704775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.06785345016,-0.1103912648,0.02203211718,0.1745242165,0,-0.01831161871,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.07258744073,-0.107936905,0.0164302356,0.16953795,0,-0.005443839871,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.06314331336,-0.1149061422,0.0155336022,0.161561392,0,0.0009544613075,,,Eliminated,0.0241966818,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.0832412676,-0.1060554439,0.0123127617,0.1613268003,-0.005372048408,0.02102919792,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.07341698219,-0.1101141514,0.01030405289,0.1692510859,0,0.003975994821,,,Eliminated,0.05536555882,,OTH,ALP+LNP+GRN+ON+IND,6,,,,,,,,,,,,,SWING,-0.05676475168,-0.1098861335,0.01771008589,0.1729117814,-0.01341487423,-0.01055610781,,,Eliminated,0.1157440017,,OTH,ALP+LNP+GRN+ON+IND,6,,,,,,,,,,,,,SWING,-0.06839668328,-0.1005208532,0.03239338243,0.1589629815,-0.006425126275,-0.01601370116,,,Eliminated,0.0873,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.07295200553,-0.1088689593,0.02187119842,0.1642363592,-0.00438443811,9.784534933e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.1743205248,0.16151202749140892,0.18525460793502027,0.15838800374882847,0.0,0.3205248359887535,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.02389963339,,,,,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.08884416331,0.16551658041019743,0.07245543415756182,0.3744489170021085,0.29873490511788386,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.054684451,,,,,Weights,0.1218997745,0.15288384609789804,0.1437922758018765,0.3807549639973816,0.20066913957378718,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1128553005,,,,,Weights,0.2101615808,0.17353776888444222,0.3487768884442221,0.16252376188094048,0.0,0.105,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.08565204296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.00421797827,0.003908055135,0.004482546799,0.003832464127,,0.007755637464,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.004918906749,0.009163917968,0.004011535601,0.02073157354,0.01653962496,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01410916771,0.01769538814,0.01664309341,0.0440701032,0.02322624923,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.018347106,0.01514984722,0.03044822236,0.01418832441,,0.0091665,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 2,0.3049401689,0.16575303079989995,0.1278305865270934,0.2753395038619497,0.0,0.1367534163380136,,1.010616706,,True,True,True,True,False,True,GRN,,ROUND 2,0.3017367187,0.164011766,0.1264877037,0.2724470139,,0.1353167976,,,Round 2,0.248684248,0.2599920702725163,0.07898589406423237,0.3281202009199933,0.0,0.0930917006171901,,1.008874114,,True,True,True,True,False,True,GRN,,ROUND 2,0.2464968072,0.2577051653,0.07829112967,0.325234037,,0.09227286075,,,Round 2,0.1660976415,0.3702239427456083,0.10866566363044894,0.2121319945304068,0.0,0.13685645738451527,,0.9939756998,,True,True,True,True,False,True,GRN,,ROUND 2,0.1671043281,0.3724678006,0.1093242658,0.2134176867,,0.1376859187,,,Round 2,0.2356592055,0.28130540907415785,0.09100932622885173,0.30132935332143673,0.0,0.10312570026757556,,1.012428994,,True,True,True,True,False,True,GRN,,ROUND 2,0.2327661562,0.2778519883,0.08989205834,0.2976301104,,0.1018596868,,,Round 2,0.2839662111,0.25288768996711203,0.10990775266753605,0.2708163595843162,0.0,0.0922619218971697,,1.009839935,,True,True,True,True,False,True,OTH,,ROUND 2,0.2811992289,0.2504235386,0.1088368056,0.2681775103,,0.09136291672,,,Round 2,0.1158561735,0.31286491294942814,0.07838262639959725,0.2925127850097513,0.2128387394556067,0.0,,1.012455237,,True,True,True,True,True,False,GRN,,ROUND 2,0.1144309094,0.3090160448,0.07741836232,0.288914289,0.2102203946,,,,Round 2,0.1842645733,0.2829786417553657,0.13611005453157815,0.2517169852858244,0.1705262492314179,0.0,,1.025596504,,True,True,True,True,True,False,GRN,,ROUND 2,0.179665758,0.2759161528,0.132713064,0.2454347146,0.1662703106,,,,Round 2,0.193269799,0.3313535690903263,0.1498426440464865,0.24146342241417995,0.0,0.10331070240017542,,1.019240137,,True,True,True,True,False,True,OTH,,ROUND 2,0.1896214562,0.325098627,0.1470140731,0.2369053314,,0.1013605123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated,0.1278305865,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.07898589406,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1086656636,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.09100932623,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.0922619219,,OTH,ALP+LNP+GRN+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.0783826264,,GRN,ALP+LNP+ON+IND,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1361100545,,GRN,ALP+LNP+ON+IND,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1033107024,,OTH,ALP+LNP+GRN+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.6518752278,0.11409964486977259,0.0,0.12902512731966695,0.0,0.105,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.1264877037,,,,,Weights,0.6837095041,0.13250422232458162,0.0,0.11607554122524183,0.0,0.06771073238139107,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.07829112967,,,,,Weights,0.6176473369,0.11667332586444332,0.0,0.10500000000000002,0.0,0.16067933724620306,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.1093242658,,,,,Weights,0.6027176267,0.15904201496646656,0.0,0.13324035833173817,0.0,0.10499999999999997,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.08989205834,,,,,Weights,0.1379633975,0.1949319568277804,0.12754575316752698,0.5395588925387143,0.0,0.0,,Calibrate,,,,,,,,,,ELIMINATED,OTHER,,,0.09136291672,,,,,Weights,0.4208506065,0.07630892062029787,0.0,0.09427299247658529,0.40856748042376784,0.0,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.07741836232,,,,,Weights,0.5360692024,0.12399519939027717,0.0,0.105,0.23493559816576354,0.0,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.132713064,,,,,Weights,0.1513551257,0.18805806360838898,0.15462091980205203,0.5059658909018937,0.0,0.0,,Calibrate,,,,,,,,,,ELIMINATED,OTHER,,,0.1013605123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.08332959271,0.01458542453,,0.0164933577,,0.01342221159,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.05400340646,0.01046596447,,0.009168330403,,0.005348192735,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.06711705775,0.01267838438,,0.01140989468,,0.01746032681,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.05485292511,0.01447430662,,0.01212611524,,0.009555979254,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.0127287682,0.01798479698,0.01176761632,0.0497807404,,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.03298737586,0.005981293616,,0.007389364749,0.03202459218,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.07296440838,0.01687699335,,0.01429155573,0.03197709708,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.01563660435,0.01942841064,0.01597399583,0.05227169158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 3,0.3882697616,0.18033845532613604,0.0,0.29183286156395566,0.0,0.15017562792335842,,1.010616706,,True,True,False,True,False,True,OTH,,ROUND 3,0.3841909194,0.1784439681,,0.288767106,,0.1485980065,,,Round 3,0.3026876544,0.2704580347401092,0.0,0.3372885313226587,0.0,0.09843989335207824,,1.008874114,,True,True,False,True,False,True,OTH,,ROUND 3,0.3000251967,0.2680790705,,0.3343217223,,0.09757401047,,,Round 3,0.2332146993,0.3829023271286397,0.0,0.22354188921160392,0.0,0.15431678419807462,,0.9939756998,,True,True,False,True,False,True,OTH,,ROUND 3,0.2346281698,0.3852230263,,0.2248967347,,0.1552520693,,,Round 3,0.2905121306,0.29577971569833494,0.0,0.31345546855969897,0.0,0.11268167952160499,,1.012428994,,True,True,False,True,False,True,OTH,,ROUND 3,0.2869456843,0.2921486024,,0.3096073604,,0.1112983529,,,Round 3,0.2966949793,0.27087248694321914,0.1216753689845941,0.3205970999866464,0.0,0.0,,1.009839935,,True,True,True,True,False,False,GRN,,ROUND 3,0.2938039673,0.2682330907,0.1204897576,0.3174731844,,,,,Round 3,0.1488435494,0.3188462065653655,0.0,0.2999021497586155,0.24486333163268764,0.0,,1.012455237,,True,True,False,True,True,False,ALP,,ROUND 3,0.1470124741,0.3149237564,,0.2962127497,0.2418510198,,,,Round 3,0.2572289816,0.2998556351060302,0.0,0.2660085410116401,0.2025033463091689,0.0,,1.025596504,,True,True,False,True,True,False,IND,,ROUND 3,0.2508091444,0.2923719357,,0.2593695863,0.1974493336,,,,Round 3,0.2089064034,0.3507819797337258,0.16581663987699768,0.2937351139937851,0.0,0.0,,1.019240137,,True,True,True,True,False,False,GRN,,ROUND 3,0.2049628893,0.3441602886,0.1626865288,0.2881902933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated,0.1501756279,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.09843989335,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1543167842,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1126816795,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.121675369,,GRN,ALP+LNP+ON,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1488435494,,ALP,LNP+ON+IND,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.2025033463,,IND,ALP+LNP+ON,5,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1658166399,,GRN,ALP+LNP+ON,3,,,,,,,,,,,,,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.2034843571,0.2202699090159389,0.0,0.57624573387939,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1485980065,,,,,Weights,0.1859296482,0.19046211449403883,0.0,0.6236082372647551,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.09757401047,,,,,Weights,0.3089592333,0.3856445696105544,0.0,0.3053961971090012,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1552520693,,,,,Weights,0.1222491446,0.17160997995688657,0.0,0.7061408753972331,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1112983529,,,,,Weights,0.6916922157,0.11755028789351679,0.0,0.190757496448067,0.0,0.0,,,,,,,,,,,,ELIMINATED,GREENS,,,0.1204897576,,,,,Weights,0,0.3068328451220466,0.0,0.105,0.5881671548779533,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.1470124741,,,,,Weights,0.5243126958,0.35775031964593573,0.0,0.11793698451743596,0.0,0.0,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.1974493336,,,,,Weights,0.6833538526,0.21164614736074608,0.0,0.10500000000000001,0.0,0.0,,,,,,,,,,,,ELIMINATED,GREENS,,,0.1626865288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.0305583911,0.0330791719,,0.08653806492,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01830289474,0.01874907024,,0.06138792837,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.04767759533,0.05951142983,,0.04712775904,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01377523894,0.01933730076,,0.07956913982,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08416190556,0.01430297465,,0.02321048877,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.04567008973,,0.01562857268,0.08754488695,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.1061750754,0.07244563687,,0.02388263402,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.1133114397,0.035094453,,0.01741074719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 4 (3CP),0.4188281527,0.2134176272252257,0.0,0.3783709264874495,0.0,0.0,,1.010616706,,True,True,False,True,False,False,LNP,,3CP,0.4144282892,0.2111756375,,0.3743960733,,,,,Round 4 (3CP),0.3209905492,0.2892071049785137,0.0,0.39867645969247867,0.0,0.0,,1.008874114,,True,True,False,True,False,False,LNP,,3CP,0.3181670981,0.2866632229,,0.395169679,,,,,Round 4 (3CP),0.2808922946,0.442413756954391,0.0,0.2706696482557863,0.0,0.0,,0.9939756998,,True,True,False,True,False,False,ON,,3CP,0.2825947301,0.4450951437,,0.2723101262,,,,,Round 4 (3CP),0.3042873695,0.31511701646254586,0.0,0.3930246083783156,0.0,0.0,,1.012428994,,True,True,False,True,False,False,ALP,,3CP,0.3005518127,0.3112485105,,0.3881996768,,,,,Round 4 (3CP),0.3808568848,0.28517546159690804,0.0,0.3438075887535424,0.0,0.0,,1.009839935,,True,True,False,True,False,False,LNP,,3CP,0.3771457947,0.2823966964,,0.3404575089,,,,,Round 4 (3CP),0,0.3645162962944625,0.0,0.31553072244172503,0.33240821858342884,0.0,,1.012455237,,False,True,False,True,True,False,ON,,3CP,,0.3600320121,,0.3116490594,0.3283189284,,,,Round 4 (3CP),0.3634040571,0.372301271977507,0.0,0.28989117503003353,0.0,0.0,,1.025596504,,True,True,False,True,False,False,ON,,3CP,0.3543343368,0.3630094979,,0.2826561653,,,,,Round 4 (3CP),0.3222178431,0.3858764327319966,0.0,0.31114586118086984,0.0,0.0,,1.019240137,,True,True,False,True,False,False,ON,,3CP,0.3161353555,0.3785922657,,0.3052723788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated ,0.2134176272,,LNP,ALP+ON,2,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.289207105,,LNP,ALP+ON,2,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2706696483,,ON,ALP+LNP,4,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.3042873695,,ALP,LNP+ON,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2851754616,,LNP,ALP+ON,2,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.3155307224,,ON,LNP+IND,4,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.289891175,,ON,ALP+LNP,4,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.3111458612,,ON,ALP+LNP,4,,,,,,,,,,,,,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,ELIMINATED,LIBERAL,,,0.2111756375,,,,,Weights,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,ELIMINATED,LIBERAL,,,0.2866632229,,,,,Weights,0.2685868653,0.7314131346995064,0.0,0.0,0.0,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.2723101262,,,,,Weights,0,0.5890990421549084,0.0,0.4109009578450917,0.0,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.3005518127,,,,,Weights,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,ELIMINATED,LIBERAL,,,0.2823966964,,,,,Weights,0,0.5584454409566517,0.0,0.0,0.4415545590433483,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.3116490594,,,,,Weights,0.2612576775,0.7387423224777959,0.0,0.0,0.0,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.2826561653,,,,,Weights,0.2695931886,0.7304068113914198,0.0,0.0,0.0,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.3052723788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
