State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,CandidateCount,InternalCandidateExclusions,CategoryPrimaryVotes,LastSurvivorCandidateID,LastSurvivorCandidate,LastSurvivorSubtype,LastSurvivorIdeologyFamily,LastSurvivorPrimaryVotes,LastSurvivorPrimaryCoverage,DefaultEvidenceMultiplier,CategorySubtypeMix,CategoryIdeologyMix,Method,VoteBasis,EvidenceVotes,RecipientModelCategory,AllocatedVotes,Share,IsApproximation
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,1,0,5757,41242,Alyce Nelligan,GRN,,5757,1.0,1.0,GRN:5757,UNSPECIFIED:5757,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5757,ALP,2422.8369415016123,0.420850606479349,True
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,1,0,5757,41242,Alyce Nelligan,GRN,,5757,1.0,1.0,GRN:5757,UNSPECIFIED:5757,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5757,IND,2352.1229847996315,0.40856748042376784,True
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,1,0,5757,41242,Alyce Nelligan,GRN,,5757,1.0,1.0,GRN:5757,UNSPECIFIED:5757,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5757,LNP,439.31045601105484,0.07630892062029787,True
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,1,0,5757,41242,Alyce Nelligan,GRN,,5757,1.0,1.0,GRN:5757,UNSPECIFIED:5757,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5757,ON,542.7296176877015,0.0942729924765853,True
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4557,ALP,219.0,0.04805793285055958,False
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4557,GRN,325.0,0.07131885012069344,False
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4557,IND,715.0,0.15690147026552556,False
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4557,LNP,755.0,0.16567917489576475,False
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4557,ON,2543.0,0.5580425718674566,False
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,10434,ALP,927.0,0.08884416331224843,True
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,10434,GRN,756.0,0.07245543415756182,True
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,10434,IND,3117.0,0.29873490511788386,True
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,10434,LNP,1727.0,0.16551658041019743,True
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,10434,40896,Alexandra Todd,OTH_FFPA,RIGHT,3894,0.37320299022426684,0.37320299022426684,OTH_FFPA:3894|IND_MINOR:3701|OTH_CYA:2839,RIGHT:6733|CENTRE:3701,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,10434,ON,3907.0,0.3744489170021085,True
QLD,165,Herbert,OTH,3,6,ALP>LNP,4,3,13447,42011,Darryn Casson,OTH_KAP,CENTRE_RIGHT,6559,0.4877667881311817,0.4877667881311817,OTH_KAP:6559|OTH_GRPF:3255|OTH_CYA:2173|OTH_FFPA:1460,RIGHT:6888|CENTRE_RIGHT:6559,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,15259,ALP,5087.0,0.3333770233960286,False
QLD,165,Herbert,OTH,3,6,ALP>LNP,4,3,13447,42011,Darryn Casson,OTH_KAP,CENTRE_RIGHT,6559,0.4877667881311817,0.4877667881311817,OTH_KAP:6559|OTH_GRPF:3255|OTH_CYA:2173|OTH_FFPA:1460,RIGHT:6888|CENTRE_RIGHT:6559,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,15259,LNP,10172.0,0.6666229766039714,False
QLD,165,Herbert,OTH,3,6,ALP>LNP,4,3,13447,42011,Darryn Casson,OTH_KAP,CENTRE_RIGHT,6559,0.4877667881311817,0.4877667881311817,OTH_KAP:6559|OTH_GRPF:3255|OTH_CYA:2173|OTH_FFPA:1460,RIGHT:6888|CENTRE_RIGHT:6559,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13447,ALP,4739.009044677162,0.352421286880134,True
QLD,165,Herbert,OTH,3,6,ALP>LNP,4,3,13447,42011,Darryn Casson,OTH_KAP,CENTRE_RIGHT,6559,0.4877667881311817,0.4877667881311817,OTH_KAP:6559|OTH_GRPF:3255|OTH_CYA:2173|OTH_FFPA:1460,RIGHT:6888|CENTRE_RIGHT:6559,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13447,LNP,8707.990955322839,0.647578713119866,True
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,1,0,9228,41245,Chris Evans,GRN,,9228,1.0,1.0,GRN:9228,UNSPECIFIED:9228,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,10398,ALP,7304.0,0.7024427774572033,False
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,1,0,9228,41245,Chris Evans,GRN,,9228,1.0,1.0,GRN:9228,UNSPECIFIED:9228,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,10398,LNP,1328.0,0.12771686862858242,False
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,1,0,9228,41245,Chris Evans,GRN,,9228,1.0,1.0,GRN:9228,UNSPECIFIED:9228,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,10398,OTH,1766.0,0.16984035391421426,False
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,1,0,9228,41245,Chris Evans,GRN,,9228,1.0,1.0,GRN:9228,UNSPECIFIED:9228,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,9228,ALP,6482.141950375072,0.7024427774572033,True
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,1,0,9228,41245,Chris Evans,GRN,,9228,1.0,1.0,GRN:9228,UNSPECIFIED:9228,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,9228,LNP,1178.5712637045585,0.12771686862858242,True
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,1,0,9228,41245,Chris Evans,GRN,,9228,1.0,1.0,GRN:9228,UNSPECIFIED:9228,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,9228,OTH,1567.286785920369,0.16984035391421426,True
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7014,ALP,336.0,0.04790419161676647,False
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7014,GRN,451.0,0.06429997148560022,False
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7014,LNP,1668.0,0.23781009409751924,False
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7014,OTH,4559.0,0.649985742800114,False
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5100,ALP,244.311377245509,0.04790419161676647,True
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5100,GRN,327.9298545765611,0.06429997148560022,True
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5100,LNP,1212.8314798973481,0.23781009409751924,True
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,1,0,5100,40945,Ross Macdonald,ON,,5100,1.0,1.0,ON:5100,UNSPECIFIED:5100,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5100,OTH,3314.9272882805813,0.649985742800114,True
QLD,166,Hinkler,ON,3,5,ALP>LNP,1,0,14498,40948,Tyler Carman,ON,,14498,1.0,1.0,ON:14498,UNSPECIFIED:14498,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,22498,ALP,6811.0,0.3027380211574362,False
QLD,166,Hinkler,ON,3,5,ALP>LNP,1,0,14498,40948,Tyler Carman,ON,,14498,1.0,1.0,ON:14498,UNSPECIFIED:14498,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,22498,LNP,15687.0,0.6972619788425638,False
QLD,166,Hinkler,ON,3,5,ALP>LNP,1,0,14498,40948,Tyler Carman,ON,,14498,1.0,1.0,ON:14498,UNSPECIFIED:14498,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,14498,ALP,4389.09583074051,0.3027380211574362,True
QLD,166,Hinkler,ON,3,5,ALP>LNP,1,0,14498,40948,Tyler Carman,ON,,14498,1.0,1.0,ON:14498,UNSPECIFIED:14498,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,14498,LNP,10108.90416925949,0.6972619788425638,True
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,1,0,8000,41249,Andrew Mclean,GRN,,8000,1.0,1.0,GRN:8000,UNSPECIFIED:8000,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,9719,ALP,5430.0,0.558699454676407,False
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,1,0,8000,41249,Andrew Mclean,GRN,,8000,1.0,1.0,GRN:8000,UNSPECIFIED:8000,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,9719,LNP,2438.0,0.2508488527626299,False
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,1,0,8000,41249,Andrew Mclean,GRN,,8000,1.0,1.0,GRN:8000,UNSPECIFIED:8000,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,9719,ON,1851.0,0.19045169256096306,False
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,1,0,8000,41249,Andrew Mclean,GRN,,8000,1.0,1.0,GRN:8000,UNSPECIFIED:8000,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,8000,ALP,4469.595637411257,0.558699454676407,True
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,1,0,8000,41249,Andrew Mclean,GRN,,8000,1.0,1.0,GRN:8000,UNSPECIFIED:8000,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,8000,LNP,2006.7908221010393,0.2508488527626299,True
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,1,0,8000,41249,Andrew Mclean,GRN,,8000,1.0,1.0,GRN:8000,UNSPECIFIED:8000,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,8000,ON,1523.6135404877045,0.19045169256096306,True
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5242,ALP,445.0,0.0848912628767646,False
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5242,GRN,514.0,0.09805417779473484,False
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5242,LNP,630.0,0.12018313620755437,False
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5242,ON,3653.0,0.6968714231209462,False
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,11199,ALP,1491.0000000000002,0.13313688722207342,True
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,11199,GRN,1719.0,0.15349584784355746,True
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,11199,LNP,1839.9999999999998,0.16430038396285382,True
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,3,2,11199,41360,Robert Blohberger,OTH_CYA,RIGHT,4220,0.3768193588713278,0.3768193588713278,OTH_CYA:4220|OTH_FFPA:3778|IND_MINOR:3201,RIGHT:7998|CENTRE:3201,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,11199,ON,6149.0,0.5490668809715153,True
QLD,167,Kennedy,ALP,3,6,LNP>OTH,1,0,15917,40760,Sharon Winn,ALP,,15917,1.0,1.0,ALP:15917,UNSPECIFIED:15917,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,21491,LNP,6391.0,0.2973802987297008,False
QLD,167,Kennedy,ALP,3,6,LNP>OTH,1,0,15917,40760,Sharon Winn,ALP,,15917,1.0,1.0,ALP:15917,UNSPECIFIED:15917,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,21491,OTH,15100.0,0.7026197012702992,False
QLD,167,Kennedy,ALP,3,6,LNP>OTH,1,0,15917,40760,Sharon Winn,ALP,,15917,1.0,1.0,ALP:15917,UNSPECIFIED:15917,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,15917,LNP,4733.402214880647,0.2973802987297008,True
QLD,167,Kennedy,ALP,3,6,LNP>OTH,1,0,15917,40760,Sharon Winn,ALP,,15917,1.0,1.0,ALP:15917,UNSPECIFIED:15917,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,15917,OTH,11183.597785119351,0.7026197012702992,True
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,1,0,7541,40950,Kate Harris,ON,,7541,1.0,1.0,ON:7541,UNSPECIFIED:7541,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,9593,ALP,933.0,0.09725841759616387,False
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,1,0,7541,40950,Kate Harris,ON,,7541,1.0,1.0,ON:7541,UNSPECIFIED:7541,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,9593,LNP,2256.0,0.23517147920358594,False
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,1,0,7541,40950,Kate Harris,ON,,7541,1.0,1.0,ON:7541,UNSPECIFIED:7541,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,9593,OTH,6404.0,0.6675701032002502,False
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,1,0,7541,40950,Kate Harris,ON,,7541,1.0,1.0,ON:7541,UNSPECIFIED:7541,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7541,ALP,733.4257270926718,0.09725841759616387,True
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,1,0,7541,40950,Kate Harris,ON,,7541,1.0,1.0,ON:7541,UNSPECIFIED:7541,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7541,LNP,1773.4281246742416,0.23517147920358594,True
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,1,0,7541,40950,Kate Harris,ON,,7541,1.0,1.0,ON:7541,UNSPECIFIED:7541,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7541,OTH,5034.146148233087,0.6675701032002502,True
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6673,ALP,4101.0,0.6145661621459614,False
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6673,LNP,768.0,0.11509066386932414,False
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6673,ON,733.0,0.10984564663569608,False
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6673,OTH,1071.0,0.16049752734901843,False
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5761,ALP,3540.5156601228837,0.6145661621459614,True
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5761,LNP,663.0373145511763,0.11509066386932414,True
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5761,ON,632.8207702682452,0.10984564663569608,True
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,1,0,5761,41255,Carole Stanford,GRN,,5761,1.0,1.0,GRN:5761,UNSPECIFIED:5761,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5761,OTH,924.6262550576952,0.16049752734901843,True
QLD,168,Leichhardt,ON,3,8,ALP>LNP,1,0,7568,40953,Robert Hicks,ON,,7568,1.0,1.0,ON:7568,UNSPECIFIED:7568,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,18255,ALP,6553.0,0.358970145165708,False
QLD,168,Leichhardt,ON,3,8,ALP>LNP,1,0,7568,40953,Robert Hicks,ON,,7568,1.0,1.0,ON:7568,UNSPECIFIED:7568,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,18255,LNP,11702.0,0.641029854834292,False
QLD,168,Leichhardt,ON,3,8,ALP>LNP,1,0,7568,40953,Robert Hicks,ON,,7568,1.0,1.0,ON:7568,UNSPECIFIED:7568,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7568,ALP,2716.6860586140783,0.358970145165708,True
