State,DivisionID,Electorate,CountNumber,EliminatedCandidateID,EliminatedCandidate,EliminatedModelCategory,EliminatedCandidateSubtype,EliminatedIdeologyFamily,EliminatedTally,InternalCategoryExclusion,CategoryExitThisCount,RecipientCandidateID,RecipientCandidate,RecipientModelCategory,RecipientCandidateSubtype,RecipientIdeologyFamily,TransferVotes,TransferShare,SameCategoryTransfer,AliveModelCategoriesAfter
QLD,177,Ryan,1,40687,Gina Masterton,OTH,OTH_SOPA,LEFT,1007,True,False,41285,Elizabeth Watson-Brown,GRN,GRN,,474,0.47070506454816285,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,1,40687,Gina Masterton,OTH,OTH_SOPA,LEFT,1007,True,False,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,32,0.031777557100297914,True,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,2,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,1404,True,False,40807,Rebecca Hack,ALP,ALP,,108,0.07692307692307693,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,2,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,1404,True,False,40905,Donna Gallehawk,OTH,OTH_FFPA,RIGHT,149,0.10612535612535613,True,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,2,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,1404,True,False,40960,Robbie Elsom,ON,ON,,580,0.4131054131054131,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,2,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,1404,True,False,40974,N De Lapp,OTH,OTH_GRPF,RIGHT,159,0.11324786324786325,True,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,2,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,1404,True,False,41192,Maggie Forrest,LNP,LNP,,313,0.22293447293447294,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,2,41415,Ryan Hunt,OTH,OTH_CYA,RIGHT,1404,True,False,41285,Elizabeth Watson-Brown,GRN,GRN,,95,0.06766381766381767,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,3,40905,Donna Gallehawk,OTH,OTH_FFPA,RIGHT,1579,True,False,40807,Rebecca Hack,ALP,ALP,,364,0.2305256491450285,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,3,40905,Donna Gallehawk,OTH,OTH_FFPA,RIGHT,1579,True,False,40960,Robbie Elsom,ON,ON,,252,0.15959468017732742,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,3,40905,Donna Gallehawk,OTH,OTH_FFPA,RIGHT,1579,True,False,40974,N De Lapp,OTH,OTH_GRPF,RIGHT,484,0.3065231158961368,True,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,3,40905,Donna Gallehawk,OTH,OTH_FFPA,RIGHT,1579,True,False,41192,Maggie Forrest,LNP,LNP,,314,0.19886003799873336,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,3,40905,Donna Gallehawk,OTH,OTH_FFPA,RIGHT,1579,True,False,41285,Elizabeth Watson-Brown,GRN,GRN,,165,0.10449651678277391,False,ALP>LNP>GRN>ON>OTH
QLD,177,Ryan,4,40974,N De Lapp,OTH,OTH_GRPF,RIGHT,3145,False,True,40807,Rebecca Hack,ALP,ALP,,257,0.08171701112877583,False,ALP>LNP>GRN>ON
QLD,177,Ryan,4,40974,N De Lapp,OTH,OTH_GRPF,RIGHT,3145,False,True,40960,Robbie Elsom,ON,ON,,2075,0.6597774244833068,False,ALP>LNP>GRN>ON
QLD,177,Ryan,4,40974,N De Lapp,OTH,OTH_GRPF,RIGHT,3145,False,True,41192,Maggie Forrest,LNP,LNP,,501,0.15930047694753577,False,ALP>LNP>GRN>ON
QLD,177,Ryan,4,40974,N De Lapp,OTH,OTH_GRPF,RIGHT,3145,False,True,41285,Elizabeth Watson-Brown,GRN,GRN,,312,0.09920508744038156,False,ALP>LNP>GRN>ON
QLD,177,Ryan,5,40960,Robbie Elsom,ON,ON,,5265,False,True,40807,Rebecca Hack,ALP,ALP,,740,0.14055080721747387,False,ALP>LNP>GRN
QLD,177,Ryan,5,40960,Robbie Elsom,ON,ON,,5265,False,True,41192,Maggie Forrest,LNP,LNP,,3852,0.7316239316239316,False,ALP>LNP>GRN
QLD,177,Ryan,5,40960,Robbie Elsom,ON,ON,,5265,False,True,41285,Elizabeth Watson-Brown,GRN,GRN,,673,0.1278252611585945,False,ALP>LNP>GRN
QLD,177,Ryan,6,40807,Rebecca Hack,ALP,ALP,,30893,False,True,41192,Maggie Forrest,LNP,LNP,,7486,0.24232026672709028,False,LNP>GRN
QLD,177,Ryan,6,40807,Rebecca Hack,ALP,ALP,,30893,False,True,41285,Elizabeth Watson-Brown,GRN,GRN,,23407,0.7576797332729097,False,LNP>GRN
QLD,178,Wide Bay,1,41428,Gabrial Pennicott,OTH,OTH_CYA,RIGHT,4522,True,False,40717,Casey Iddon,OTH,IND_MINOR,CENTRE_LEFT,976,0.21583370190181336,True,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,1,41428,Gabrial Pennicott,OTH,OTH_CYA,RIGHT,4522,True,False,40788,Elliott Chalmers,ALP,ALP,,244,0.05395842547545334,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,1,41428,Gabrial Pennicott,OTH,OTH_CYA,RIGHT,4522,True,False,40909,Kirsti Kenningale,OTH,OTH_FFPA,RIGHT,678,0.14993365767359576,True,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,1,41428,Gabrial Pennicott,OTH,OTH_CYA,RIGHT,4522,True,False,40961,Chad Burgess,ON,ON,,1689,0.37350729765590446,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,1,41428,Gabrial Pennicott,OTH,OTH_CYA,RIGHT,4522,True,False,41195,Llew O'Brien,LNP,LNP,,571,0.12627156125608138,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,1,41428,Gabrial Pennicott,OTH,OTH_CYA,RIGHT,4522,True,False,41287,Emma Buhse,GRN,GRN,,364,0.0804953560371517,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,2,40717,Casey Iddon,OTH,IND_MINOR,CENTRE_LEFT,6066,True,False,40788,Elliott Chalmers,ALP,ALP,,1164,0.19188921859545005,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,2,40717,Casey Iddon,OTH,IND_MINOR,CENTRE_LEFT,6066,True,False,40909,Kirsti Kenningale,OTH,OTH_FFPA,RIGHT,1510,0.24892845367622815,True,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,2,40717,Casey Iddon,OTH,IND_MINOR,CENTRE_LEFT,6066,True,False,40961,Chad Burgess,ON,ON,,1063,0.17523903725684142,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,2,40717,Casey Iddon,OTH,IND_MINOR,CENTRE_LEFT,6066,True,False,41195,Llew O'Brien,LNP,LNP,,769,0.12677217276623806,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,2,40717,Casey Iddon,OTH,IND_MINOR,CENTRE_LEFT,6066,True,False,41287,Emma Buhse,GRN,GRN,,1560,0.2571711177052423,False,ALP>LNP>GRN>ON>OTH
QLD,178,Wide Bay,3,40909,Kirsti Kenningale,OTH,OTH_FFPA,RIGHT,7582,False,True,40788,Elliott Chalmers,ALP,ALP,,1299,0.17132682669480348,False,ALP>LNP>GRN>ON
QLD,178,Wide Bay,3,40909,Kirsti Kenningale,OTH,OTH_FFPA,RIGHT,7582,False,True,40961,Chad Burgess,ON,ON,,4379,0.5775520970720127,False,ALP>LNP>GRN>ON
QLD,178,Wide Bay,3,40909,Kirsti Kenningale,OTH,OTH_FFPA,RIGHT,7582,False,True,41195,Llew O'Brien,LNP,LNP,,1006,0.13268266948034818,False,ALP>LNP>GRN>ON
QLD,178,Wide Bay,3,40909,Kirsti Kenningale,OTH,OTH_FFPA,RIGHT,7582,False,True,41287,Emma Buhse,GRN,GRN,,898,0.11843840675283566,False,ALP>LNP>GRN>ON
QLD,178,Wide Bay,4,41287,Emma Buhse,GRN,GRN,,11902,False,True,40788,Elliott Chalmers,ALP,ALP,,8197,0.6887077802050076,False,ALP>LNP>ON
QLD,178,Wide Bay,4,41287,Emma Buhse,GRN,GRN,,11902,False,True,40961,Chad Burgess,ON,ON,,1878,0.157788606956814,False,ALP>LNP>ON
QLD,178,Wide Bay,4,41287,Emma Buhse,GRN,GRN,,11902,False,True,41195,Llew O'Brien,LNP,LNP,,1827,0.15350361283817845,False,ALP>LNP>ON
QLD,178,Wide Bay,5,40961,Chad Burgess,ON,ON,,21655,False,True,40788,Elliott Chalmers,ALP,ALP,,6337,0.29263449549757564,False,ALP>LNP
QLD,178,Wide Bay,5,40961,Chad Burgess,ON,ON,,21655,False,True,41195,Llew O'Brien,LNP,LNP,,15318,0.7073655045024244,False,ALP>LNP
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,40798,Pam Mccreadie,ALP,ALP,,285,0.12577228596646073,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,355,0.15666372462488967,True,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,40962,Natalie Davis,ON,ON,,245,0.10812003530450133,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,419,0.1849073256840247,True,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,41199,Scott Buchholz,LNP,LNP,,159,0.07016769638128861,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,41289,Nicole Thompson,GRN,GRN,,701,0.30935569285083847,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,1,41516,Chloe Leeanne Snyman,OTH,OTH_AJP,CENTRE_LEFT,2266,True,False,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,102,0.04501323918799647,True,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,2,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,3534,True,False,40798,Pam Mccreadie,ALP,ALP,,345,0.09762308998302208,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,2,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,3534,True,False,40962,Natalie Davis,ON,ON,,996,0.28183361629881154,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,2,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,3534,True,False,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,796,0.2252405206564799,True,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,2,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,3534,True,False,41199,Scott Buchholz,LNP,LNP,,463,0.13101301641199772,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,2,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,3534,True,False,41289,Nicole Thompson,GRN,GRN,,585,0.16553480475382004,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,2,40915,Julie Rose,OTH,OTH_FFPA,RIGHT,3534,True,False,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,349,0.0987549518958687,True,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,3,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,6315,True,False,40798,Pam Mccreadie,ALP,ALP,,554,0.08772763262074426,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,3,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,6315,True,False,40962,Natalie Davis,ON,ON,,2982,0.47220902612826604,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,3,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,6315,True,False,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,1120,0.17735550277117973,True,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,3,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,6315,True,False,41199,Scott Buchholz,LNP,LNP,,1124,0.1779889152810768,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,3,41433,Scott Thompson,OTH,OTH_CYA,RIGHT,6315,True,False,41289,Nicole Thompson,GRN,GRN,,535,0.08471892319873317,False,ALP>LNP>GRN>ON>OTH
QLD,316,Wright,4,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,8263,False,True,40798,Pam Mccreadie,ALP,ALP,,765,0.09258138690548227,False,ALP>LNP>GRN>ON
QLD,316,Wright,4,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,8263,False,True,40962,Natalie Davis,ON,ON,,5790,0.7007140263826698,False,ALP>LNP>GRN>ON
QLD,316,Wright,4,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,8263,False,True,41199,Scott Buchholz,LNP,LNP,,817,0.09887450078663923,False,ALP>LNP>GRN>ON
QLD,316,Wright,4,40976,Justin Mcguiness,OTH,OTH_GRPF,RIGHT,8263,False,True,41289,Nicole Thompson,GRN,GRN,,891,0.10783008592520876,False,ALP>LNP>GRN>ON
QLD,316,Wright,5,41289,Nicole Thompson,GRN,GRN,,13840,False,True,40798,Pam Mccreadie,ALP,ALP,,9322,0.6735549132947977,False,ALP>LNP>ON
QLD,316,Wright,5,41289,Nicole Thompson,GRN,GRN,,13840,False,True,40962,Natalie Davis,ON,ON,,2899,0.20946531791907513,False,ALP>LNP>ON
QLD,316,Wright,5,41289,Nicole Thompson,GRN,GRN,,13840,False,True,41199,Scott Buchholz,LNP,LNP,,1619,0.11697976878612716,False,ALP>LNP>ON
QLD,316,Wright,6,40962,Natalie Davis,ON,ON,,31910,False,True,40798,Pam Mccreadie,ALP,ALP,,8137,0.2549984330930743,False,ALP>LNP
QLD,316,Wright,6,40962,Natalie Davis,ON,ON,,31910,False,True,41199,Scott Buchholz,LNP,LNP,,23773,0.7450015669069258,False,ALP>LNP
SA,179,Adelaide,1,41060,Matthew Mcmillan,OTH,OTH_SOPA,LEFT,1367,True,False,41013,Mat Monti,GRN,GRN,,491,0.35918068763716166,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,1,41060,Matthew Mcmillan,OTH,OTH_SOPA,LEFT,1367,True,False,41014,Amy Grantham,LNP,LIB,,74,0.05413313825896123,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,1,41060,Matthew Mcmillan,OTH,OTH_SOPA,LEFT,1367,True,False,41039,Steve Marks,OTH,OTH_CYA,RIGHT,84,0.061448427212874905,True,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,1,41060,Matthew Mcmillan,OTH,OTH_SOPA,LEFT,1367,True,False,41210,Steve Georganas,ALP,ALP,,235,0.17190929041697148,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,1,41060,Matthew Mcmillan,OTH,OTH_SOPA,LEFT,1367,True,False,41809,Lionel Pengilley,OTH,OTH_AJP,CENTRE_LEFT,362,0.2648134601316752,True,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,1,41060,Matthew Mcmillan,OTH,OTH_SOPA,LEFT,1367,True,False,42034,Riley Size,ON,ON,,121,0.08851499634235552,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,2,41809,Lionel Pengilley,OTH,OTH_AJP,CENTRE_LEFT,3107,True,False,41013,Mat Monti,GRN,GRN,,1237,0.39813324750563245,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,2,41809,Lionel Pengilley,OTH,OTH_AJP,CENTRE_LEFT,3107,True,False,41014,Amy Grantham,LNP,LIB,,214,0.06887672996459607,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,2,41809,Lionel Pengilley,OTH,OTH_AJP,CENTRE_LEFT,3107,True,False,41039,Steve Marks,OTH,OTH_CYA,RIGHT,323,0.10395880270357258,True,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,2,41809,Lionel Pengilley,OTH,OTH_AJP,CENTRE_LEFT,3107,True,False,41210,Steve Georganas,ALP,ALP,,1087,0.34985516575474734,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,2,41809,Lionel Pengilley,OTH,OTH_AJP,CENTRE_LEFT,3107,True,False,42034,Riley Size,ON,ON,,246,0.07917605407145156,False,ALP>LNP>GRN>ON>OTH
SA,179,Adelaide,3,41039,Steve Marks,OTH,OTH_CYA,RIGHT,3551,False,True,41013,Mat Monti,GRN,GRN,,598,0.16840326668544073,False,ALP>LNP>GRN>ON
SA,179,Adelaide,3,41039,Steve Marks,OTH,OTH_CYA,RIGHT,3551,False,True,41014,Amy Grantham,LNP,LIB,,593,0.16699521261616446,False,ALP>LNP>GRN>ON
SA,179,Adelaide,3,41039,Steve Marks,OTH,OTH_CYA,RIGHT,3551,False,True,41210,Steve Georganas,ALP,ALP,,714,0.20107012109264996,False,ALP>LNP>GRN>ON
SA,179,Adelaide,3,41039,Steve Marks,OTH,OTH_CYA,RIGHT,3551,False,True,42034,Riley Size,ON,ON,,1646,0.46353139960574485,False,ALP>LNP>GRN>ON
SA,179,Adelaide,4,42034,Riley Size,ON,ON,,6597,False,True,41013,Mat Monti,GRN,GRN,,1331,0.201758375018948,False,ALP>LNP>GRN
SA,179,Adelaide,4,42034,Riley Size,ON,ON,,6597,False,True,41014,Amy Grantham,LNP,LIB,,4102,0.621797786872821,False,ALP>LNP>GRN
SA,179,Adelaide,4,42034,Riley Size,ON,ON,,6597,False,True,41210,Steve Georganas,ALP,ALP,,1164,0.17644383810823103,False,ALP>LNP>GRN
SA,179,Adelaide,5,41013,Mat Monti,GRN,GRN,,25299,False,True,41014,Amy Grantham,LNP,LIB,,2739,0.10826514882011147,False,ALP>LNP
SA,179,Adelaide,5,41013,Mat Monti,GRN,GRN,,25299,False,True,41210,Steve Georganas,ALP,ALP,,22560,0.8917348511798885,False,ALP>LNP
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,225,0.14841688654353563,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,40657,Jonathan Pietzsch,LNP,NAT,,58,0.03825857519788918,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,377,0.2486807387862797,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,41016,Tony Pasin,LNP,LIB,,265,0.17480211081794195,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,41017,Major Moogy Sumner,GRN,GRN,,90,0.059366754617414245,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,143,0.09432717678100264,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,79,0.052110817941952506,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,41214,James Rothe,ALP,ALP,,163,0.10751978891820581,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,1,40619,Ian Penno,OTH,IND_MINOR,CENTRE,1516,True,False,42023,Jennifer Troeth,ON,ON,,116,0.07651715039577836,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,153,0.07842132239876987,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,96,0.04920553562275756,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,41016,Tony Pasin,LNP,LIB,,1086,0.5566376217324449,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,41017,Major Moogy Sumner,GRN,GRN,,59,0.030240902101486417,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,44,0.02255253716043055,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,138,0.07073295745771399,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,41214,James Rothe,ALP,ALP,,164,0.0840594566888775,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,2,40657,Jonathan Pietzsch,LNP,NAT,,1951,True,False,42023,Jennifer Troeth,ON,ON,,211,0.10814966683751923,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,753,0.3318642573821067,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,41016,Tony Pasin,LNP,LIB,,355,0.15645658880564126,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,41017,Major Moogy Sumner,GRN,GRN,,262,0.11546936976641692,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,105,0.04627589246364037,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,174,0.07668576465403261,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,41214,James Rothe,ALP,ALP,,389,0.17144116350815336,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,3,36466,Rosa Hillam,OTH,IND_MINOR,CENTRE_LEFT,2269,True,False,42023,Jennifer Troeth,ON,ON,,231,0.10180696342000882,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,4,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,3172,True,False,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,412,0.12988650693568726,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,4,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,3172,True,False,41016,Tony Pasin,LNP,LIB,,665,0.2096469104665826,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,4,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,3172,True,False,41017,Major Moogy Sumner,GRN,GRN,,413,0.1302017654476671,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,4,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,3172,True,False,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,414,0.1305170239596469,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,4,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,3172,True,False,41214,James Rothe,ALP,ALP,,321,0.10119798234552332,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,4,41048,Michael Brohier,OTH,OTH_FFPA,RIGHT,3172,True,False,42023,Jennifer Troeth,ON,ON,,947,0.2985498108448928,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,5,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,3689,True,False,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,790,0.21415017619951207,True,ALP>LNP>GRN>ON>OTH
SA,180,Barker,5,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,3689,True,False,41016,Tony Pasin,LNP,LIB,,637,0.17267552182163187,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,5,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,3689,True,False,41017,Major Moogy Sumner,GRN,GRN,,483,0.13092979127134724,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,5,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,3689,True,False,41214,James Rothe,ALP,ALP,,262,0.07102195716996476,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,5,41041,Robert Jameson,OTH,OTH_CYA,RIGHT,3689,True,False,42023,Jennifer Troeth,ON,ON,,1517,0.41122255353754406,False,ALP>LNP>GRN>ON>OTH
SA,180,Barker,6,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,5391,False,True,41016,Tony Pasin,LNP,LIB,,1053,0.19532554257095158,False,ALP>LNP>GRN>ON
SA,180,Barker,6,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,5391,False,True,41017,Major Moogy Sumner,GRN,GRN,,1614,0.29938786867000555,False,ALP>LNP>GRN>ON
SA,180,Barker,6,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,5391,False,True,41214,James Rothe,ALP,ALP,,872,0.16175106659246893,False,ALP>LNP>GRN>ON
SA,180,Barker,6,40674,Cody Scholes,OTH,IND_MINOR,CENTRE_LEFT,5391,False,True,42023,Jennifer Troeth,ON,ON,,1852,0.3435355221665739,False,ALP>LNP>GRN>ON
SA,180,Barker,7,41017,Major Moogy Sumner,GRN,GRN,,11787,False,True,41016,Tony Pasin,LNP,LIB,,1750,0.1484686519046407,False,ALP>LNP>ON
SA,180,Barker,7,41017,Major Moogy Sumner,GRN,GRN,,11787,False,True,41214,James Rothe,ALP,ALP,,7337,0.6224654280139136,False,ALP>LNP>ON
SA,180,Barker,7,41017,Major Moogy Sumner,GRN,GRN,,11787,False,True,42023,Jennifer Troeth,ON,ON,,2700,0.22906592008144566,False,ALP>LNP>ON
SA,180,Barker,8,42023,Jennifer Troeth,ON,ON,,16482,False,True,41016,Tony Pasin,LNP,LIB,,10194,0.6184929013469239,False,ALP>LNP
SA,180,Barker,8,42023,Jennifer Troeth,ON,ON,,16482,False,True,41214,James Rothe,ALP,ALP,,6288,0.3815070986530761,False,ALP>LNP
SA,182,Boothby,1,41062,Samuel Prior,OTH,OTH_FFPA,RIGHT,2351,True,False,41019,Joanna Wells,GRN,GRN,,289,0.12292641429179073,False,ALP>LNP>GRN>ON>OTH
SA,182,Boothby,1,41062,Samuel Prior,OTH,OTH_FFPA,RIGHT,2351,True,False,41021,Nicolle Flint,LNP,LIB,,605,0.25733730327520205,False,ALP>LNP>GRN>ON>OTH
