State,DivisionID,Electorate,ModelCategory,CandidateCount,PrimaryVotes,FinishPosition,CategoryExitCount,LastSurvivingCandidateID,LastSurvivingCandidate,LastSurvivingSubtype,LastSurvivingIdeologyFamily,InternalCandidateExclusions,PrimaryShare
TAS,195,Franklin,IND,1,16586,2,,40655,Peter George,IND_PROMINENT,LEFT,0,0.21691820773717663
TAS,195,Franklin,LNP,1,14403,3,4,40776,Josh Garvin,LIB,,0,0.18836807826109703
TAS,195,Franklin,GRN,1,8016,4,3,41159,Owen Fitzgerald,GRN,,0,0.10483638931756951
TAS,195,Franklin,OTH,1,3822,5,2,40733,Brendan Blomeley,IND_MINOR,CENTRE,0,0.04998561376893097
TAS,195,Franklin,ON,1,3793,6,1,42053,Stefan Popescu,ON,,0,0.04960634040438388
TAS,196,Lyons,ALP,1,33100,1,,41538,Rebecca White,ALP,,0,0.4308100791336943
TAS,196,Lyons,LNP,1,20135,2,,40784,Susie Bower,LIB,,0,0.2620652852977926
TAS,196,Lyons,GRN,1,8362,3,6,41158,Alistair Allan,GRN,,0,0.10883486047480216
TAS,196,Lyons,ON,1,5165,4,5,42058,Shaun Broadby,ON,,0,0.06722459391920034
TAS,196,Lyons,OTH,4,10070,5,4,41838,Carlo Di Falco,OTH_ASP,CENTRE_RIGHT,3,0.13106518117451063
VIC,197,Aston,ALP,1,40926,1,,40809,Mary Doyle,ALP,,0,0.37256597693197024
VIC,197,Aston,LNP,1,41382,2,,40786,Manny Cicchiello,LIB,,0,0.3767171298782875
VIC,197,Aston,GRN,1,12669,3,7,41080,Reuben Steen,GRN,,0,0.11533104534406322
VIC,197,Aston,ON,1,3738,4,6,41505,John De Wacht,ON,,0,0.034028530073100346
VIC,197,Aston,OTH,5,11134,5,5,42063,Mark Grondman,IND_MINOR,LEFT,4,0.10135731777257873
VIC,198,Ballarat,ALP,1,44273,1,,40839,Catherine King,ALP,,0,0.42350296537210635
VIC,198,Ballarat,LNP,1,29883,2,,40785,Paula Doran,LIB,,0,0.2858523053376698
VIC,198,Ballarat,GRN,1,14984,3,5,41081,John Barnes,GRN,,0,0.14333269561890186
VIC,198,Ballarat,ON,1,8029,4,4,41508,Terri Pryse-Smith,ON,,0,0.07680313755500287
VIC,198,Ballarat,OTH,3,7371,5,3,41571,Ian Maxwell Harkness,OTH_FFPA,RIGHT,2,0.07050889611631911
VIC,200,Bendigo,ALP,1,35771,1,,40869,Lisa Chesters,ALP,,0,0.33550934653948244
VIC,200,Bendigo,LNP,2,42883,2,,41141,Andrew Lethlean,NAT,,1,0.4022154065486742
VIC,200,Bendigo,GRN,1,12079,3,8,41090,Avery Barnett-Dacey,GRN,,0,0.11329337722877214
VIC,200,Bendigo,ON,1,5262,4,6,41520,Heather Freeman,ON,,0,0.04935423056360618
VIC,200,Bendigo,OTH,5,10622,5,5,41217,Wayne Taylor,OTH_HMP,CENTRE_LEFT,4,0.099627639119465
VIC,201,Bruce,ALP,1,49610,1,,40851,Julian Hill,ALP,,0,0.4530841872614024
VIC,201,Bruce,LNP,1,25162,2,,40790,Zahid Safi,LIB,,0,0.22980254625824245
VIC,201,Bruce,GRN,1,13213,3,6,41085,Rhonda Garad,GRN,,0,0.120673278901127
VIC,201,Bruce,ON,1,8931,4,5,41522,Bianca Colecchia,ON,,0,0.08156611321168283
VIC,201,Bruce,OTH,4,12578,5,4,41582,Wendy Birchall,OTH_FFPA,RIGHT,3,0.11487387436754526
VIC,203,Calwell,ALP,1,27423,1,,40860,Basem Abdo,ALP,,0,0.30527323529739175
VIC,203,Calwell,IND,3,26518,2,,40630,Carly Moore,IND_PROMINENT,CENTRE_LEFT,2,0.29519876211998086
VIC,203,Calwell,LNP,1,14102,3,11,40752,Usman Ghani,LIB,,0,0.1569836693346395
VIC,203,Calwell,GRN,1,7439,4,10,41084,Ravneet Kaur Garcha,GRN,,0,0.08281105631686166
VIC,203,Calwell,ON,1,3375,5,7,41525,Luay Toma,ON,,0,0.03757054914227828
VIC,203,Calwell,OTH,6,10974,6,6,41232,Gianni Del Rosario-Makridis,OTH_HMP,CENTRE_LEFT,5,0.12216272778884794
VIC,204,Casey,LNP,1,45194,1,,40757,Aaron Violi,LIB,,0,0.4087624250427358
VIC,204,Casey,ALP,1,26820,2,,40857,Naomi Oakley,ALP,,0,0.24257663051834702
VIC,204,Casey,IND,1,11590,3,6,36746,Claire Ferres Miles,IND_PROMINENT,LEFT,0,0.10482711214420737
VIC,204,Casey,GRN,1,12107,4,5,41083,Merran Blair,GRN,,0,0.10950317918290929
VIC,204,Casey,ON,1,5603,5,4,41507,Ambere Livori,ON,,0,0.05067698958964572
VIC,204,Casey,OTH,3,9249,6,3,41389,Phillip Courtis,OTH_CYA,RIGHT,2,0.0836536635221548
VIC,205,Chisholm,ALP,1,43655,1,,40845,Carina Garland,ALP,,0,0.38736956058777594
VIC,205,Chisholm,LNP,1,41966,2,,40754,Katie Allen,LIB,,0,0.3723823383261163
VIC,205,Chisholm,GRN,1,14086,3,5,41086,Tim Randall,GRN,,0,0.12499112657059701
VIC,205,Chisholm,IND,1,6685,4,4,41144,Kath Davies,IND_PROMINENT,LEFT,0,0.059318875559026055
VIC,205,Chisholm,ON,1,2156,5,3,41519,Guy Livori,ON,,0,0.019131113792858662
VIC,205,Chisholm,OTH,2,4148,6,2,41551,Gary Ong,OTH_FFPA,RIGHT,1,0.03680698516362604
VIC,320,Cooper,ALP,1,45151,1,,40856,Ged Kearney,ALP,,0,0.41967356347480156
VIC,320,Cooper,GRN,1,27123,2,,41089,Tara Burnett,GRN,,0,0.2521052925101779
VIC,320,Cooper,LNP,1,16280,3,4,40767,Stewart Todhunter,LIB,,0,0.15132080382205862
VIC,320,Cooper,OTH,2,13348,4,3,41002,Kath Larkin,OTH_VNS,LEFT,1,0.12406818731061663
VIC,320,Cooper,ON,1,5684,5,2,41564,William Turner,ON,,0,0.05283215288234529
VIC,328,Corangamite,ALP,1,38814,1,,40877,Libby Coker,ALP,,0,0.37313978081138244
VIC,328,Corangamite,LNP,1,35488,2,,40773,Darcy Dunstan,LIB,,0,0.34116516054604884
VIC,328,Corangamite,GRN,1,14925,3,6,41088,Mitch Pope,GRN,,0,0.14348202268794463
VIC,328,Corangamite,OTH,4,11450,4,5,41191,Kate Lockhart,IND_MINOR,LEFT,3,0.11007498557969621
VIC,328,Corangamite,ON,1,3343,5,4,41510,Colin Seabrook,ON,,0,0.032138050374927896
VIC,208,Corio,ALP,1,47221,1,,40854,Richard Marles,ALP,,0,0.4283977609841509
VIC,208,Corio,LNP,1,27423,2,,40759,Darren Buller,LIB,,0,0.248786594935905
VIC,208,Corio,GRN,1,17491,3,4,41142,Emilie Flynn,GRN,,0,0.15868162972774366
VIC,208,Corio,ON,1,10953,4,3,41515,Adam Helman,ON,,0,0.09936766853856133
VIC,208,Corio,OTH,2,7139,5,2,41567,John De Lorenzo,IND_MINOR,CENTRE,1,0.06476634581363913
VIC,209,Deakin,ALP,1,40177,1,,40861,Matt Gregg,ALP,,0,0.34783173314171434
VIC,209,Deakin,LNP,1,44732,2,,40795,Michael Sukkar,LIB,,0,0.3872665725886743
VIC,209,Deakin,GRN,1,13758,3,6,41128,Amy Mills,GRN,,0,0.11910966434934679
VIC,209,Deakin,IND,1,8253,4,5,40868,Jess Ness,IND_PROMINENT,LEFT,0,0.07145021513847645
VIC,209,Deakin,ON,1,3043,5,4,41512,Anne Cooke,ON,,0,0.026344723696399352
VIC,209,Deakin,OTH,3,5544,6,3,41547,Richard Griffith-Jones,OTH_FFPA,RIGHT,2,0.047997091085388764
VIC,210,Dunkley,ALP,1,41792,1,,40864,Jodie Belyea,ALP,,0,0.38280176598823895
VIC,210,Dunkley,LNP,1,35288,2,,40803,Nathan Conroy,LIB,,0,0.32322714199351493
VIC,210,Dunkley,GRN,1,12649,3,6,41129,Matt Maber,GRN,,0,0.11586091926649202
VIC,210,Dunkley,ON,1,7494,4,5,41555,Jessica Davis,ON,,0,0.06864271713045231
VIC,210,Dunkley,OTH,4,11951,5,4,41227,Lisa Abbott,OTH_HMP,CENTRE_LEFT,3,0.10946745562130178
VIC,211,Flinders,LNP,1,47375,1,,40748,Zoe Mckenzie,LIB,,0,0.41223253830825857
VIC,211,Flinders,IND,1,24406,2,,40838,Ben Smith,IND_PROMINENT,CENTRE_LEFT,0,0.21236828137100494
VIC,211,Flinders,ALP,1,25622,3,5,40853,Sarah Race,ALP,,0,0.22294927908251613
VIC,211,Flinders,GRN,1,7305,4,4,41131,Adam Frogley,GRN,,0,0.0635642995744977
VIC,211,Flinders,ON,1,6091,5,3,41509,Mike Brown,ON,,0,0.053000704819748876
VIC,211,Flinders,OTH,2,4124,6,2,41371,Jason Smart,OTH_CYA,RIGHT,1,0.03588489684397379
VIC,321,Fraser,ALP,1,45786,1,,40859,Daniel Mulino,ALP,,0,0.42604706561083866
VIC,321,Fraser,GRN,1,27171,2,,41133,Huong Truong,GRN,,0,0.2528311016405036
VIC,321,Fraser,LNP,1,18125,3,4,40783,Satish Patel,LIB,,0,0.16865642476295048
VIC,321,Fraser,OTH,2,11250,4,3,41004,Jasmine Duff,OTH_VNS,LEFT,1,0.10468329812872788
VIC,321,Fraser,ON,1,5135,5,2,41517,George Rozario,ON,,0,0.04778210985697935
VIC,212,Gellibrand,ALP,1,49044,1,,40836,Tim Watts,ALP,,0,0.4661888557251763
VIC,212,Gellibrand,LNP,1,27539,2,,40755,Ben Reeson,LIB,,0,0.2617725898747172
VIC,212,Gellibrand,GRN,1,17933,3,3,41121,Ponraj Krishna Pandi,GRN,,0,0.17046253873500503
VIC,212,Gellibrand,ON,1,6290,4,2,41537,Stephen Bennett,ON,,0,0.059789737837683696
VIC,212,Gellibrand,OTH,1,4396,5,1,41577,Jo Garcia,OTH_FFPA,RIGHT,0,0.04178627782741773
VIC,213,Gippsland,LNP,1,55036,1,,41138,Darren Chester,NAT,,0,0.5253632180835831
VIC,213,Gippsland,ALP,1,22291,2,,40832,Sonny Stephens,ALP,,0,0.21278565837453942
VIC,213,Gippsland,ON,1,15118,3,3,41523,Gregory Hansford,ON,,0,0.14431356077817445
VIC,213,Gippsland,GRN,1,8897,4,2,41118,Rochelle Hine,GRN,,0,0.08492907462914527
VIC,213,Gippsland,OTH,1,3416,5,1,41317,Simon Wilson,OTH_LTP,RIGHT,0,0.032608488134557745
VIC,214,Goldstein,LNP,1,50228,1,,40747,Tim Wilson,LIB,,0,0.4342240626593933
VIC,214,Goldstein,IND,1,35533,2,,36074,Zoe Daniel,IND_PROMINENT,CENTRE_LEFT,0,0.307184909183647
VIC,214,Goldstein,ALP,1,15812,3,5,40813,Nildhara Gadani,ALP,,0,0.1366956852506635
VIC,214,Goldstein,GRN,1,8320,4,4,41112,Alana Galli-Mcrostie,GRN,,0,0.07192689737449534
VIC,214,Goldstein,ON,1,2037,5,3,41925,Leon Gardiner,ON,,0,0.017609986773058535
VIC,214,Goldstein,OTH,2,3743,6,2,41372,Vicki Jane Williams,OTH_CYA,RIGHT,1,0.03235845875874232
VIC,309,Gorton,ALP,1,48834,1,,40823,Alice Jordan-Baird,ALP,,0,0.4305210261835493
VIC,309,Gorton,LNP,1,33087,2,,40743,John Fletcher,LIB,,0,0.2916953186987569
VIC,309,Gorton,GRN,1,12244,3,5,41107,Thuc Bao Huynh,GRN,,0,0.10794322489641188
VIC,309,Gorton,ON,1,7137,4,4,41553,Alan Reid,ON,,0,0.06291986247024596
VIC,309,Gorton,OTH,3,12128,5,3,41218,Xavier Menta,OTH_HMP,CENTRE_LEFT,2,0.10692056775103588
VIC,326,Hawke,ALP,1,40619,1,,40829,Sam Rae,ALP,,0,0.3912557673598736
VIC,326,Hawke,LNP,1,31383,2,,40843,Simmone Cottom,LIB,,0,0.30229153221534044
VIC,326,Hawke,GRN,1,10178,3,5,41101,Sarah Newman,GRN,,0,0.09803789360124064
VIC,326,Hawke,ON,1,10035,4,4,41630,Matthew Katselis,ON,,0,0.09666046986524365
VIC,326,Hawke,OTH,3,11602,5,3,41240,Devon Starbuck,OTH_HMP,CENTRE_LEFT,2,0.11175433695830163
VIC,216,Holt,ALP,1,44686,1,,40850,Cassandra Fernando,ALP,,0,0.45031390767184304
VIC,216,Holt,LNP,1,24840,2,,40855,Annette Samuel,LIB,,0,0.25031995404754465
VIC,216,Holt,GRN,1,11122,3,4,41111,Payal Tiwari,GRN,,0,0.11207965092257616
VIC,216,Holt,ON,1,8655,4,3,41624,Trevor Hammond,ON,,0,0.08721896949603458
VIC,216,Holt,OTH,2,9930,5,2,41574,Shane Foreman,OTH_FFPA,RIGHT,1,0.10006751786200155
VIC,217,Hotham,ALP,1,51880,1,,40848,Clare O'Neil,ALP,,0,0.48846164709869977
VIC,217,Hotham,LNP,1,27346,2,,40744,Harmick Singh Matharu,LIB,,0,0.2574686237771982
VIC,217,Hotham,GRN,1,15780,3,4,41115,Martin Barry,GRN,,0,0.14857218178908022
VIC,217,Hotham,ON,1,4959,4,3,41627,Stuart Fogarty,ON,,0,0.04669007918200563
VIC,217,Hotham,OTH,2,6246,5,2,41595,Mark Brown,OTH_FFPA,RIGHT,1,0.058807468153016164
VIC,218,Indi,IND,1,44723,1,,32086,Helen Haines,IND_PROMINENT,CENTRE_LEFT,0,0.4228685432248182
VIC,218,Indi,LNP,1,32475,2,,40750,James Trenery,LIB,,0,0.3070602585073893
VIC,218,Indi,ON,1,7611,3,7,41626,Athol Thomas,ON,,0,0.07196414557351008
VIC,218,Indi,ALP,1,8824,4,6,40842,Mitch Bridges,ALP,,0,0.08343340172653435
VIC,218,Indi,GRN,1,3839,5,5,41125,Alysia Regan,GRN,,0,0.036298824708540955
VIC,218,Indi,OTH,4,8289,6,4,41929,Ben Howman,OTH_HMP,CENTRE_LEFT,3,0.07837482625920708
VIC,219,Isaacs,ALP,1,53454,1,,40811,Mark Dreyfus,ALP,,0,0.4941163420563685
VIC,219,Isaacs,LNP,1,30660,2,,40753,Fiona Ottey,LIB,,0,0.28341390817241474
VIC,219,Isaacs,GRN,1,15200,3,3,41127,Matthew Kirwan,GRN,,0,0.1405052643255285
VIC,219,Isaacs,ON,1,4989,4,2,41619,Geoff Mcmahon,ON,,0,0.0461171555078988
VIC,219,Isaacs,OTH,1,3878,5,1,41543,Audrey Harmse,OTH_FFPA,RIGHT,0,0.03584732993778945
VIC,220,Jagajaga,ALP,1,47284,1,,40833,Kate Thwaites,ALP,,0,0.42560239066058203
VIC,220,Jagajaga,LNP,1,32724,2,,40764,Chris Parr,LIB,,0,0.294548105743526
VIC,220,Jagajaga,GRN,1,17334,3,5,41095,Jy Sandford,GRN,,0,0.15602300650770934
VIC,220,Jagajaga,OTH,3,9460,4,4,41542,Chris Kearney,IND_MINOR,LEFT,2,0.0851492812716586
VIC,220,Jagajaga,ON,1,4297,5,3,41617,Leslie Ralph,ON,,0,0.038677215816524
VIC,221,Kooyong,IND,1,38955,1,,36081,Monique Ryan,IND_PROMINENT,CENTRE_LEFT,0,0.3391283908486262
VIC,221,Kooyong,LNP,1,49542,2,,40763,Amelia Hamer,LIB,,0,0.43129505171152976
VIC,221,Kooyong,ALP,1,13671,3,5,40827,Clive Crosby,ALP,,0,0.119014869241216
VIC,221,Kooyong,GRN,1,8900,4,4,41098,Jackie Carter,GRN,,0,0.07748023818644009
VIC,221,Kooyong,ON,1,1201,5,3,41611,Camille Brache,ON,,0,0.010455479332799387
VIC,221,Kooyong,OTH,2,2599,6,2,41311,Richard Peppard,OTH_LTP,RIGHT,1,0.022625970679388516
VIC,223,La Trobe,LNP,1,40547,1,,40772,Jason Wood,LIB,,0,0.39131232025323787
VIC,223,La Trobe,ALP,1,33289,2,,40828,Jeff Springfield,ALP,,0,0.3212665753054489
VIC,223,La Trobe,GRN,1,13386,3,4,41104,Jamie Longmuir,GRN,,0,0.12918604875600764
VIC,223,La Trobe,ON,1,7956,4,3,41612,Leo Panetta,ON,,0,0.07678202628886872
VIC,223,La Trobe,OTH,2,8440,5,2,41404,Gregory Thomas Hardiman,OTH_CYA,RIGHT,1,0.08145302939643691
VIC,222,Lalor,ALP,1,43284,1,,40835,Joanne Ryan,ALP,,0,0.43596148422706577
VIC,222,Lalor,LNP,1,25869,2,,40779,Mira D'Silva,LIB,,0,0.26055557793803635
VIC,222,Lalor,GRN,1,15181,3,5,41103,Owen Parris,GRN,,0,0.1529047983562306
VIC,222,Lalor,ON,1,6986,4,4,41615,Jason Oosthuizen,ON,,0,0.07036380484267354
VIC,222,Lalor,OTH,3,7964,5,3,41566,Matthew Emerson,OTH_FFPA,RIGHT,2,0.08021433463599371
VIC,322,Macnamara,ALP,1,36228,1,,40825,Josh Burns,ALP,,0,0.36105961848950546
VIC,322,Macnamara,LNP,1,32606,2,,40768,Benson Saulo,LIB,,0,0.3249616296916423
VIC,322,Macnamara,GRN,1,25561,3,4,41110,Sonya Semmens,GRN,,0,0.25474894855388786
VIC,322,Macnamara,ON,1,2803,4,3,41628,Sean Rubin,ON,,0,0.027935577747214415
VIC,322,Macnamara,OTH,2,3140,5,2,37774,JB Myers,IND_MINOR,CENTRE,1,0.031294225517750004
VIC,224,Mallee,LNP,1,51553,1,,41140,Anne Webster,NAT,,0,0.49710241353042706
VIC,224,Mallee,ALP,1,19839,2,,40824,Greg Olsen,ALP,,0,0.19129856229569847
VIC,224,Mallee,ON,1,11414,3,6,41613,Vaughan Williams,ON,,0,0.11006007309053391
VIC,224,Mallee,GRN,1,9477,4,5,41116,Nicole Rowan,GRN,,0,0.09138245248633169
VIC,224,Mallee,OTH,4,11424,5,4,41583,Ashleigh Gray,OTH_FFPA,RIGHT,3,0.11015649859700888
VIC,225,Maribyrnong,ALP,1,46064,1,,40821,Jo Briskey,ALP,,0,0.4142557802818421
VIC,225,Maribyrnong,LNP,1,33874,2,,40781,Tim Beddoe,LIB,,0,0.30463052060757034
VIC,225,Maribyrnong,GRN,1,23594,3,2,41117,James Williams,GRN,,0,0.2121819833268883
VIC,225,Maribyrnong,ON,1,7665,4,1,41606,Alannah Casey,ON,,0,0.06893171578369921
VIC,226,McEwen,ALP,1,39079,1,,40812,Rob Mitchell,ALP,,0,0.37354706737019194
VIC,226,McEwen,LNP,1,34023,2,,40804,Jason Mcclintock,LIB,,0,0.32521793989447123
VIC,226,McEwen,GRN,1,11611,3,7,41120,Marley Mcrae Mcleod,GRN,,0,0.11098684713619332
VIC,226,McEwen,ON,1,6869,4,6,41614,Jeremy Johnson,ON,,0,0.06565917259310239
VIC,226,McEwen,OTH,5,13034,5,5,41237,Tom Forrest,OTH_HMP,CENTRE_LEFT,4,0.12458897300604115
VIC,228,Melbourne,ALP,1,30541,1,,40817,Sarah Witty,ALP,,0,0.31340817666858223
VIC,228,Melbourne,GRN,1,38457,2,,41119,Adam Bandt,GRN,,0,0.39464124456120186
VIC,228,Melbourne,LNP,1,19267,3,5,40765,Steph Hunt,LIB,,0,0.19771570478614237
VIC,228,Melbourne,OTH,3,6745,4,4,42099,Anthony Koutoufides,IND_MINOR,CENTRE,2,0.06921640259420409
VIC,228,Melbourne,ON,1,2438,5,3,41607,Melanie Casey,ON,,0,0.02501847138986947
VIC,229,Menzies,ALP,1,38012,1,,40820,Gabriel Ng,ALP,,0,0.3473636114411039
VIC,229,Menzies,LNP,1,44473,2,,40778,Keith Wolahan,LIB,,0,0.40640592159371286
VIC,229,Menzies,GRN,1,11998,3,6,41123,Bill Pheasant,GRN,,0,0.10964086630722837
VIC,229,Menzies,IND,1,6966,4,5,40638,Stella Yee,IND_PROMINENT,LEFT,0,0.06365713241341497
VIC,229,Menzies,ON,1,2152,5,4,41603,Jhett Edwards-Scott,ON,,0,0.019665539614365346
VIC,229,Menzies,OTH,3,5829,6,3,41438,Amanda Paliouras,OTH_CYA,RIGHT,2,0.05326692863017454
VIC,323,Monash,LNP,1,32579,1,,40769,Mary Aldred,LIB,,0,0.3177818962153726
VIC,323,Monash,ALP,1,20804,2,,40818,Tully Fletcher,ALP,,0,0.20292625829106517
VIC,323,Monash,IND,2,27979,3,7,36065,Deb Leonard,IND_PROMINENT,CENTRE_LEFT,1,0.2729126024190402
VIC,323,Monash,ON,1,8166,4,5,41598,Kuljeet Kaur Robinson,ON,,0,0.07965275068279361
VIC,323,Monash,GRN,1,5062,5,4,41100,Terence Steele,GRN,,0,0.04937573156457277
VIC,323,Monash,OTH,3,7930,6,3,41233,David O'Reilly,OTH_HMP,CENTRE_LEFT,2,0.07735076082715568
VIC,324,Nicholls,LNP,1,48762,1,,41134,Sam Birrell,NAT,,0,0.4624182076813656
VIC,324,Nicholls,ALP,1,25560,2,,40815,Kim Travers,ALP,,0,0.24238975817923186
VIC,324,Nicholls,ON,1,12095,3,5,41597,Aaron Tyrrell,ON,,0,0.11469890943575155
VIC,324,Nicholls,GRN,1,8235,4,4,41106,Shelby Eade,GRN,,0,0.07809388335704125
VIC,324,Nicholls,OTH,3,10798,5,3,41394,Glenn Francis Floyd,OTH_CYA,RIGHT,2,0.10239924134660977
VIC,232,Scullin,ALP,1,43348,1,,40819,Andrew Giles,ALP,,0,0.4489926977057331
VIC,232,Scullin,LNP,1,19807,2,,40782,Rohit Taggar,LIB,,0,0.20515821637578333
VIC,232,Scullin,GRN,1,9090,3,6,41113,Loki Sangarya,GRN,,0,0.09415298565435808
VIC,232,Scullin,ON,1,6401,4,5,41605,Arthur Tsoutsoulis,ON,,0,0.06630068879796985
VIC,232,Scullin,OTH,4,17899,5,4,41392,Adriana Buccianti,OTH_CYA,RIGHT,3,0.18539541146615568
VIC,233,Wannon,LNP,1,47312,1,,40770,Dan Tehan,LIB,,0,0.43644548582603804
VIC,233,Wannon,IND,1,34012,2,,33601,Alex Dyson,IND_PROMINENT,CENTRE_LEFT,0,0.3137551543776464
VIC,233,Wannon,ALP,1,11438,3,7,40808,Fiona Mackenzie,ALP,,0,0.10551368504561681
VIC,233,Wannon,ON,1,4529,4,6,41588,Leo Curtain,ON,,0,0.04177928655111021
VIC,233,Wannon,GRN,1,3427,5,5,41280,Kate Gazzard,GRN,,0,0.03161351623110061
VIC,233,Wannon,OTH,4,7685,6,4,41231,Robbie Swan,OTH_HMP,CENTRE_LEFT,3,0.07089287196848795
VIC,234,Wills,ALP,1,39069,1,,40810,Peter Khalil,ALP,,0,0.35588125449759067
VIC,234,Wills,GRN,1,38834,2,,41108,Samantha Ratnam,GRN,,0,0.3537406290706042
VIC,234,Wills,LNP,1,14121,3,6,40775,Jeff Kidney,LIB,,0,0.12862881555096056
VIC,234,Wills,OTH,4,13915,4,5,41589,Sue Bolton,OTH_SAL,LEFT,3,0.1267523524107086
VIC,234,Wills,ON,1,3842,5,4,41593,Bruce Stevens,ON,,0,0.034996948470136
WA,235,Brand,ALP,1,43014,1,,41243,Madeleine King,ALP,,0,0.45860565287388183
WA,235,Brand,LNP,1,18472,2,,41216,Claire Moody,LIB,,0,0.19694433486507523
WA,235,Brand,GRN,1,12412,3,3,41660,Jody Freeman,GRN,,0,0.13233396948599577
WA,235,Brand,ON,1,11960,4,2,41610,Stephen Box,ON,,0,0.12751484652372777
WA,235,Brand,OTH,1,7935,5,1,41662,Jim Matters,OTH_HMP,CENTRE_LEFT,0,0.0846011962513194
WA,329,Bullwinkel,ALP,1,33436,1,,41248,Trish Cook,ALP,,0,0.31946036841702974
WA,329,Bullwinkel,LNP,2,41940,2,,41223,Matt Moran,LIB,,1,0.4007108461362073
WA,329,Bullwinkel,GRN,1,11728,3,4,41719,Abbey Bishop,GRN,,0,0.11205381028816021
WA,329,Bullwinkel,ON,1,9011,4,3,41647,Trevor Mayes,ON,,0,0.0860945501796224
WA,329,Bullwinkel,OTH,2,8549,5,2,41720,Penelope Rose Young,OTH_HMP,CENTRE_LEFT,1,0.08168042497898036
WA,317,Burt,ALP,1,46123,1,,41253,Matt Keogh,ALP,,0,0.4673475798198417
WA,317,Burt,LNP,1,18879,2,,41229,Sean Ayres,LIB,,0,0.19129403897011885
WA,317,Burt,ON,1,9789,3,5,41652,Liz Ierardi,ON,,0,0.09918837583974223
WA,317,Burt,GRN,1,11336,4,4,41726,Adam Abdul Razak,GRN,,0,0.1148635640534598
WA,317,Burt,OTH,3,12564,5,3,41727,Fiona Caruso,OTH_HMP,CENTRE_LEFT,2,0.1273064413168374
WA,236,Canning,LNP,1,42794,1,,41236,Andrew Hastie,LIB,,0,0.42518902699534017
WA,236,Canning,ALP,1,30098,2,,41262,Jarrad Goold,ALP,,0,0.2990451777002792
WA,236,Canning,ON,1,11488,3,4,41654,Fernando Bove,ON,,0,0.1141415044661043
WA,236,Canning,GRN,1,8967,4,3,41741,Jordan Cahill,GRN,,0,0.0890935646367999
WA,236,Canning,OTH,2,7300,5,2,41732,Paul Gullan,OTH_HMP,CENTRE_LEFT,1,0.07253072620147645
WA,237,Cowan,ALP,1,44826,1,,41353,Anne Aly,ALP,,0,0.46625269135956565
WA,237,Cowan,LNP,1,23233,2,,41241,Felicia Adeniyi,LIB,,0,0.2416554851728191
WA,237,Cowan,GRN,1,10367,3,6,41898,Matthew Count,GRN,,0,0.10783120624915489
WA,237,Cowan,ON,1,4869,4,5,41655,Bradley Yates,ON,,0,0.05064436608730927
WA,237,Cowan,OTH,4,12846,5,4,41740,John Bell,OTH_HMP,CENTRE_LEFT,3,0.1336162511311511
WA,238,Curtin,IND,1,33952,1,,36589,Kate Chaney,IND_PROMINENT,CENTRE_LEFT,0,0.3222842389034438
WA,238,Curtin,LNP,1,42436,2,,41244,Tom White,LIB,,0,0.40281732923263847
WA,238,Curtin,ALP,1,15626,3,4,41359,Viktor Andrew Ko,ALP,,0,0.14832744807685005
WA,238,Curtin,GRN,1,8235,4,3,41755,Kitty Hemsley,GRN,,0,0.0781694953867183
WA,238,Curtin,ON,1,2731,5,2,41657,Alexander Ironside,ON,,0,0.02592360557390743
WA,238,Curtin,OTH,1,2368,6,1,42076,Fred Mulholland,OTH_HMP,CENTRE_LEFT,0,0.022477882826441888
WA,312,Durack,LNP,2,40892,1,,41247,Melissa Price,LIB,,1,0.4648825629248994
WA,312,Durack,ALP,1,20583,2,,41363,Karen Wheatland,ALP,,0,0.2339987721970851
WA,312,Durack,ON,1,8868,3,6,41659,Mark Berry,ON,,0,0.10081626156749506
WA,312,Durack,GRN,1,7196,4,5,41758,Brendan Sturcke,GRN,,0,0.08180805347763807
WA,312,Durack,OTH,4,10423,5,4,41743,Kat Wright,OTH_HMP,CENTRE_LEFT,3,0.11849434983288239
WA,239,Forrest,LNP,2,35782,1,,41252,Ben Small,LIB,,1,0.3597735704877485
WA,239,Forrest,ALP,1,22423,2,,41369,Tabitha Dowding,ALP,,0,0.225454216395025
WA,239,Forrest,IND,1,18206,3,6,42105,Sue Chapman,IND_PROMINENT,CENTRE_LEFT,0,0.18305398312838714
WA,239,Forrest,ON,1,8670,4,5,41661,Paul Van Der Mey,ON,,0,0.08717335129754568
WA,239,Forrest,GRN,1,7840,5,4,41777,Georgia Beardman,GRN,,0,0.07882803623676564
WA,239,Forrest,OTH,2,6536,6,3,41745,Aaron Peet,OTH_HMP,CENTRE_LEFT,1,0.0657168424545281
WA,240,Fremantle,ALP,1,39427,1,,41377,Josh Wilson,ALP,,0,0.38604719475178695
WA,240,Fremantle,IND,1,23500,2,,42074,Kate Hulett,IND_PROMINENT,LEFT,0,0.23009889356702243
WA,240,Fremantle,LNP,1,19254,3,5,41256,Tait Marston,LIB,,0,0.18852442964848723
WA,240,Fremantle,GRN,1,11802,4,4,41789,Amy Warne,GRN,,0,0.1155586017820425
WA,240,Fremantle,ON,1,6245,5,3,41708,Hannah Marriner,ON,,0,0.061147557035151276
WA,240,Fremantle,OTH,2,1902,6,2,40671,Joshua Last,OTH_SAL,LEFT,1,0.018623323215509646
