,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025.0,,2PP,,,,,,,,,,,,,3CP,,,,,,,,,,,,,,2CP,,,,,,,,,,,,,,PRIMARY VOTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,2PP,,,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lindsay,98146,,46342.0,0.472174108,,0.0333,3268.2618,,51804.0,0.527825892,,,,,,0.365,,,,,0.482,,,,,0.153,,,,,,,,,,,,,,,,,,31502.0,0.3209707986,0.0019,186.4774,,,39003.0,0.3973977544,-0.0668,-6556.1528,,,9416.0,0.09593870356,0.0163,1599.7798,,,6736.0,0.06863244554,0.0086,844.0556,,,1099.0,0.01119760357,0.0112,1099.2352,,,10390,0.1058626944,,0,,,104726,,45723.0,0.4365964517,,-0.013,-1361.438,,59003.0,0.5634035483,,0.438874108,0.561125892,,,,,,,,,,,,,,,,,,33206.0,0.3170750339,-0.039,-4084.314,,,48939.0,0.4673051582,0.0028,293.2328,,,8404.0,0.08024750301,0.0311,3256.9786,,,6203.0,0.05923075454,0.0592,6199.7792,,,8404.0,0.08024750301,0.0311,3256.9786,,,-430,-0.004105952677,,0,,,0.3190707986,,0.4641977544,,0.07963870356,,0.06003244554,,-2.396429809e-06,,0,,97403,,43789.0,0.4495652085,,-0.0615,-5990.2845,,53614.0,0.5504347915,,,,,,,,,,,,,,,,,,,34690.0,0.3561491946,-0.055,-5357.165,,,45247.0,0.4645339466,0.072,7013.016,,,4781.0,0.04908473045,0.013,1266.239,,,,,,0,,,2785.0,0.02859254848,0.0286,2785.7258,,,9900,0.1016395799,-0.089,-8668.867,,,89276,,45633.0,0.5111452126,,0.041,3660.316,,43643.0,0.4888547874,,,,,,,,,,,,,,,,,,,36675.0,0.4108046956,0.0205,1830.158,,,35081.0,0.392949953,-0.0735,-6561.786,,,3199.0,0.0358326986,0.0052,464.2352,,,2128.0,0.02383619338,0.0238,2124.7688,,,12193,0.1365764595,,0,,
,,McMahon,97835,,57742.0,0.590197782,,-0.0146,-1428.391,,40093.0,0.409802218,,,,,,0.527,,,,,0.321,,,,,0.151,,,,,,,,,,,,,,,,,,44537.0,0.455225635,-0.0299,-2925.2665,,,26218.0,0.2679818061,-0.0131,-1281.6385,,,8923.0,0.09120457914,0.0302,2954.617,,,8544.0,0.08733070987,0.0369,3610.1115,,,9613.0,0.09825726989,0.0983,9617.1805,,,0,0,,0,,,84742,,50413.0,0.5948998136,,0.0285,2415.147,,34329.0,0.4051001864,,0.604797782,0.395202218,,,,,,,,,,,,,,,,,,40657.0,0.479773902,0.019,1610.098,,,24006.0,0.2832833778,-0.0498,-4220.1516,,,4922.0,0.05808217885,0.0087,737.2554,,,4612.0,0.05442401643,-0.0281,-2381.2502,,,4922.0,0.05808217885,0.0087,737.2554,,,5623,0.06635434613,,0,,,0.485125635,,0.2810818061,,0.06100457914,,0.05043070987,,-4.273010681e-05,,0,,85393,,48364.0,0.5663696088,,-0.0547,-4670.9971,,37029.0,0.4336303912,,,,,,,,,,,,,,,,,,,39351.0,0.4608223156,-0.074,-6319.082,,,28441.0,0.3330600869,0.033,2817.969,,,4218.0,0.04939514949,-0.005,-426.965,,,7046.0,0.08251261813,0.0825,7044.9225,,,,0,-0.018,-1537.074,,,6337,0.07420982985,-0.037,-3159.541,,,86038,,53442.0,0.6211441456,,0.0748,6435.6424,,32596.0,0.3788558544,,,,,,,,,,,,,,,,,,,45979.0,0.5344034031,0.044,3785.672,,,25855.0,0.3005067528,-0.1069,-9197.4622,,,4665.0,0.05422022827,0.0243,2090.7234,,,1544.0,0.01794555894,0.0179,1540.0802,,,7995,0.09292405681,,0,,
,South,Hughes,98295,378912,52152.0,0.5305661529,0.5409672958,0.0652,6408.834,0.03153743587,46143.0,0.4694338471,0.4590327042,,,,,0.419,,,,,0.429,,,,,0.152,,,,,,,,,,,,,,,,,,38331.0,0.3899587975,0.1108,10891.086,0.3860236678,0.04403912017,35831.0,0.3645251539,-0.0395,-3882.6525,0.3379201503,-0.02232106267,11221.0,0.114156366,0.0499,4904.9205,0.1093525674,0.04315247551,5263.0,0.05354290656,0.0189,1857.7755,0.06351078878,0.002451950321,,0,,0,0.01759511443,0.01760404843,7649,0.07781677603,,0,0.08559771134,0,96909,413429,41665.0,0.4299394277,0.2408976744,0.0284,2752.2156,0.01019749605,55244.0,0.5700605723,0.2398337209,0.4653661529,0.5346338471,,,,,,,,,,,,,,,,,,21828.0,0.2252422376,-0.0794,-7694.5746,0.35311893,-0.0652167176,42148.0,0.4349234849,-0.0967,-9371.1003,0.4012963432,-0.06615148531,6118.0,0.06313139131,-0.0063,-610.5267,0.07038045773,0.01129174874,2600.0,0.02682929346,0.0268,2597.1612,0.06405708977,0.0388249042,17029.0,0.1757215532,0.1757,17026.9113,0.09025314585,0.09025157055,7186,0.07415203954,,0,0.1119890634,0,0.2791587975,,0.4040251539,,0.06425636604,,0.03464290656,,0,,0,,95391,391566,38242.0,0.4008973593,0.4763871225,-0.0052,-496.0332,-0.01501011911,57149.0,0.5991026407,0.5236128775,,,,,,,,,,,,,,,,,,29088.0,0.3049344278,-0.014,-1335.474,0.380145365,-0.03828381422,50763.0,0.5321571217,0.012,1144.692,0.4323204773,-0.01421904609,6631.0,0.06951389544,-0.004,-381.564,0.05442760607,-0.002465367269,,,,0,0.02184816864,0.02185415486,1988.0,0.02084054051,0.0208,1984.1328,0.02602626377,0.02601782969,6921,0.07255401453,-0.014,-1335.474,0.08523211923,0.01254451357,93776,367977,38143.0,0.4067458625,0.4607064965,0.0248,2325.6448,0.04778345359,55633.0,0.5932541375,0.4790507858,,,,,,,,,,,,,,,,,,29895.0,0.3187915885,0.0221,2072.4496,0.391663219,0.05856067406,48734.0,0.5196852073,-0.0359,-3366.5584,0.4207260079,-0.03589923665,6912.0,0.07370755844,0.015,1406.64,0.05396535961,0.009301512389,,0,,0,0,0,8235,0.08781564579,,0,0.07340269584,0
,,Hume,99467,,41720.0,0.4194355917,,-0.0119,-1183.6573,,57747.0,0.5805644083,,,,,,0.321,,,,,0.533,,,,,0.146,,,,,,,,,,,,,,,,,,27073.0,0.2721807233,0.0307,3053.6369,,,43615.0,0.4384871364,0.0132,1312.9644,,,8455.0,0.08500306634,0.0285,2834.8095,,,7967.0,0.08009691657,0.0007,69.6269,,,4435.0,0.04458765219,0.0446,4436.2282,,,7922,0.07964450521,,0,,,104762,,44295.0,0.4228155247,,0.0527,5520.9574,,60467.0,0.5771844753,,0.4313355917,0.5686644083,,,,,,,,,,,,,,,,,,20864.0,0.1991561826,-0.0665,-6966.673,,,45177.0,0.431234608,-0.1017,-10654.2954,,,5194.0,0.04957904584,-0.0014,-146.6668,,,7700.0,0.07349993318,0.0735,7700.007,,,17169.0,0.1638857601,0.1639,17170.4918,,,8658,0.08264447032,,0,,,0.2414807233,,0.4252871364,,0.05650306634,,0.07939691657,,-1.234781385e-05,,0,,102442,,37915.0,0.3701118682,,-0.0281,-2878.6202,,64527.0,0.6298881318,,,,,,,,,,,,,,,,,,,27223.0,0.2657406142,-0.053,-5429.426,,,54589.0,0.5328771402,-0.005,-512.21,,,5224.0,0.0509947092,-0.015,-1536.63,,,,,,0,,,6068.0,0.0592335175,0.0592,6064.5664,,,9338,0.09115401886,0.013,1331.746,,,94928,,37801.0,0.3982070622,,0.034,3227.552,,57127.0,0.6017929378,,,,,,,,,,,,,,,,,,,30221.0,0.3183570706,0.0637,6046.9136,,,51103.0,0.5383343165,-0.0245,-2325.736,,,6274.0,0.06609219619,0.0098,930.2944,,,,0,,0,,,7330,0.07721641665,,0,,
,,Macarthur,93536,,61365.0,0.6560575607,,0.0585,5471.856,,32171.0,0.3439424393,,,,,,0.596,,,,,0.265,,,,,0.139,,,,,,,,,,,,,,,,,,45080.0,0.4819534725,0.0133,1244.0288,,,21593.0,0.2308522922,-0.0622,-5817.9392,,,12012.0,0.1284211427,0.0501,4686.1536,,,7336.0,0.07842969552,-0.0014,-130.9504,,,,0,,0,,,7515,0.08034339719,,0,,,111127,,65039.0,0.5852673068,,0.0013,144.4651,,46088.0,0.4147326932,,0.5975575607,0.4024424393,,,,,,,,,,,,,,,,,,51001.0,0.4589433711,-0.0189,-2100.3003,,,33867.0,0.3047594194,-0.0037,-411.1699,,,8584.0,0.07724495397,0.033,3667.191,,,8876.0,0.07987257822,-0.0061,-677.8747,,,,0,,0,,,8799,0.07917967731,,0,,,0.4686534725,,0.2930522922,,0.07832114266,,0.07982969552,,0,,0,,99504,,58110.0,0.5839966233,,0.0007,69.6528,,41394.0,0.4160033767,,,,,,,,,,,,,,,,,,,47539.0,0.4777596881,-0.041,-4079.664,,,30696.0,0.308490111,-0.05,-4975.2,,,4397.0,0.04418917832,0.002,199.008,,,8555.0,0.08597644316,0.086,8557.344,,,,0,,0,,,8317,0.08358457951,0.003,298.512,,,89912,,52448.0,0.5833259187,,0.1172,10537.6864,,37464.0,0.4166740813,,,,,,,,,,,,,,,,,,,46650.0,0.5188406442,0.1368,12299.9616,,,32235.0,0.3585172168,-0.0981,-8820.3672,,,3836.0,0.04266393807,0.001,89.912,,,,0,,0,,,7191,0.07997820091,,0,,
,,Werriwa,87614,,49742.0,0.5677403155,,0.0143,1252.8802,,37872.0,0.4322596845,,,,,,0.451,,,,,0.383,,,,,0.167,,,,,,,,,,,,,,,,,,35785.0,0.4084392905,0.0171,1498.1994,,,27003.0,0.3082041683,-0.0008,-70.0912,,,9747.0,0.1112493437,0.0448,3925.1072,,,3499.0,0.03993653982,-0.0099,-867.3786,,,2232.0,0.02547538065,0.0255,2234.157,,,9348,0.106695277,,0,,,100631,,56173.0,0.5582077094,,0.0035,352.2085,,44458.0,0.4417922906,,0.5534403155,0.4465596845,,,,,,,,,,,,,,,,,,40108.0,0.3985650545,-0.079,-7949.849,,,30864.0,0.3067046934,-0.046,-4629.026,,,6772.0,0.06729536624,0.0136,1368.5816,,,5096.0,0.05064045871,0.0506,5091.9286,,,,0,,0,,,17791,0.1767944272,,0,,,0.3913392905,,0.3090041683,,0.06644934371,,0.04983653982,,-2.461935307e-05,,0,,94229,,52270.0,0.5547124558,,-0.0273,-2572.4517,,41959.0,0.4452875442,,,,,,,,,,,,,,,,,,,45002.0,0.4775812117,-0.044,-4146.076,,,33234.0,0.3526939689,-0.013,-1224.977,,,5060.0,0.05369896741,0.008,753.832,,,,,,0,,,2135.0,0.02265756826,0.0227,2138.9983,,,8798,0.09336828365,0.049,4617.221,,,89361,,52005.0,0.5819652869,,0.0167,1492.3287,,37356.0,0.4180347131,,,,,,,,,,,,,,,,,,,46596.0,0.5214355256,0.0281,2511.0441,,,32670.0,0.3655957297,0.0051,455.7411,,,4109.0,0.04598202795,0.0136,1215.3096,,,,0,,0,,,5986,0.0669867168,,0,,
Provincial,North,Dobell,103427,639673,61465.0,0.5942838911,0.6096630622,0.0287,2968.3549,0.03975855711,41962.0,0.4057161089,0.3903369378,,,,,0.473,,,,,0.359,,,,,0.167,,,,,,,,,,,,,,,,,,44268.0,0.4280120278,-0.0009,-93.0843,0.4283719963,0.01712674163,28757.0,0.2780415172,-0.0588,-6081.5076,0.2701411502,-0.06690044867,10647.0,0.1029421718,0.0173,1789.2871,0.1218888401,0.01226164978,9040.0,0.08740464289,0.0129,1334.2083,0.0774067375,0.01850000234,,0,,0,0.03472711839,0.03471900158,10715,0.1035996403,,0,0.06746415747,0,101717,614190,57491.0,0.5652054229,0.5502029943,0.0502,5106.1934,0.03496350682,44226.0,0.4347945771,0.4099594637,0.5655838911,0.4344161089,,,,,,,,,,,,,,,,,,43595.0,0.428591091,0.0137,1393.5229,0.3974874663,0.009343262104,34276.0,0.3369741538,-0.0703,-7150.7051,0.3218472563,-0.0455633433,8700.0,0.08553142543,0.0108,1098.5436,0.1051146445,0.01664249796,7583.0,0.0745499769,0.0745,7577.9165,0.05742621621,0.03197696323,,0,,0,0.003992665002,0.003998331179,7563,0.07435335293,,0,0.0742942097,0,0.4289120278,,0.3368415172,,0.08564217177,,0.07450464289,,0,,0,,101453,605331,52244.0,0.5149576651,0.535962969,-0.0331,-3358.0943,-0.03290744568,49209.0,0.4850423349,0.464037031,,,,,,,,,,,,,,,,,,42093.0,0.4149014815,-0.014,-1420.342,0.4039294204,-0.03249168637,41326.0,0.4073413305,0.029,2942.137,0.3838445413,0.02314523129,7579.0,0.07470454299,0.017,1724.701,0.09215288825,0.00206334716,,,-0.086,-8724.958,0.02522421617,-0.01245425891,3176.0,0.03130513637,0.009,913.077,0.01006226346,-0.003100350056,7279,0.0717475087,-0.051,-5174.103,0.08478667043,-0.003627901099,96674,580744,52991.0,0.5481411755,0.5454222566,0.0463,4476.0062,0.05132567,43683.0,0.4518588245,0.4139602961,,,,,,,,,,,,,,,,,,41454.0,0.428801953,0.0648,6264.4752,0.4188799186,0.04284463459,36586.0,0.3784471523,-0.0297,-2871.2178,0.3466450587,-0.02318157124,5607.0,0.05799904835,0.0091,879.7334,0.08665011374,0.01349979879,2152.0,0.02226038025,0.0223,2155.8302,0.01257659033,0.01162033978,10875,0.1124914662,,0,0.09463087137,0
,,Newcastle,108266,,76644.0,0.7079230783,,0.0285,3085.581,,31622.0,0.2920769217,,,,,,0.482,,,,,0.251,,,,,0.267,,,,71244.0,0.6580459239,,37022.0,0.3419540761,,,,,,,,,,49054.0,0.4530877653,0.0125,1353.325,,,20638.0,0.190623095,-0.0523,-5662.3118,,,24061.0,0.222239669,0.0221,2392.6786,,,5789.0,0.05347015684,0.0083,898.6078,,,888.0,0.008202020948,0.0082,887.7812,,,7836,0.07237729296,,0,,,105627,,71807.0,0.6798167135,,0.0415,4383.5205,,33820.0,0.3201832865,,0.6794230783,0.3205769217,,,,,,,,,,,,,,,,,,46551.0,0.4407111818,-0.0166,-1753.4082,,,25816.0,0.2444072065,-0.0477,-5038.4079,,,21195.0,0.2006589224,0.0451,4763.7777,,,4757.0,0.04503583364,0.045,4753.215,,,,0,,0,,,7308,0.06918685563,,0,,,0.4405877653,,0.242923095,,0.200139669,,0.04517015684,,2.020948405e-06,,0,,103067,,65784.0,0.6382644299,,-0.0001,-10.3067,,37283.0,0.3617355701,,,,,,,,,,,,,,,,,,,47137.0,0.4573432816,-0.014,-1442.938,,,30107.0,0.292110957,-0.007,-721.469,,,16038.0,0.1556075174,0.019,1958.273,,,,,,0,,,,0,-0.028,-2885.876,,,9785,0.09493824405,-0.03,-3092.01,,,99235,,63348.0,0.6383634806,,0.0444,4406.034,,35887.0,0.3616365194,,,,,,,,,,,,,,,,,,,46762.0,0.4712248703,0.0283,2808.3505,,,29689.0,0.2991787172,-0.0326,-3235.061,,,13558.0,0.1366251826,0.0206,2044.241,,,2735.0,0.02756084043,0.0217,2153.3995,,,6491,0.06541038948,,0,,
,,Paterson,108704,,61841.0,0.568893509,,0.0429,4663.4016,,46863.0,0.431106491,,,,,,0.447,,,,,0.385,,,,,0.167,,,,,,,,,,,,,,,,,,40290.0,0.3706395349,-0.0299,-3250.2496,,,29602.0,0.272317486,-0.1034,-11239.9936,,,8219.0,0.07560899323,-0.0011,-119.5744,,,8254.0,0.0759309685,-0.0029,-315.2416,,,13145.0,0.120924713,0.1209,13142.3136,,,9194,0.08457830439,,0,,,114885,,61247.0,0.5331157244,,-0.0173,-1987.5105,,53638.0,0.4668842756,,0.525993509,0.474006491,,,,,,,,,,,,,,,,,,46725.0,0.4067110589,-0.0041,-471.0285,,,42142.0,0.3668189929,0.0416,4779.216,,,8677.0,0.07552770161,0.0065,746.7525,,,9363.0,0.08149889019,-0.0601,-6904.5885,,,,0,,0,,,7978,0.0694433564,,0,,,0.4005395349,,0.375717486,,0.07670899323,,0.0788309685,,2.471298204e-05,,0,,107819,,59348.0,0.5504410169,,-0.057,-6145.683,,48471.0,0.4495589831,,,,,,,,,,,,,,,,,,,44288.0,0.4107624816,-0.05,-5390.95,,,35059.0,0.3251653234,0.01,1078.19,,,7439.0,0.06899526058,0.011,1186.009,,,15269.0,0.1416169692,0.011,1186.009,,,,0,,0,,,5764,0.05345996531,0.018,1940.742,,,100068,,60779.0,0.6073769837,,0.1047,10477.1196,,39289.0,0.3926230163,,,,,,,,,,,,,,,,,,,46090.0,0.460586801,0.0622,6224.2296,,,31527.0,0.3150557621,0.0062,620.4216,,,5797.0,0.05793060719,-0.0056,-560.3808,,,,0,,0,,,16654,0.1664268298,,0,,
,,Robertson,101463,,60235.0,0.5936646856,,0.0714,7244.4582,,41228.0,0.4063353144,,,,,,0.488,,,,,0.37,,,,,0.142,,,,,,,,,,,,,,,,,,45411.0,0.4475621655,0.0712,7224.1656,,,30831.0,0.3038644629,-0.0958,-9720.1554,,,9119.0,0.08987512689,-0.0103,-1045.0689,,,7032.0,0.06930605245,0.0309,3135.2067,,,3376.0,0.0332732129,0.0333,3378.7179,,,5694,0.05611897933,,0,,,96210,,50277.0,0.5225756158,,0.065,6253.65,,45933.0,0.4774243842,,0.5222646856,0.4777353144,,,,,,,,,,,,,,,,,,36231.0,0.3765824758,0.0356,3425.076,,,38448.0,0.3996258185,-0.069,-6638.49,,,9642.0,0.1002182725,0.0211,2030.031,,,3679.0,0.03823926827,0.0382,3675.222,,,,0,,0,,,8210,0.08533416485,,0,,,0.3763621655,,0.3996644629,,0.1001751269,,0.03840605245,,-2.678710466e-05,,0,,96061,,43961.0,0.4576362936,,-0.031,-2977.891,,52100.0,0.5423637064,,,,,,,,,,,,,,,,,,,32761.0,0.3410437118,-0.043,-4130.623,,,45011.0,0.4685668481,0.022,2113.342,,,7601.0,0.07912680484,-0.004,-384.244,,,,,,0,,,2915.0,0.03034530142,0.001,96.061,,,7773,0.08091733378,0.024,2305.464,,,95277,,46549.0,0.4885649212,,0.0195,1857.9015,,48728.0,0.5114350788,,,,,,,,,,,,,,,,,,,36611.0,0.3842585304,0.0374,3563.3598,,,42573.0,0.4468339683,0.0115,1095.6855,,,7954.0,0.08348289724,0.0275,2620.1175,,,2726.0,0.02861131228,0.0286,2724.9222,,,5413,0.05681329177,,0,,
,,Shortland,108108,,66494.0,0.6150701151,,0.0551,5956.7508,,41614.0,0.3849298849,,,,,,0.49,,,,,0.344,,,,,0.167,,,,,,,,,,,,,,,,,,48222.0,0.4460539461,0.0445,4810.806,,,28331.0,0.2620620121,-0.0496,-5362.1568,,,12257.0,0.1133773634,0.0143,1545.9444,,,9813.0,0.09077034077,0.0266,2875.6728,,,4805.0,0.04444629445,0.0444,4799.9952,,,4680,0.04329004329,,0,,,100299,,55985.0,0.5581810387,,0.0137,1374.0963,,44314.0,0.4418189613,,0.5599701151,0.4400298849,,,,,,,,,,,,,,,,,,40135.0,0.4001535409,-0.0111,-1113.3189,,,32215.0,0.321189643,-0.0525,-5265.6975,,,9910.0,0.09880457432,0.0162,1624.8438,,,6397.0,0.06377929989,0.0638,6399.0762,,,2554.0,0.02546386305,0.0255,2557.6245,,,9088,0.09060907885,,0,,,0.4015539461,,0.3116620121,,0.09907736338,,0.06417034077,,4.629444629e-05,,0,,99980,,54437.0,0.5444788958,,-0.0549,-5488.902,,45543.0,0.4555211042,,,,,,,,,,,,,,,,,,,41126.0,0.4113422685,-0.1,-9998,,,37363.0,0.3737047409,0.022,2199.56,,,8256.0,0.0825765153,-0.012,-1199.76,,,,,,0,,,,0,,0,,,13235,0.1323764753,0.09,8998.2,,,98038,,58761.0,0.5993696322,,0.0254,2490.1652,,39277.0,0.4006303678,,,,,,,,,,,,,,,,,,,50164.0,0.5116791448,0.03,2941.14,,,34514.0,0.3520471654,-0.013,-1274.494,,,9279.0,0.09464697362,0.0314,3078.3932,,,,0,,0,,,4081,0.04162671617,,0,,
,,Macquarie,109705,,63306.0,0.5770566519,,0.0138,1513.929,,46399.0,0.4229433481,,,,,,0.455,,,,,0.382,,,,,0.163,,,,,,,,,,,,,,,,,,46773.0,0.4263524908,0.0083,910.5515,,,34643.0,0.3157832369,-0.0431,-4728.2855,,,13666.0,0.1245704389,0.0299,3280.1795,,,9587.0,0.08738890661,0.0356,3905.498,,,,0,,0,,,5036,0.04590492685,,0,,,95452,,55143.0,0.5777039769,,0.0758,7235.2616,,40309.0,0.4222960231,,0.5632566519,0.4367433481,,,,,,,,,,,,,,,,,,41025.0,0.4297971755,0.0471,4495.7892,,,32980.0,0.3455139756,-0.103,-9831.556,,,9115.0,0.09549302267,0.004,381.808,,,4955.0,0.0519109081,0.0519,4953.9588,,,,0,,0,,,7377,0.07728491807,,0,,,0.4180524908,,0.3588832369,,0.0946704389,,0.05178890661,,0,,0,,96951,,48661.0,0.5019133377,,-0.02,-1939.02,,48290.0,0.4980866623,,,,,,,,,,,,,,,,,,,37106.0,0.38272942,0.028,2714.628,,,43487.0,0.4485461728,0.066,6398.766,,,8870.0,0.09148951532,-0.021,-2035.971,,,,,,0,,,,0,,0,,,7488,0.07723489185,-0.074,-7174.374,,,91452,,47733.0,0.5219459389,,0.0667,6099.8484,,43719.0,0.4780540611,,,,,,,,,,,,,,,,,,,32480.0,0.3551589905,0.0452,4133.6304,,,34946.0,0.3821239557,-0.0915,-8367.858,,,10257.0,0.1121571972,0.0012,109.7424,,,,0,,0,,,13769,0.1505598565,,0,,
,South,Cowper,107735,332525,44089.0,0.4092356244,0.5519735358,0.0045,484.8075,0.003193777611,63646.0,0.5907643756,0.4480264642,,,,,0.165,,,,,0.448,,,,,0.387,,,,,,,,,,0.0014,,56609.0,0.5254466979,,51126.0,0.4745533021,,12713.0,0.1180025061,-0.022,-2370.17,0.3204270356,-0.00736909706,40836.0,0.3790411658,-0.0162,-1745.307,0.2963897451,-0.01471787565,4552.0,0.0422518216,-0.0162,-1745.307,0.1254161341,0.0003613232088,6856.0,0.06363762937,-0.0181,-1950.0035,0.07217502443,0.00444397113,32508.0,0.3017403815,0.0401,4320.1735,0.1259153447,0.04113261589,10270,0.09532649557,,0,0.05967671604,0,111236,322244,45083.0,0.4052914524,0.5309345162,0.0241,2680.7876,0.009244155176,66153.0,0.5947085476,0.4381475077,0.4047356244,0.5952643756,,,,,,,,,,,,58204.0,0.5232478694,,53032.0,0.4767521306,,15566.0,0.1399367111,0.002,222.472,0.3174708669,-0.03166683798,43909.0,0.3947373153,-0.076,-8453.936,0.301258552,-0.03463477092,6518.0,0.05859613794,-0.0008,-88.9888,0.1212179535,0.02491928727,9047.0,0.0813315833,0.0813,9043.4868,0.06558303887,0.06556939208,29206.0,0.2625588838,0.2626,29210.5736,0.08783099015,0.0878447443,6990,0.06283936855,,0,0.07572062251,0,0.1400025061,,0.3952411658,,0.0584518216,,0.08173762937,,0.2616403815,,0,,105528,308876,40206.0,0.380998408,0.539319986,0.007,738.696,-0.006655582823,65322.0,0.619001592,0.460680014,,,,,,,,,,0.0223,,59932.0,0.5679251004,,45596.0,0.4320748996,,14551.0,0.1378875749,0.002,211.056,0.3610704619,-0.016850079,49668.0,0.4706618149,0.011,1160.808,0.3463849571,-0.01464014362,6264.0,0.05935865363,-0.007,-738.696,0.100108134,0.001903841671,,,,0,0,0,27298.0,0.2586801607,-0.004,-422.112,0.08837850788,-0.001366606664,7747,0.07341179592,0.032,3376.896,0.1040579391,0.04191079592,103460,298825,38717.0,0.3742219215,0.5271500537,0.0065,672.49,0.03126873354,64743.0,0.6257780785,0.4403093798,,,,,,,,,,,,56443.0,0.5455538372,,47017.0,0.4544461628,,14079.0,0.1360815774,-0.0997,-10314.962,0.3640036779,-0.003958451935,47559.0,0.4596849024,-0.081,-8380.26,0.3292324428,-0.04665769435,6901.0,0.06670210709,-0.0389,-4024.594,0.09474028413,0.005293137052,30657.0,0.2963174174,0.2963,30655.198,0.09925342209,0.09924758803,4264,0.04121399575,,0,0.0802296067,0
,,Cunningham,115474,,77970.0,0.675216932,,0.0245,2829.113,,37504.0,0.324783068,,,,,,0.475,,,,,0.282,,,,,0.242,,,,,,,,,,,,,,,,,,51607.0,0.4469144569,0.0349,4030.0426,,,26813.0,0.2321994562,-0.0125,-1443.425,,,23584.0,0.2042364515,-0.0024,-277.1376,,,8765.0,0.07590453262,0.0223,2575.0702,,,,0,,0,,,4705,0.04074510279,,0,,,101671,,65783.0,0.6470183238,,0.0129,1311.5559,,35888.0,0.3529816762,,0.650716932,0.349283068,,,,,,,,,,,,,,,,,,40783.0,0.4011271651,-0.065,-6608.615,,,25418.0,0.2500024589,-0.0597,-6069.7587,,,22011.0,0.2164924118,0.0656,6669.6176,,,5218.0,0.05132240265,0.0513,5215.7223,,,,0,,0,,,8241,0.08105556157,,0,,,0.4120144569,,0.2446994562,,0.2066364515,,0.05360453262,,0,,0,,100677,,63836.0,0.6340673639,,0.0009,90.6093,,36841.0,0.3659326361,,,,,,,,,,,,,,,,,,,46923.0,0.4660746745,-0.013,-1308.801,,,31177.0,0.3096735103,0.018,1812.186,,,15196.0,0.1509381487,0.004,402.708,,,,,,0,,,,0,,0,,,7381,0.07331366648,-0.01,-1006.77,,,96924,,61377.0,0.633248731,,0.0203,1967.5572,,35547.0,0.366751269,,,,,,,,,,,,,,,,,,,46414.0,0.4788700425,0.0089,862.6236,,,28263.0,0.2915996038,-0.0281,-2723.5644,,,14200.0,0.1465065412,0.033,3198.492,,,,0,,0,,,8047,0.08302381247,,0,,
,,Whitlam,109316,,61486.0,0.5624611219,,-0.0206,-2251.9096,,47830.0,0.4375388781,,,,,,0.436,,,,,0.379,,,,,0.185,,,,,,,,,,,,,,,,,,42230.0,0.3863112445,-0.0376,-4110.2816,,,30908.0,0.2827399466,-0.0156,-1705.3296,,,13568.0,0.1241172381,0.0196,2142.5936,,,8379.0,0.07664934685,0.0078,852.6648,,,9362.0,0.08564162611,0.0856,9357.4496,,,4869,0.0445405979,,0,,,109337,,65683.0,0.6007389996,,-0.0084,-918.4308,,43654.0,0.3992610004,,0.5830611219,0.4169388781,,,,,,,,,,,,,,,,,,49218.0,0.4501495377,-0.0379,-4143.8723,,,30849.0,0.2821460256,0.0275,3006.7675,,,11779.0,0.1077311432,0.0156,1705.6572,,,7543.0,0.06898854002,0.069,7544.253,,,,0,,0,,,9948,0.09098475356,,0,,,0.4239112445,,0.2983399466,,0.1045172381,,0.06884934685,,4.162611146e-05,,0,,102671,,62541.0,0.609139874,,-0.0281,-2885.0551,,40130.0,0.390860126,,,,,,,,,,,,,,,,,,,50052.0,0.4874989043,-0.04,-4106.84,,,26145.0,0.2546483428,-0.073,-7494.983,,,9461.0,0.09214870801,0.009,924.039,,,,,,0,,,,0,,0,,,17013,0.165704045,0.103,10575.113,,,98441,,62730.0,0.6372344856,,0.0681,6703.8321,,35711.0,0.3627655144,,,,,,,,,,,,,,,,,,,51939.0,0.5276155261,0.0836,8229.6676,,,25870.0,0.2627970053,-0.0336,-3307.6176,,,8162.0,0.08291260755,0.025,2461.025,,,,0,,0,,,12470,0.1266748611,,0,,
