,,,,,,,,,,,,,,,,,,,,,,,,,,2028 FEDERAL ELECTION PROJECTOR,,,,,,,,,,,,,,,,,,,,SEATS PROJECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,FIRST PREFERENCE,,,,,,,TWO-PARTY-PREFERRED,,,,,,,SEATS,,,,,,150,OUT OF,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEATS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,NATIONAL,,,GRN,ALP,OTH,IND,LNP,ON,,ALP,,SWING,,LNP,,,ALP,,CROSSBENCH,,LNP,,NATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALP,,GRN,IND,OTH,ON,LNP
,,,,,,,,,,,,,,,,,,Forde (QLD),,0.2630927847,-0.07933258501,0.2071985512,-0.09990644275,0.1265448978,0.01234420965,0.2696469662,0.1668849463,0.03200112872,0.002362888234,0.1015156714,-0.002353016399,0.3868786989,,0.259379861,,,,0.35374144,,,,,,0.4605425795,,,0.5394574205,,,-0.0574616984,,ONE NATION GAIN,,,ALP-ONP,0.03945742052,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Oxley (QLD),,0.4559111824,-0.07154656197,0.1189151466,-0.09224283509,0.1564078208,0.02205465129,0.2214351938,0.1663083068,0,-0.01380814652,0.04733065635,-0.01076541453,0.4815797877,,,,0.1738066202,,0.3446135922,,,,,,0.6371367127,,,0.3628632873,,,-0.05609566196,,LABOR RETAIN,,,ALP-ONP,0.1371367127,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rankin (QLD),,0.4185982674,-0.07560369833,0.1075013034,-0.08995912488,0.1264486056,0.01701139129,0.2374247841,0.1717428197,0,0,0.1100270394,-0.02319138775,0.4529089293,,,,0.1713350633,,0.3757560073,,,,,,0.606253811,,,0.393746189,,,-0.0492785936,,LABOR RETAIN,,,ALP-ONP,0.106253811,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ryan (QLD),,0.2156602123,-0.06673332353,0.2531000128,-0.09297874076,0.3237100619,0.03388384548,0.1545661359,0.1320747864,0,0,0.05296357721,-0.006246567576,0.2490471272,,0.3951950496,,0.3557578231,,,,,,,,,0.4555442159,0.5444557841,,,,0.01177711943,,GREENS RETAIN,,,LNP-GRN,0.04445578406,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Blair (QLD),,0.3017367187,-0.06785345016,0.164011766,-0.1103912648,0.1264877037,0.02203211718,0.2724470139,0.1745242165,0,0,0.1353167976,-0.01831161871,0.4144282892,,0.2111756375,,,,0.3743960733,,,,,,0.4744021703,,,0.5255978297,,,-0.08107475785,,ONE NATION GAIN,,,ALP-ONP,0.02559782973,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Capricornia (QLD),,0.2464968072,-0.07258744073,0.2577051653,-0.107936905,0.07829112967,0.0164302356,0.325234037,0.16953795,0,0,0.09227286075,-0.005443839871,0.3181670981,,0.2866632229,,,,0.395169679,,,,,,0.3995794534,,,0.6004205466,,,-0.5596667781,,ONE NATION GAIN,,,ALP-ONP,0.1004205466,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Herbert (QLD),,0.1671043281,-0.06314331336,0.3724678006,-0.1149061422,0.1093242658,0.0155336022,0.2134176867,0.161561392,0,0,0.1376859187,0.0009544613075,0.2825947301,,0.4450951437,,,,0.2723101262,,,,,,0.3557336533,0.6442663467,,,,,0.01052366619,,LIBERAL-NATIONAL RETAIN,,,ALP-LNP,0.1442663467,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hinkler (QLD),,0.2285999596,-0.0832412676,0.27399191,-0.1060554439,0.08546454113,0.0123127617,0.2938446951,0.1613268003,0.02389963339,-0.005372048408,0.09419926072,0.02102919792,0.3005518127,,0.3112485105,,,,0.3881996768,,,,,,,0.4883032955,,0.5116967045,,,-0.0747149239,,ONE NATION GAIN,,,LNP-ONP,0.01169670452,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Longman (QLD),,0.2811992289,-0.07341698219,0.2504235386,-0.1101141514,0.1088368056,0.01030405289,0.2681775103,0.1692510859,0,0,0.09136291672,0.003975994821,0.3771457947,,0.2823966964,,,,0.3404575089,,,,,,0.4573464564,,,0.5426535436,,,-0.501103101,,ONE NATION GAIN,,,ALP-ONP,0.04265354356,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Groom (QLD),,0.1095725151,-0.05676475168,0.2999648614,-0.1098861335,0.07345617668,0.01771008589,0.2684377555,0.1729117814,0.1938842403,-0.01341487423,0.054684451,-0.01055610781,,,0.3600320121,,,,0.3116490594,,0.3283189284,,,,,0.5340710086,,,0.4659289914,,-0.02418433449,,LIBERAL-NATIONAL RETAIN,,,LNP-IND,0.03407100857,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,McPherson (QLD),,0.1659087223,-0.06839668328,0.2586624004,-0.1005208532,0.1164853435,0.03239338243,0.2024644987,0.1589629815,0.1436237345,-0.006425126275,0.1128553005,-0.01601370116,0.3543343368,,0.3630094979,,,,0.2826561653,,,,,,0.4281804301,0.5718195699,,,,,0.02796316918,,LIBERAL-NATIONAL RETAIN,,,ALP-LNP,0.07181956994,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Moncrieff (QLD),,0.1716206875,-0.07295200553,0.3102347625,-0.1088689593,0.1171406201,0.02187119842,0.2229848392,0.1642363592,0.08565204296,-0.00438443811,0.09236704775,9.784534933e-05,0.3161353555,,0.3785922657,,,,0.3052723788,,,,,,0.3984347095,0.6015652905,,,,,0.01408049093,,LIBERAL-NATIONAL RETAIN,,,ALP-LNP,0.1015652905,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dawson (QLD),,0.1950537817,-0.06705167386,0.3045459576,-0.112259502,0.08792545041,0.01740507831,0.2853593078,0.1811833319,0,0,0.1271155024,-0.0192772343,0.2735882989,,0.3561186406,,,,0.3702930604,,,,,,,0.5172892455,,0.4827107545,,,-0.101114703,,LIBERAL-NATIONAL RETAIN,,,LNP-ONP,0.0172892455,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kennedy (QLD),,0.1123848326,-0.05156342673,0.1492211479,-0.08883929848,0.08592963615,0.02664606082,0.1636418406,0.08604117382,0,-0.01679409737,0.4888225427,0.04450958794,0.1850831352,,,,,,0.2824695443,,,,0.5324473206,,,,,0.304893078,,0.695106922,0.0478652908,,OTHER RETAIN,,,ONP-OTH,0.195106922,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Leichhardt (QLD),,0.2838435416,-0.08100187816,0.1844877972,-0.08791629105,0.1133427199,0.02038294676,0.2528960915,0.172728074,0,-0.017574116,0.1654298498,-0.006618735581,0.3951876706,,0.2297345937,,,,0.3750777357,,,,,,0.4604322952,,,0.5395677048,,,-0.1008707922,,ONE NATION GAIN,,,ALP-ONP,0.03956770483,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Flynn (QLD),,0.2084456458,-0.04208487858,0.2567294758,-0.1174567972,0.07060217573,0.01371561056,0.3099304644,0.1676884223,0.04931102929,-0.0006351493979,0.104981209,-0.02122720766,0.296931424,,0.2947082709,,,,0.4083603051,,,,,,0.3806285729,,,0.6193714271,,,-0.6026346814,,ONE NATION GAIN,,,ALP-ONP,0.1193714271,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fairfax (QLD),,0.1743544078,-0.07424979934,0.2739075381,-0.1049826715,0.1237622303,0.021545171,0.23386848,0.1597383741,0.1270549742,-0.00713024304,0.06705236963,0.005079168856,0.3450795163,,0.360667108,,,,0.2942533757,,,,,,0.4231330652,0.5768669348,,,,,0.04406130118,,LIBERAL-NATIONAL RETAIN,,,ALP-LNP,0.07686693478,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fisher (QLD),,0.1585095733,-0.06415907411,0.266323526,-0.1059163281,0.1198345917,0.0236430865,0.2272609603,0.1664955474,0.1541144753,-0.008767893524,0.07395687336,-0.01129533813,,,0.3639743983,,,,0.283975293,,0.3520503087,,,,,0.5150512778,,,0.4849487222,,-0.04529209449,,LIBERAL-NATIONAL RETAIN,,,LNP-IND,0.01505127779,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Maranoa (QLD),,0.09668037542,-0.06378109847,0.4216863758,-0.1100834605,0.06784274343,0.01633128336,0.2963083236,0.1732827419,0,0,0.1174821817,-0.01574946628,0.1545067429,,0.4658881717,,,,0.3796050854,,,,,,,0.556907946,,0.443092054,,,-0.1440655715,,LIBERAL-NATIONAL RETAIN,,,LNP-ONP,0.05690794597,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wide Bay (QLD),,0.1832342119,-0.07622941297,0.28276073,-0.1078094183,0.1041668639,0.01769801605,0.2874956823,0.167034845,0.04486242,-0.00365679266,0.09748009191,0.002962762935,0.2984605066,,0.3249914059,,,,0.3765480875,,,,,,,0.5008142045,,0.4991857955,,,-0.07328224408,,LIBERAL-NATIONAL RETAIN,,,LNP-ONP,0.0008142045027,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wright (QLD),,0.1820550061,-0.07211804165,0.2484409202,-0.09215335946,0.1169752473,0.02168174368,0.3290021311,0.1664607428,0,0,0.1235266952,-0.0238710854,0.2757934484,,0.287425298,,,,0.4367812536,,,,,,,0.4498949543,,0.5501050457,,,-0.1298314341,,ONE NATION GAIN,,,LNP-ONP,0.05010504571,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cowan (WA),,0.4062760825,-0.05997660884,0.1467685067,-0.09488697845,0.1246125295,0.01678132321,0.199600079,0.1489557129,0.03303363064,-0.002507917708,0.08970917168,-0.008365531096,0.5397150042,,0.2104577844,,,,0.2498272113,,,,,,0.599485015,,,0.400514985,,,-0.03686160088,,LABOR RETAIN,,,ALP-ONP,0.09948501502,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Curtin (WA),,0.08859972766,-0.05972772042,0.3050905418,-0.09772678739,0.1067331347,0.02856363931,0.1516072025,0.1256646122,0.3318254729,0.009541233974,0.0161439204,-0.006314977731,,,0.3319940922,,,,0.1711563294,,0.4968495785,,,,,0.4486270968,,,0.5513729032,,0.01868125263,,INDEPENDENT RETAIN,,,LNP-IND,0.05137290316,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Perth (WA),,0.3636985149,-0.06682195507,0.1523054289,-0.1085911588,0.2594133805,0.01414492544,0.2122858551,0.1489713678,0,0,0.01229682067,0.01229682067,0.3880265332,,,,0.2730586062,,0.3389148606,,,,,,0.6324139857,,,0.3675860143,,,-0.03270891414,,LABOR RETAIN,,,ALP-ONP,0.1324139857,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fremantle (WA),,0.3238436306,-0.06220356415,0.08488911989,-0.1036353098,0.1429092009,0.02734080767,0.2024635829,0.1413160259,0.2172029226,-0.01289597097,0.02869154306,0.01007801129,0.4115885674,,,,,,0.2317649597,,0.3566464729,,,,0.4546824853,,,,0.5453175147,,-0.05217152434,,INDEPENDENT GAIN,,,ALP-IND,0.04531751474,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Swan (WA),,0.3645994241,-0.06170297723,0.1706531055,-0.09864888878,0.1895231622,0.01465543729,0.1995593674,0.1473513902,0,0,0.07566494087,-0.001654961455,0.4108530366,,,,0.2236228286,,0.3655241348,,,,,,0.6109954682,,,0.3890045318,,,-0.02890453181,,LABOR RETAIN,,,ALP-ONP,0.1109954682,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tangney (WA),,0.3619819124,-0.06305254982,0.24883759,-0.09377577505,0.1496326067,0.01980226009,0.1826943899,0.1419703672,0,0,0.05685350101,-0.00494430242,0.4894584677,,0.29707468,,,,0.2134668522,,,,,,0.5473477396,0.4526522604,,,,,-0.02255226039,,LABOR RETAIN,,,ALP-LNP,0.04734773961,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bullwinkel (WA),,0.2695908945,-0.04986947391,0.2502401777,-0.1200598223,0.1299155239,0.01786171363,0.242901646,0.1568070959,0,0,0.1073517578,-0.004648242162,0.3802549009,,0.3220370239,,,,0.2977080752,,,,,,0.4575379488,0.5424620512,,,,,-0.04756205115,,LIBERAL GAIN,,,ALP-LNP,0.04246205115,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hasluck (WA),,0.4123882585,-0.0711545616,0.1290610676,-0.09252740348,0.1403738562,0.01570744766,0.2277535391,0.1539709518,0,0,0.09042327869,-0.005996434345,0.4536490506,,,,0.1732432437,,0.3731077057,,,,,,0.6087017537,,,0.3912982463,,,-0.05099824626,,LABOR RETAIN,,,ALP-ONP,0.1087017537,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pearce (WA),,0.3445808325,-0.05608995954,0.1756843841,-0.1095449391,0.1344692636,0.01580636204,0.2500350967,0.1573781284,0,0,0.09523042309,-0.007549591796,0.4620275078,,0.2444692625,,,,0.2935032297,,,,,,0.5314567784,,,0.4685432216,,,-0.03294322162,,LABOR RETAIN,,,ALP-ONP,0.03145677838,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Moore (WA),,0.2569620172,-0.06815006946,0.2223034511,-0.09214753499,0.1334297269,0.0222603755,0.1890305391,0.1437278818,0.1563789755,-0.0063455488,0.04189529022,0.0006548959761,0.4314156499,,0.3366491224,,,,0.2319352277,,,,,,0.4918237907,0.5081762093,,,,,-0.03707620929,,LIBERAL GAIN,,,ALP-LNP,0.008176209291,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Brand (WA),,0.4078224485,-0.05078320442,0.08884372589,-0.108100609,0.1445600929,0.01222612344,0.2788255249,0.1513106784,0,0,0.07994820784,-0.004652988409,0.443401374,,,,0.177815277,,0.378783349,,,,,,0.6025460469,,,0.3974539531,,,-0.06665395307,,LABOR RETAIN,,,ALP-ONP,0.1025460469,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Burt (WA),,0.4112690329,-0.05607854692,0.09189789764,-0.09939614133,0.1269117126,0.01204814859,0.2552275731,0.1560493299,0.01896152174,-0.002823646108,0.09573226195,-0.009799144156,0.4638494681,,,,0.1655855876,,0.3705649443,,,,,,0.6058900042,,,0.3941099958,,,-0.05120999575,,LABOR RETAIN,,,ALP-ONP,0.1058900042,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Canning (WA),,0.2500738891,-0.04897128856,0.3086535024,-0.1165355246,0.1050644868,0.01597092218,0.2662132508,0.1520717463,0,0,0.06999487084,-0.002535855358,0.3523903966,,0.3363391927,,,,0.3112704107,,,,,,0.4409453922,0.5590546078,,,,,-0.006456535105,,LIBERAL RETAIN,,,ALP-LNP,0.0590546078,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Durack (WA),,0.1851298054,-0.04886896677,0.2202522225,-0.1085261136,0.1020902704,0.02028221693,0.2656878476,0.164871586,0,0,0.226839854,-0.02775872264,0.2956797162,,0.3294658884,,,,0.3748543954,,,,,,,0.503650526,,0.496349474,,,-0.09788195393,,LIBERAL RETAIN,,,LNP-ONP,0.003650526006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,O'Connor (WA),,0.1626673423,-0.04789787376,0.2544335189,-0.09003966856,0.1190493515,0.0190403624,0.2725711383,0.162174718,0,0,0.191278649,-0.04327753803,0.2607979925,,0.3554912988,,,,0.3837107088,,,,,,,0.5091271463,,0.4908728537,,,-0.1235073659,,LIBERAL RETAIN,,,LNP-ONP,0.009127146324,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Forrest (WA),,0.1693273508,-0.0561268656,0.2182498588,-0.093553232,0.1056062411,0.0267782049,0.2376773523,0.1505040011,0.1722110104,-0.0108429727,0.0969281865,-0.01675913566,,,0.3353567616,,,,0.2809645856,,0.3836786528,,,,,0.5043181247,,,0.4956818753,,-0.0180382705,,LIBERAL RETAIN,,,LNP-IND,0.004318124727,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Adelaide (SA),,0.3955481541,-0.06931699499,0.1512462945,-0.09041591661,0.2145201078,0.02482609701,0.1880367928,0.1478576344,0,0,0.05064865081,-0.01295081978,0.4322450581,,,,0.241998719,,0.3257562229,,,,,,0.6488339116,,,0.3511660884,,,-0.04181987622,,LABOR RETAIN,,,ALP-ONP,0.1488339116,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hindmarsh (SA),,0.4150080179,-0.06640496852,0.1455609951,-0.0854674478,0.157679537,0.0221245939,0.2076314438,0.1578941782,0,-0.01587964898,0.07412000626,-0.01226670676,0.4524614109,,,,0.1914631882,,0.3560754009,,,,,,0.6238209643,,,0.3761790357,,,-0.03966562332,,LABOR RETAIN,,,ALP-ONP,0.1238209643,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sturt (SA),,0.2835486724,-0.06931165356,0.2551484735,-0.08827845397,0.1778115796,0.02162694113,0.174613217,0.1401663728,0.06981734461,-0.002004539166,0.03906071286,-0.002198667179,0.3407993325,,0.4171297047,,0.2420709628,,,,,,,,0.547999271,0.452000729,,,,,-0.01820072899,,LABOR RETAIN,,,ALP-LNP,0.04799927101,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Boothby (SA),,0.326462937,-0.09978068194,0.2168328164,-0.1080122905,0.1767681726,0.005929832396,0.1554786976,0.1251392538,0.08808949074,0.08808949074,0.03636788568,-0.01136560446,0.4008995635,,0.3497355346,,0.2493649019,,,,,,,,0.6205639115,0.3794360885,,,,,0.0095639115,,LABOR RETAIN,,,ALP-LNP,0.1205639115,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kingston (SA),,0.444176264,-0.08608683547,0.08833562371,-0.09795480621,0.1447134113,0.01028863643,0.2150631148,0.1527888347,0.0426992149,0.0426992149,0.06501237128,-0.02173504431,0.4906134924,,,,0.1722324822,,0.3371540254,,,,,,0.644761564,,,0.355238436,,,-0.06263843604,,LABOR RETAIN,,,ALP-ONP,0.144761564,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Makin (SA),,0.4141474318,-0.06409050014,0.1344758556,-0.0904082685,0.1394039105,0.01567100929,0.2277572799,0.1603796562,0,0,0.08421552219,-0.02155189688,0.4482802185,,,,0.1746793695,,0.3770404119,,,,,,0.6046182543,,,0.3953817457,,,-0.04198174572,,LABOR RETAIN,,,ALP-ONP,0.1046182543,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Spence (SA),,0.3762462492,-0.0670550297,0.08992067166,-0.09697494677,0.1527736965,0.007901361635,0.2715026067,0.1760293631,0.02159975158,-0.003028097248,0.08795702431,-0.01687265099,0.4141846909,,,,0.1926910299,,0.3931242792,,,,,,0.5866431627,,,0.4133568373,,,-0.06675683734,,LABOR RETAIN,,,ALP-ONP,0.08664316266,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Barker (SA),,0.1588656992,-0.06604553578,0.3790097543,-0.1035407912,0.09678000293,0.0152357676,0.2478510722,0.1658837083,0.05777040144,-0.0007961125355,0.05972306996,-0.01073703638,0.2618274025,,0.4304982687,,,,0.3076743288,,,,,,,0.5847405407,,0.4152594593,,,-0.04543588548,,LIBERAL RETAIN,,,LNP-ONP,0.08474054074,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Grey (SA),,0.1600766094,-0.06496806644,0.2594976575,-0.08936696768,0.07841610924,0.01925685736,0.2614221467,0.1617599055,0.1635548287,-0.01182713812,0.07703264844,-0.01485459064,,,0.3606319865,,,,0.3078874566,,0.3314805569,,,,,0.5222613452,,,0.4777386548,,-0.02415944056,,LIBERAL RETAIN,,,LNP-IND,0.02226134518,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mayo (SA),,0.1436853054,-0.0697479358,0.1323841695,-0.1036801208,0.1502459755,0.01406026195,0.2172460231,0.1573891747,0,0,0.3564385264,0.001978620014,0.2805753162,,,,,,0.2784228068,,,,0.441001877,,0.345815409,,,,,0.654184591,0.005281394035,,OTHER RETAIN,,,ALP-OTH,0.154184591,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Clark (TAS),,0.1389204702,-0.06156523271,0.02983224945,-0.1069789928,0.1529782898,0.02106850024,0.1873798474,0.1454139354,0.4908891432,0.002061789865,0,0,,,,,0.2857056575,,0.1954441,,0.5188502425,,,,,,0.3112317948,,0.6887682052,,-0.2961602819,,INDEPENDENT RETAIN,,,GRN-IND,0.1887682052,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Franklin (TAS),,0.3084040173,-0.08188135321,0.0906709519,-0.09769712636,0.1332649294,0.02842854005,0.1869121357,0.1373057953,0.2516492368,-0.01525458473,0.02909872893,0.02909872893,0.4714922309,,,,,,0.215660551,,0.3128472181,,,,0.5589576937,,,,0.4410423063,,-0.01883258118,,LABOR RETAIN,,,ALP-IND,0.05895769372,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bass (TAS),,0.3073451262,-0.08898696868,0.2216831619,-0.09274262802,0.1419439974,0.01303654709,0.2241036558,0.1593077232,0.05503746586,0.001234074512,0.04783785035,0.006102509397,0.4509684061,,0.2705984145,,,,0.2763844369,,,,,,0.5278183558,,,0.4701329016,,,-0.0522861222,,LABOR RETAIN,,,ALP-ONP,0.02781835583,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Braddon (TAS),,0.2912839801,-0.1039458435,0.2342757029,-0.08239987169,0.09774481695,0.01332472074,0.2338195701,0.1575368336,0.08350716822,0.001011176775,0.05936876173,0.01447298407,0.4150919434,,0.2708329555,,,,0.3140751011,,,,,,0.4920085028,,,0.5079914972,,,-0.07999844536,,ONE NATION GAIN,,,ALP-ONP,0.007991497203,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lyons (TAS),,0.3331812849,-0.09762879427,0.1756995236,-0.08636576171,0.1273666457,0.01853178522,0.2289414981,0.1617169042,0.02913570507,-0.002908234955,0.1056753426,0.006654101499,0.4753090576,,0.2301768546,,,,0.2945140878,,,,,,0.5406792843,,,0.4593207157,,,-0.07515786689,,LABOR RETAIN,,,ALP-ONP,0.0406792843,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bean (ACT),,0.4025417395,-0.00795485256,0.1536995319,-0.07672890043,0.1444261951,0.04942132654,0.046652147,0.046652147,0.2526803866,-0.01138972056,0,0,0.4070562232,,0.1796032562,,0.1479165207,,,,0.2654239998,,,,0.4783235763,0.1840603083,,,0.3376161154,,-0.02508440811,,LABOR RETAIN,,,ALP-LNP-IND,0.02167642369,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Canberra (ACT),,0.4755839684,-0.007612862573,0.09057294858,-0.09251146874,0.2621562829,0.06405125636,0.04405684186,0.04405684186,0.1114005341,0.002337850062,0.0162294242,-0.01032161697,0.4830007391,,0.1204042817,,0.2689132347,,,,0.1276817445,,,,0.6380423427,,0.3619576573,,,,-0.05716669324,,LABOR RETAIN,,,ALP-GRN,0.1380423427,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fenner (ACT),,0.5341634473,-0.003831471181,0.1396805817,-0.07970328451,0.2105637244,0.04655779598,0.04679079474,0.04679079474,0,0,0.06880145186,-0.009813835032,0.5401886783,,0.1613576365,,0.2154200735,,,,,,0.08303361157,,0.5648550057,0.2042609449,0.2308840494,,,,-0.1559580368,,LABOR RETAIN,,,ALP-LNP-GRN,0.06485500572,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Solomon (NT),,0.2740120724,-0.05445957233,0.2144831792,-0.1454369938,0.1270850778,0.02452396023,0.2232770419,0.1562056964,0.1294728463,-0.006798565647,0.03166978245,0.02596547512,0.4412950899,,0.2951778283,,,,0.2635270818,,,,,,0.5103674985,0.4896325015,,,,,-0.002737440801,,LABOR RETAIN,,,ALP-LNP,0.0103674985,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lingiari (NT),,0.351761677,-0.094679417,0.1970238849,-0.1129121249,0.1166322008,0.01481768468,0.2414189025,0.1508684116,0.04472243548,0.04472243548,0.04844089933,-0.002816989868,0.4889814057,,0.241972761,,,,0.2690458334,,,,,,0.5577016698,,,0.4422983302,,,-0.4187412342,,LABOR RETAIN,,,ALP-ONP,0.0577016698,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"NEW SOUTH 
WALES",,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,NEW SOUTH WALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
