division,division_key,state,classification,scenario,eliminated,alive_set,historical_votes_at_elimination,position_conflict,current_seat_evidence_weight,flow_total_variation_pp,max_recipient_shift_pp,largest_shift_recipient,largest_shift_direction,largest_shift_signed_pp,encountered_current_path,encountered_unshrunk_path,current_model_transfer_pct,estimated_current_round_effect_pp,local_ALP,local_LNP,local_GRN,local_ON,local_IND,local_OTH,current_ALP,current_LNP,current_GRN,current_ON,current_IND,current_OTH
Wentworth,WENTWORTH,NSW,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,11844.0,False,0.4891380938285854,3.8942280035080636,3.89422800350806,IND,away from local history,-3.89422800350806,False,False,,0.0,0.3546099290780142,0.0634920634920634,0.0,0.0,0.5818980074299224,0.0,0.3878530639040982,0.06919120870106009,0.0,0.0,0.5429557273948418,0.0
Greenway,GREENWAY,NSW,Outer metro,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,3471.0,False,0.49547153734336485,3.860282844158662,3.447012343421391,GRN,away from local history,-3.447012343421391,False,False,,0.0,0.2005185825410544,0.1688274272543935,0.3687698069720541,0.2618841832324978,0.0,0.0,0.22895773447690976,0.17899110376012484,0.33429968353784023,0.2577514782251251,0.0,0.0
Blaxland,BLAXLAND,NSW,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,4690.0,False,0.49624702142853383,3.838209663983081,3.8382096639830774,IND,toward pooled evidence,3.8382096639830774,False,False,,0.0,0.1462686567164179,0.5814498933901919,0.0829424307036247,0.0,0.1893390191897654,0.0,0.12208690382471749,0.5746889500275485,0.07550303031813785,0.0,0.2277211158295962,0.0
Fairfax,FAIRFAX,QLD,Rural,ON|ALP+IND+LNP,ON,ALP+IND+LNP,12805.0,False,0.49557127547287594,3.80824614281254,3.8082461428125383,IND,away from local history,-3.8082461428125383,False,False,,0.0,0.0791097227645451,0.4646622413119875,0.0,0.0,0.4562280359234674,0.0,0.09772161736054963,0.4841328081441084,0.0,0.0,0.418145574495342,0.0
Gilmore,GILMORE,NSW,Rural,IND|ALP+LNP,IND,ALP+LNP,16968.0,False,0.4842595328516168,3.799708579309696,3.799708579309702,LNP,toward pooled evidence,3.799708579309702,False,False,,0.0,0.6990806223479491,0.3009193776520509,0.0,0.0,0.0,0.0,0.6610835365548522,0.3389164634451479,0.0,0.0,0.0,0.0
Burt,BURT,WA,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,11197.0,False,0.49210290739708495,3.7489937116108054,3.748993711610804,ALP,away from local history,-3.748993711610804,False,False,,0.0,0.2547110833258909,0.1779941055639903,0.2079128337947664,0.3593819773153523,0.0,0.0,0.2172211462097829,0.18989249395892088,0.21318820013953999,0.37969815969175635,0.0,0.0
Braddon,BRADDON,TAS,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,3360.0,False,0.4928760932248753,3.74261507595006,2.325651379758273,LNP,toward pooled evidence,2.325651379758273,True,True,5.936876173,0.22219442269118495,0.1071428571428571,0.1488095238095238,0.1511904761904761,0.4032738095238095,0.1895833333333333,0.0,0.11236388729339314,0.1720660376071066,0.13270155605889808,0.38433657889588707,0.1985319401447152,0.0
Hunter,HUNTER,NSW,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,16503.0,False,0.49210290739708495,3.7326241779059925,3.732624177905994,ALP,away from local history,-3.732624177905994,False,False,,0.0,0.2521965703205477,0.1825122704962734,0.1653638732351693,0.3999272859480094,0.0,0.0,0.21487032854148783,0.20042694741138825,0.17503083211464615,0.40967189193247777,0.0,0.0
Dickson,DICKSON,QLD,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,6686.0,False,0.49624702142853383,3.731619272301802,3.7316192723018005,IND,away from local history,-3.7316192723018005,False,False,,0.0,0.0888423571642237,0.503290457672749,0.0602752019144481,0.0,0.3475919832485791,0.0,0.09252198524732448,0.531905521403152,0.06529670282396245,0.0,0.3102757905255611,0.0
Macnamara,MACNAMARA,VIC,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,26750.0,False,0.49623399434240484,3.692839363561619,3.69283936356162,LNP,toward pooled evidence,3.69283936356162,True,True,33.10422412274678,1.222485819406454,0.9188411214953272,0.0811588785046728,0.0,0.0,0.0,0.0,0.881912727859711,0.118087272140289,0.0,0.0,0.0,0.0
Dawson,DAWSON,QLD,Rural,OTH|ALP+LNP+ON,OTH,ALP+LNP+ON,14546.0,False,0.4978073281835432,3.6806403335564912,3.6806403335564895,LNP,away from local history,-3.6806403335564895,True,True,14.114004914402011,0.5194857575596258,0.1623126632751272,0.3031761308950914,0.0,0.5345112058297814,0.0,0.0,0.1765056395853679,0.2663697275595265,0.0,0.5571246328551056,0.0,0.0
Hasluck,HASLUCK,WA,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,9213.0,False,0.49210290739708495,3.6506080777008316,3.5861601816085944,ON,toward pooled evidence,3.5861601816085944,True,True,9.04232786818619,0.33009995156819844,0.2238141756214045,0.2001519591881037,0.2472593075002713,0.3287745576902203,0.0,0.0,0.20201668809882573,0.20079643814902615,0.2325507142458419,0.3646361595063063,0.0,0.0
Griffith,GRIFFITH,QLD,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,34115.0,False,0.497045392941384,3.6335506442099583,3.6335506442099597,ALP,away from local history,-3.6335506442099597,False,False,,0.0,0.7946651033269823,0.0,0.2053348966730177,0.0,0.0,0.0,0.7583295968848827,0.0,0.24167040311511728,0.0,0.0,0.0
Bullwinkel,BULLWINKEL,WA,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,8549.0,False,0.49210290739708495,3.6124496144574496,3.612449614457447,LNP,away from local history,-3.612449614457447,True,True,10.735175781073519,0.3878028161147198,0.1573283424961984,0.2725464966662768,0.2085624049596444,0.3615627558778804,0.0,0.0,0.16929881631719437,0.2364220005217023,0.21350785599833771,0.3807713271627656,0.0,0.0
Mackellar,MACKELLAR,NSW,Outer metro,ALP|IND+LNP,ALP,IND+LNP,16409.0,False,0.47404403337557105,3.5925159437802514,3.5925159437802527,LNP,toward pooled evidence,3.5925159437802527,False,False,,0.0,0.0,0.2239015174599305,0.0,0.0,0.7760984825400695,0.0,0.0,0.25982667689773303,0.0,0.0,0.740173323102267,0.0
Grayndler,GRAYNDLER,NSW,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,20213.0,False,0.497045392941384,3.5490127272126277,3.5490127272126304,ALP,toward pooled evidence,3.5490127272126304,False,False,,0.0,0.6518577153317172,0.0,0.3481422846682828,0.0,0.0,0.0,0.6873478426038435,0.0,0.31265215739615654,0.0,0.0,0.0
Melbourne,MELBOURNE,VIC,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,23023.0,False,0.497045392941384,3.5405430935841893,3.540543093584192,ALP,away from local history,-3.540543093584192,False,False,,0.0,0.7928158797724015,0.0,0.2071841202275985,0.0,0.0,0.0,0.7574104488365596,0.0,0.24258955116344036,0.0,0.0,0.0
Cowan,COWAN,WA,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,8349.0,False,0.4973863553484676,3.5221647005010945,3.522164700501096,LNP,toward pooled evidence,3.522164700501096,False,False,,0.0,0.1815786321715175,0.5715654569409511,0.2468559108875314,0.0,0.0,0.0,0.17646675313094246,0.606787103945962,0.21674614292309552,0.0,0.0,0.0
Aston,ASTON,VIC,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,4542.0,False,0.4928760932248753,3.4932797337613564,2.3779087015986926,GRN,toward pooled evidence,2.3779087015986926,False,False,,0.0,0.1221928665785997,0.2633201232937032,0.0768383971818582,0.3221047996477322,0.2155438132981065,0.0,0.12227460924550701,0.23955952828933624,0.10061748419784514,0.3331767673024516,0.20437161096486,0.0
Werriwa,WERRIWA,NSW,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,13775.0,False,0.49623399434240484,3.4823424053255088,3.4823424053255114,ALP,toward pooled evidence,3.4823424053255114,False,False,,0.0,0.7268239564428313,0.2731760435571688,0.0,0.0,0.0,0.0,0.7616473804960864,0.23835261950391373,0.0,0.0,0.0,0.0
Macnamara,MACNAMARA,VIC,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,3853.0,False,0.4973863553484676,3.4797050801529243,3.4797050801529283,LNP,away from local history,-3.4797050801529283,True,True,16.645576455006516,0.5792169695256009,0.1541655852582403,0.7108746431352193,0.1349597716065403,0.0,0.0,0.0,0.16283187763775098,0.6760775923336901,0.1610905300285589,0.0,0.0,0.0
Capricornia,CAPRICORNIA,QLD,Provincial,GRN|ALP+LNP+ON+OTH,GRN,ALP+LNP+ON+OTH,6513.0,False,0.49876212563918376,3.475675545967701,3.4756755459677033,OTH,toward pooled evidence,3.4756755459677033,True,True,7.82911296762633,0.2721145648819745,0.6837095040687855,0.1325042223245816,0.0,0.1160755412252418,0.0,0.067710732381391,0.6647050269201353,0.12670137042317475,0.0,0.10612611481562197,0.0,0.10246748784106804
Bonner,BONNER,QLD,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7077.0,False,0.4973863553484676,3.4731603970921525,3.4731603970921565,LNP,away from local history,-3.4731603970921565,False,False,,0.0,0.1624982337148509,0.6726013847675568,0.1649003815175922,0.0,0.0,0.0,0.17464852263956004,0.6378697807966354,0.1874816965638046,0.0,0.0,0.0
Brisbane,BRISBANE,QLD,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,30520.0,False,0.49623399434240484,3.451799167963765,3.451799167963765,ALP,away from local history,-3.451799167963765,False,False,,0.0,0.9140563564875492,0.0859436435124508,0.0,0.0,0.0,0.0,0.8795383648079116,0.12046163519208845,0.0,0.0,0.0,0.0
Ryan,RYAN,QLD,Outer metro,ALP|GRN+LNP,ALP,GRN+LNP,30893.0,False,0.5,3.4411630867727054,3.4411630867727085,LNP,away from local history,-3.4411630867727085,True,True,25.36217678077704,0.8727538653821376,0.0,0.2423202667270902,0.7576797332729097,0.0,0.0,0.0,0.0,0.20790863585936314,0.7920913641406369,0.0,0.0,0.0
Curtin,CURTIN,WA,Inner metro,ALP|IND+LNP,ALP,IND+LNP,19919.0,False,0.47404403337557105,3.4125815182340604,3.4125815182340618,LNP,toward pooled evidence,3.4125815182340618,False,False,,0.0,0.0,0.2033234600130528,0.0,0.0,0.7966765399869471,0.0,0.0,0.23744927519539344,0.0,0.0,0.7625507248046066,0.0
Canberra,CANBERRA,ACT,Inner metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,11136.0,False,0.4960167318320175,3.4077492047196,3.407749204719596,ALP,away from local history,-3.407749204719596,False,False,,0.0,0.4030172413793103,0.2438038793103448,0.3531788793103448,0.0,0.0,0.0,0.3689397493321144,0.26035764307180265,0.3707026075960831,0.0,0.0,0.0
Farrer,FARRER,NSW,Rural,ALP|IND+LNP,ALP,IND+LNP,19650.0,False,0.47404403337557105,3.396161970596334,3.396161970596334,IND,away from local history,-3.396161970596334,False,False,,0.0,0.0,0.2614249363867684,0.0,0.0,0.7385750636132316,0.0,0.0,0.29538655609273173,0.0,0.0,0.7046134439072682,0.0
Bendigo,BENDIGO,VIC,Provincial,ON|ALP+GRN+LNP+OTH,ON,ALP+GRN+LNP+OTH,7890.0,False,0.48628650106215887,3.3863379027848333,3.386337902784828,OTH,toward pooled evidence,3.386337902784828,False,False,,0.0,0.1359949302915082,0.5114068441064639,0.138403041825095,0.0,0.0,0.2141951837769328,0.13108004726598965,0.5041975909594325,0.11666379896979667,0.0,0.0,0.2480585628047811
Sydney,SYDNEY,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,3875.0,False,0.4973863553484676,3.354677605877439,3.354677605877432,LNP,away from local history,-3.354677605877432,False,False,,0.0,0.152516129032258,0.7083870967741935,0.1390967741935483,0.0,0.0,0.0,0.1620114606172028,0.6748403207154193,0.163148218667378,0.0,0.0,0.0
Blaxland,BLAXLAND,NSW,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,7547.0,False,0.4891380938285854,3.3526345490300167,3.3526345490300202,IND,toward pooled evidence,3.3526345490300202,False,False,,0.0,0.4820458460315357,0.0779117530144428,0.0,0.0,0.4400424009540215,0.0,0.4501868254080416,0.07624442814763677,0.0,0.0,0.4735687464443217,0.0
Parkes,PARKES,NSW,Rural,GRN|ALP+LNP+ON+OTH,GRN,ALP+LNP+ON+OTH,8259.0,False,0.49876212563918376,3.328329553556833,3.3283295535568302,ALP,toward pooled evidence,3.3283295535568302,True,True,7.818860552082764,0.2602374465063676,0.5608427170359608,0.1285869960043588,0.0,0.1048553093594866,0.0,0.2057149776001937,0.5941260125715292,0.12352274325396792,0.0,0.10126096280550714,0.0,0.18109028136899574
Lingiari,LINGIARI,NT,Rural,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,4563.0,False,0.4973863553484676,3.3274684411526008,3.3274684411526034,LNP,away from local history,-3.3274684411526034,False,False,,0.0,0.1371904448827526,0.7032653955730879,0.1595441595441595,0.0,0.0,0.0,0.1567434992564544,0.669990711161562,0.17326578958198371,0.0,0.0,0.0
Menzies,MENZIES,VIC,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,5829.0,False,0.4928760932248753,3.325065792797975,2.8206912069638768,LNP,away from local history,-2.8206912069638768,True,True,6.262513697812124,0.20823270073523847,0.0929833590667352,0.2720878366786756,0.1266083376222336,0.3510036026762738,0.1573168639560816,0.0,0.10787794129803657,0.24388092460903688,0.1251478980021321,0.3474202964380344,0.17567293965276004,0.0
Macquarie,MACQUARIE,NSW,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,15864.0,False,0.49623399434240484,3.324545646194357,3.32454564619436,LNP,toward pooled evidence,3.32454564619436,False,False,,0.0,0.8695158850226928,0.1304841149773071,0.0,0.0,0.0,0.0,0.8362704285607493,0.1637295714392507,0.0,0.0,0.0,0.0
Berowra,BEROWRA,NSW,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,5954.0,False,0.49624702142853383,3.309836630154635,3.309836630154639,LNP,away from local history,-3.309836630154639,False,False,,0.0,0.0880080618071884,0.6257977830030231,0.0564326503191132,0.0,0.2297615048706751,0.0,0.09210796866140404,0.5926994167014769,0.06338984804009204,0.0,0.251802766597027,0.0
Solomon,SOLOMON,NT,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,4227.0,False,0.49624702142853383,3.2606192227496216,3.260619222749628,IND,away from local history,-3.260619222749628,False,False,,0.0,0.0761769576531819,0.5358410220014195,0.0577241542465105,0.0,0.3302578660988881,0.0,0.08730410693772146,0.5520556834501531,0.0629885357407336,0.0,0.29765167387139185,0.0
Bonner,BONNER,QLD,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,8698.0,False,0.49210290739708495,3.2526973799231627,3.252697379923158,LNP,away from local history,-3.252697379923158,True,True,6.459112111870817,0.21009537042912171,0.1623361692343067,0.2654633249022763,0.1936077259140032,0.3785927799494136,0.0,0.0,0.17176318241475835,0.23293635110304478,0.20614861496078746,0.3891518515214095,0.0,0.0
Indi,INDI,VIC,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,8289.0,False,0.4928760932248753,3.2441701810098635,2.009440981643694,ALP,toward pooled evidence,2.009440981643694,False,False,,0.0,0.0778139703221136,0.1720352274098202,0.1412715647243334,0.364217637833273,0.2446615997104596,0.0,0.09790838013855055,0.1835134316600196,0.12781276172642225,0.36508672557673544,0.22567870089827222,0.0
Sturt,STURT,SA,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,6021.0,False,0.49624702142853383,3.227477939722239,2.5191922170858194,LNP,toward pooled evidence,2.5191922170858194,False,False,,0.0,0.0842052815146985,0.5180202624148812,0.0923434645407739,0.0,0.3054309915296462,0.0,0.09128813874106269,0.5432121845857395,0.080168265358172,0.0,0.28533141131502576,0.0
Parkes,PARKES,NSW,Rural,ON|ALP+LNP,ON,ALP+LNP,25446.0,False,0.49385098454142856,3.2157084016310398,3.2157084016310455,LNP,toward pooled evidence,3.2157084016310455,False,False,,0.0,0.3341586103906311,0.6658413896093689,0.0,0.0,0.0,0.0,0.30200152637432076,0.6979984736256793,0.0,0.0,0.0,0.0
Flinders,FLINDERS,VIC,Rural,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,7439.0,False,0.49624702142853383,3.2105758252379752,3.2105758252379712,LNP,away from local history,-3.2105758252379712,False,False,,0.0,0.093560962494959,0.6258905766904154,0.048393601290496,0.0,0.2321548595241296,0.0,0.09543748576529648,0.5937848184380357,0.05931324430311977,0.0,0.2514644514935481,0.0
Corangamite,CORANGAMITE,VIC,Provincial,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,5460.0,False,0.49624702142853383,3.2094009037354065,2.9486087074083125,LNP,toward pooled evidence,2.9486087074083125,False,False,,0.0,0.1109890109890109,0.4983516483516483,0.0641025641025641,0.0,0.3265567765567765,0.0,0.10365418208312929,0.5278377354257315,0.06671048606583505,0.0,0.3017975964253041,0.0
Franklin,FRANKLIN,TAS,Outer metro,ON|ALP+GRN+IND+LNP+OTH,ON,ALP+GRN+IND+LNP+OTH,3793.0,False,0.49390997044238744,3.1846417899776864,2.313467984598619,IND,toward pooled evidence,2.313467984598619,False,False,,0.0,0.1228578961244397,0.377801212760348,0.0577379383074083,0.0,0.1800685473240179,0.2615344054837859,0.1112598157600355,0.3808875278642828,0.0633633612572643,0.0,0.2032032271700041,0.24128606794841334
Bean,BEAN,ACT,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,9757.0,False,0.4891380938285854,3.1737479799271036,3.1737479799270996,ALP,away from local history,-3.1737479799270996,True,True,14.76066808338331,0.46846640512012255,0.4818079327662191,0.0301322127703187,0.0,0.0,0.4880598544634621,0.0,0.45007045296694814,0.052873634908619724,0.0,0.0,0.49705591212443223,0.0
Corangamite,CORANGAMITE,VIC,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,6884.0,False,0.4928760932248753,3.1735878742569446,1.9920431556938039,ALP,away from local history,-1.9920431556938039,False,False,,0.0,0.1735909355026147,0.178965717606043,0.1605171411969785,0.3073794305636258,0.1795467751307379,0.0,0.15367050394567666,0.17525159025516424,0.1524158213622259,0.3227316032420326,0.19593048119490064,0.0
Macnamara,MACNAMARA,VIC,Inner metro,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,2128.0,False,0.49547153734336485,3.1424402063552805,2.504137774649112,LNP,away from local history,-2.504137774649112,False,False,,0.0,0.2363721804511278,0.2401315789473684,0.2734962406015037,0.25,0.0,0.0,0.24891841049306826,0.2150902012008773,0.2923744126231161,0.24361697568293836,0.0,0.0
Groom,GROOM,QLD,Provincial,GRN|ALP+IND+LNP+ON,GRN,ALP+IND+LNP+ON,6513.0,False,0.4931708529322558,3.1303244439241373,2.9985630827494614,ALP,toward pooled evidence,2.9985630827494614,True,True,7.941745507365666,0.24860240089131444,0.420850606479349,0.0763089206202978,0.0,0.0942729924765852,0.4085674804237678,0.0,0.45083623730684375,0.07762653423204458,0.0,0.08496030383408466,0.3865769246270271,0.0
Blair,BLAIR,QLD,Provincial,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,18883.0,False,0.49210290739708495,3.1182195726241426,3.1182195726241426,ON,away from local history,-3.1182195726241426,False,False,,0.0,0.1666048826987237,0.1703648784621087,0.2086003283376582,0.4544299105015092,0.0,0.0,0.1731448833910837,0.18889516471803308,0.21471223711561538,0.4232477147752679,0.0,0.0
Blair,BLAIR,QLD,Provincial,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,16043.0,True,0.4967857809627051,3.1166536959240743,3.1166536959240725,LNP,toward pooled evidence,3.1166536959240725,False,False,,0.0,0.7225581250389578,0.1010409524403166,0.0,0.1764009225207255,0.0,0.0,0.7047751513769278,0.13220748939955734,0.0,0.16301735922351485,0.0,0.0
Makin,MAKIN,SA,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11778.0,False,0.4973863553484676,3.0966083764589274,3.096608376458923,GRN,away from local history,-3.096608376458923,False,False,,0.0,0.1786381389030395,0.5499235863474274,0.271438274749533,0.0,0.0,0.0,0.182676291256783,0.5768515177582733,0.2404721909849438,0.0,0.0,0.0
Deakin,DEAKIN,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,19322.0,False,0.49623399434240484,3.088640149073357,3.088640149073363,LNP,toward pooled evidence,3.088640149073363,False,False,,0.0,0.8572611530897423,0.1427388469102577,0.0,0.0,0.0,0.0,0.8263747515990087,0.17362524840099133,0.0,0.0,0.0,0.0
Greenway,GREENWAY,NSW,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7605.0,False,0.4973863553484676,3.068924206804355,3.0689242068043523,ALP,away from local history,-3.0689242068043523,False,False,,0.0,0.2477317554240631,0.5646285338593031,0.1876397107166338,0.0,0.0,0.0,0.21704251335601957,0.5841655580067956,0.1987919286371849,0.0,0.0,0.0
Hinkler,HINKLER,QLD,Provincial,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3201.0,False,0.49468416109185825,3.0657175973912056,1.7922328576665008,GRN,toward pooled evidence,1.7922328576665008,True,True,2.389963339143398,0.07326952665931762,0.1743205248359887,0.1615120274914089,0.1852546079350203,0.1583880037488285,0.0,0.3205248359887535,0.18705537223323582,0.1461420548698959,0.20317693651168534,0.15304253237772647,0.0,0.3105831040074566
Flynn,FLYNN,QLD,Rural,GRN|ALP+LNP+ON+OTH,GRN,ALP+LNP+ON+OTH,6927.0,False,0.49876212563918376,3.065610100027604,2.382962964417765,OTH,away from local history,-2.382962964417765,True,True,7.932255621687398,0.2431720294984563,0.5960733362205861,0.0884942976757615,0.0,0.1113035946297098,0.0,0.2041287714739425,0.6116977110836376,0.1035260238129862,0.0,0.10447712327361151,0.0,0.18029914182976484
Dobell,DOBELL,NSW,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,15959.0,False,0.49623399434240484,3.0537462935795734,3.0537462935795734,ALP,toward pooled evidence,3.0537462935795734,False,False,,0.0,0.7429036907074378,0.2570963092925621,0.0,0.0,0.0,0.0,0.7734411536432336,0.22655884635676643,0.0,0.0,0.0,0.0
Grey,GREY,SA,Rural,GRN|ALP+IND+LNP+ON,GRN,ALP+IND+LNP+ON,7179.0,False,0.4931708529322558,3.0532312511400566,2.6700613877090884,IND,toward pooled evidence,2.6700613877090884,True,True,8.620738753881918,0.2632110897126646,0.429864883688536,0.1030784231787157,0.0,0.1139434461624181,0.3531132469703301,0.0,0.4336965823228457,0.09098366213570114,0.0,0.09550589469403209,0.379813860847421,0.0
Cook,COOK,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7484.0,False,0.4973863553484676,3.048643167255455,3.0486431672554493,LNP,away from local history,-3.0486431672554493,False,False,,0.0,0.1264029930518439,0.7022982362373063,0.1712987707108498,0.0,0.0,0.0,0.1490231430851857,0.6718118045647518,0.17916505235006264,0.0,0.0,0.0
Holt,HOLT,VIC,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11627.0,False,0.4973863553484676,3.0341292263468627,3.03412922634686,LNP,toward pooled evidence,3.03412922634686,False,False,,0.0,0.1990195235228347,0.5431323643244172,0.2578481121527479,0.0,0.0,0.0,0.19281371386977825,0.573473656587886,0.2337126295423358,0.0,0.0,0.0
Lyons,LYONS,TAS,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,8284.0,False,0.49210290739708495,3.032479154693879,3.032479154693879,ALP,away from local history,-3.032479154693879,True,True,11.428651358098401,0.3465714700969729,0.2384113954611298,0.2061805890873974,0.1535490101400289,0.4018590053114437,0.0,0.0,0.20808660391419107,0.21207419580328085,0.16921670363502905,0.41062249664749906,0.0,0.0
Spence,SPENCE,SA,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3076.0,False,0.49468416109185825,3.018104948429369,1.5392956485737352,ON,away from local history,-1.5392956485737352,True,True,2.1599751581079984,0.06519031713170259,0.2291937581274382,0.1170351105331599,0.2087126137841352,0.1755526657997399,0.0,0.2695058517555266,0.21440566512888193,0.12344203454363306,0.21957144481948465,0.16015970931400259,0.0,0.28242114619399783
Burt,BURT,WA,Outer metro,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,14004.0,False,0.4967857809627051,3.013852518313684,3.0138525183136866,ALP,away from local history,-3.0138525183136866,False,False,,0.0,0.763781776635247,0.1096115395601256,0.0,0.1266066838046272,0.0,0.0,0.7336432514521103,0.1314892712340947,0.0,0.13486747731379495,0.0,0.0
Gippsland,GIPPSLAND,VIC,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,9212.0,False,0.4967857809627051,2.999718189743541,2.99971818974354,ON,toward pooled evidence,2.99971818974354,True,True,10.678513123677655,0.32032530056510977,0.7429439861050803,0.1856274424663482,0.0,0.0714285714285714,0.0,0.0,0.7170643054658021,0.18150994120819108,0.0,0.10142575332600681,0.0,0.0
Canberra,CANBERRA,ACT,Inner metro,OTH|ALP+GRN+IND+LNP,OTH,ALP+GRN+IND+LNP,2480.0,False,0.49126663521074854,2.9721329344832377,2.8716434253538785,GRN,away from local history,-2.8716434253538785,False,False,,0.0,0.1673387096774193,0.2052419354838709,0.244758064516129,0.0,0.3826612903225806,0.0,0.17930599357504196,0.2229959809310807,0.21604163026259027,0.0,0.38165639523128714,0.0
Pearce,PEARCE,WA,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11878.0,False,0.4973863553484676,2.9690557666682773,2.9690557666682715,GRN,away from local history,-2.9690557666682715,False,False,,0.0,0.1656002694056238,0.5654992422966829,0.2689004882976932,0.0,0.0,0.0,0.17619143286595443,0.5845986365030351,0.23920993063101048,0.0,0.0,0.0
Grey,GREY,SA,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,9821.0,False,0.4928760932248753,2.9578883264595484,1.999309330844512,ON,away from local history,-1.999309330844512,True,True,7.703264844154066,0.22785397158149545,0.1363404948579574,0.1796151104775481,0.0871601669891049,0.4053558700743305,0.1915283576010589,0.0,0.12675470490180707,0.1872493748135427,0.10114254741174544,0.3853627767658855,0.19949059610701936,0.0
Gilmore,GILMORE,NSW,Rural,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,8919.0,False,0.49624702142853383,2.9417398328662623,2.755601613604408,LNP,toward pooled evidence,2.755601613604408,False,False,,0.0,0.1061778226258549,0.5074559928243076,0.0663751541652651,0.0,0.3199910303845723,0.0,0.10169856502503401,0.5350120089603518,0.06823653635788364,0.0,0.2950528896567306,0.0
Grey,GREY,SA,Rural,IND|ALP+LNP,IND,ALP+LNP,29461.0,False,0.4842595328516168,2.9358752523566096,2.9358752523566123,ALP,toward pooled evidence,2.9358752523566123,False,False,,0.0,0.5684803638708802,0.4315196361291198,0.0,0.0,0.0,0.0,0.5978391163944463,0.40216088360555374,0.0,0.0,0.0,0.0
