State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,RecipientModelCategory,ObservedExitShare,PassThroughShare,ShareDelta,AbsoluteShareDelta
QLD,163,Griffith,ON,4,4,ALP>LNP>GRN,GRN,0.1681640625,0.1681640625,0.0,0.0
QLD,163,Griffith,ON,4,4,ALP>LNP>GRN,LNP,0.6859375,0.6859375,0.0,0.0
QLD,163,Griffith,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.09977897063467003,0.11644749380598438,0.016668523171314342,0.016668523171314342
QLD,163,Griffith,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.1152510262077676,0.11854392986468458,0.003292903656916979,0.003292903656916979
QLD,163,Griffith,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.26839280075781496,0.30074328187535737,0.03235048111754241,0.03235048111754241
QLD,163,Griffith,OTH,5,3,ALP>LNP>GRN>ON,ON,0.5165772023997474,0.4642652944539737,-0.05231190794577367,0.05231190794577367
QLD,164,Groom,ALP,3,6,LNP>IND,IND,0.7495993773178884,0.7495993773178884,0.0,0.0
QLD,164,Groom,ALP,3,6,LNP>IND,LNP,0.2504006226821116,0.2504006226821116,0.0,0.0
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,ALP,0.420850606479349,0.420850606479349,0.0,0.0
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,IND,0.40856748042376784,0.40856748042376784,0.0,0.0
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,LNP,0.07630892062029787,0.07630892062029787,0.0,0.0
QLD,164,Groom,GRN,5,4,ALP>LNP>ON>IND,ON,0.09427299247658529,0.0942729924765853,1.3877787807814457e-17,1.3877787807814457e-17
QLD,164,Groom,ON,4,5,ALP>LNP>IND,ALP,0.06960572978235172,0.06960572978235172,0.0,0.0
QLD,164,Groom,ON,4,5,ALP>LNP>IND,IND,0.4108198317224115,0.4108198317224115,0.0,0.0
QLD,164,Groom,ON,4,5,ALP>LNP>IND,LNP,0.5195744384952368,0.5195744384952368,0.0,0.0
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.04805793285055958,0.08884416331224843,0.04078623046168885,0.04078623046168885
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.07131885012069344,0.07245543415756182,0.0011365840368683794,0.0011365840368683794
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.15690147026552556,0.29873490511788386,0.1418334348523583,0.1418334348523583
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.16567917489576475,0.16551658041019743,-0.00016259448556732448,0.00016259448556732448
QLD,164,Groom,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.5580425718674566,0.3744489170021085,-0.18359365486534818,0.18359365486534818
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,ALP,0.7024427774572033,0.7024427774572033,0.0,0.0
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,LNP,0.12771686862858242,0.12771686862858242,0.0,0.0
QLD,165,Herbert,GRN,4,5,ALP>LNP>OTH,OTH,0.16984035391421426,0.16984035391421426,0.0,0.0
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,ALP,0.04790419161676647,0.04790419161676647,0.0,0.0
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,GRN,0.06429997148560022,0.06429997148560022,0.0,0.0
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,LNP,0.23781009409751924,0.23781009409751924,0.0,0.0
QLD,165,Herbert,ON,5,4,ALP>LNP>GRN>OTH,OTH,0.649985742800114,0.649985742800114,0.0,0.0
QLD,165,Herbert,OTH,3,6,ALP>LNP,ALP,0.3333770233960286,0.352421286880134,0.019044263484105428,0.019044263484105428
QLD,165,Herbert,OTH,3,6,ALP>LNP,LNP,0.6666229766039714,0.647578713119866,-0.019044263484105373,0.019044263484105373
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,ALP,0.558699454676407,0.558699454676407,0.0,0.0
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,LNP,0.2508488527626299,0.2508488527626299,0.0,0.0
QLD,166,Hinkler,GRN,4,4,ALP>LNP>ON,ON,0.19045169256096306,0.19045169256096306,0.0,0.0
QLD,166,Hinkler,ON,3,5,ALP>LNP,ALP,0.3027380211574362,0.3027380211574362,0.0,0.0
QLD,166,Hinkler,ON,3,5,ALP>LNP,LNP,0.6972619788425638,0.6972619788425638,0.0,0.0
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.0848912628767646,0.13313688722207342,0.048245624345308824,0.048245624345308824
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.09805417779473484,0.15349584784355746,0.055441670048822625,0.055441670048822625
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.12018313620755437,0.16430038396285382,0.044117247755299446,0.044117247755299446
QLD,166,Hinkler,OTH,5,3,ALP>LNP>GRN>ON,ON,0.6968714231209462,0.5490668809715153,-0.14780454214943084,0.14780454214943084
QLD,167,Kennedy,ALP,3,6,LNP>OTH,LNP,0.2973802987297008,0.2973802987297008,0.0,0.0
QLD,167,Kennedy,ALP,3,6,LNP>OTH,OTH,0.7026197012702992,0.7026197012702992,0.0,0.0
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,ALP,0.6145661621459614,0.6145661621459614,0.0,0.0
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,LNP,0.11509066386932414,0.11509066386932414,0.0,0.0
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,ON,0.10984564663569608,0.10984564663569608,0.0,0.0
QLD,167,Kennedy,GRN,5,4,ALP>LNP>ON>OTH,OTH,0.16049752734901843,0.16049752734901843,0.0,0.0
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,ALP,0.09725841759616387,0.09725841759616387,0.0,0.0
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,LNP,0.23517147920358594,0.23517147920358594,0.0,0.0
QLD,167,Kennedy,ON,4,5,ALP>LNP>OTH,OTH,0.6675701032002502,0.6675701032002502,0.0,0.0
QLD,168,Leichhardt,GRN,4,7,ALP>LNP>ON,ALP,0.7289253403229897,0.7289253403229897,0.0,0.0
QLD,168,Leichhardt,GRN,4,7,ALP>LNP>ON,LNP,0.11997970744905724,0.11997970744905725,1.3877787807814457e-17,1.3877787807814457e-17
QLD,168,Leichhardt,GRN,4,7,ALP>LNP>ON,ON,0.151094952227953,0.151094952227953,0.0,0.0
QLD,168,Leichhardt,ON,3,8,ALP>LNP,ALP,0.358970145165708,0.358970145165708,0.0,0.0
QLD,168,Leichhardt,ON,3,8,ALP>LNP,LNP,0.641029854834292,0.641029854834292,0.0,0.0
QLD,168,Leichhardt,OTH,5,6,ALP>LNP>GRN>ON,ALP,0.14365242647948687,0.18461624399508436,0.040963817515597495,0.040963817515597495
QLD,168,Leichhardt,OTH,5,6,ALP>LNP>GRN>ON,GRN,0.08761950865303159,0.17042788515249693,0.08280837649946535,0.08280837649946535
QLD,168,Leichhardt,OTH,5,6,ALP>LNP>GRN>ON,LNP,0.15055064746460123,0.14780471455703273,-0.002745932907568499,0.002745932907568499
QLD,168,Leichhardt,OTH,5,6,ALP>LNP>GRN>ON,ON,0.6181774174028803,0.497151156295386,-0.12102626110749437,0.12102626110749437
QLD,169,Lilley,GRN,3,4,ALP>LNP,ALP,0.884189377157282,0.884189377157282,0.0,0.0
QLD,169,Lilley,GRN,3,4,ALP>LNP,LNP,0.11581062284271805,0.11581062284271805,0.0,0.0
QLD,169,Lilley,ON,4,3,ALP>LNP>GRN,ALP,0.15980208611928323,0.15980208611928323,0.0,0.0
QLD,169,Lilley,ON,4,3,ALP>LNP>GRN,GRN,0.18106445573682803,0.18106445573682803,0.0,0.0
QLD,169,Lilley,ON,4,3,ALP>LNP>GRN,LNP,0.6591334581438888,0.6591334581438888,0.0,0.0
QLD,169,Lilley,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.21339606974813174,0.18556350017024173,-0.027832569577890015,0.027832569577890015
QLD,169,Lilley,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.10572931082203155,0.12989445011916922,0.024165139297137678,0.024165139297137678
QLD,169,Lilley,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.16828120675339053,0.17500851208716378,0.006727305333773248,0.006727305333773248
QLD,169,Lilley,OTH,5,2,ALP>LNP>GRN>ON,ON,0.5125934126764462,0.5095335376234252,-0.003059875053020966,0.003059875053020966
QLD,170,Maranoa,ALP,3,6,LNP>ON,LNP,0.5890990421549084,0.5890990421549084,0.0,0.0
QLD,170,Maranoa,ALP,3,6,LNP>ON,ON,0.4109009578450917,0.4109009578450917,0.0,0.0
QLD,170,Maranoa,GRN,5,4,ALP>LNP>ON>OTH,ALP,0.5847170148187824,0.5847170148187824,0.0,0.0
QLD,170,Maranoa,GRN,5,4,ALP>LNP>ON>OTH,LNP,0.1483663631494376,0.1483663631494376,0.0,0.0
QLD,170,Maranoa,GRN,5,4,ALP>LNP>ON>OTH,ON,0.09051955008034279,0.09051955008034279,0.0,0.0
QLD,170,Maranoa,GRN,5,4,ALP>LNP>ON>OTH,OTH,0.17639707195143725,0.17639707195143725,0.0,0.0
QLD,170,Maranoa,OTH,4,5,ALP>LNP>ON,ALP,0.11517323775388291,0.14194950079109536,0.02677626303721245,0.02677626303721245
QLD,170,Maranoa,OTH,4,5,ALP>LNP>ON,LNP,0.2684587813620072,0.26339826160563834,-0.005060519756368842,0.005060519756368842
QLD,170,Maranoa,OTH,4,5,ALP>LNP>ON,ON,0.6163679808841099,0.5946522376032662,-0.02171574328084369,0.02171574328084369
QLD,171,McPherson,GRN,4,9,ALP>LNP>IND,ALP,0.4532770332293005,0.4532770332293005,0.0,0.0
QLD,171,McPherson,GRN,4,9,ALP>LNP>IND,IND,0.4480447953001652,0.4480447953001652,0.0,0.0
QLD,171,McPherson,GRN,4,9,ALP>LNP>IND,LNP,0.09867817147053425,0.09867817147053425,0.0,0.0
QLD,171,McPherson,IND,3,10,ALP>LNP,ALP,0.5950247089370969,0.5950247089370969,0.0,0.0
QLD,171,McPherson,IND,3,10,ALP>LNP,LNP,0.4049752910629031,0.4049752910629031,0.0,0.0
QLD,171,McPherson,ON,5,8,ALP>LNP>GRN>IND,ALP,0.07343617920540997,0.07343617920540997,0.0,0.0
QLD,171,McPherson,ON,5,8,ALP>LNP>GRN>IND,GRN,0.07840236686390532,0.07840236686390532,0.0,0.0
QLD,171,McPherson,ON,5,8,ALP>LNP>GRN>IND,IND,0.30346576500422656,0.30346576500422656,0.0,0.0
QLD,171,McPherson,ON,5,8,ALP>LNP>GRN>IND,LNP,0.5446956889264581,0.5446956889264581,0.0,0.0
QLD,171,McPherson,OTH,6,7,ALP>LNP>GRN>ON>IND,ALP,0.0739866194411649,0.12189977452905666,0.04791315508789176,0.04791315508789176
QLD,171,McPherson,OTH,6,7,ALP>LNP>GRN>ON>IND,GRN,0.04939000393545848,0.1437922758018765,0.09440227186641803,0.09440227186641803
QLD,171,McPherson,OTH,6,7,ALP>LNP>GRN>ON>IND,IND,0.14620228256591894,0.20066913957378718,0.05446685700786824,0.05446685700786824
QLD,171,McPherson,OTH,6,7,ALP>LNP>GRN>ON>IND,LNP,0.08776072412436049,0.15288384609789804,0.06512312197353755,0.06512312197353755
QLD,171,McPherson,OTH,6,7,ALP>LNP>GRN>ON>IND,ON,0.6426603699330972,0.3807549639973816,-0.26190540593571554,0.26190540593571554
QLD,172,Moncrieff,GRN,3,7,ALP>LNP,ALP,0.6727977326623865,0.6727977326623865,0.0,0.0
QLD,172,Moncrieff,GRN,3,7,ALP>LNP,LNP,0.3272022673376135,0.3272022673376135,0.0,0.0
QLD,172,Moncrieff,IND,5,5,ALP>LNP>GRN>ON,ALP,0.23481740870435217,0.23481740870435217,0.0,0.0
QLD,172,Moncrieff,IND,5,5,ALP>LNP>GRN>ON,GRN,0.38969484742371185,0.38969484742371185,0.0,0.0
QLD,172,Moncrieff,IND,5,5,ALP>LNP>GRN>ON,LNP,0.1938969484742371,0.1938969484742371,0.0,0.0
QLD,172,Moncrieff,IND,5,5,ALP>LNP>GRN>ON,ON,0.18159079539769885,0.18159079539769885,0.0,0.0
QLD,172,Moncrieff,ON,4,6,ALP>LNP>GRN,ALP,0.13532427374074377,0.13532427374074377,0.0,0.0
QLD,172,Moncrieff,ON,4,6,ALP>LNP>GRN,GRN,0.2239401090406054,0.22394010904060543,2.7755575615628914e-17,2.7755575615628914e-17
QLD,172,Moncrieff,ON,4,6,ALP>LNP>GRN,LNP,0.6407356172186508,0.6407356172186508,0.0,0.0
QLD,172,Moncrieff,OTH,6,4,ALP>LNP>GRN>ON>IND,ALP,0.11650661351694147,0.10863849765258216,-0.007868115864359315,0.007868115864359315
QLD,172,Moncrieff,OTH,6,4,ALP>LNP>GRN>ON>IND,GRN,0.04149302409856858,0.10178403755868545,0.06029101346011687,0.06029101346011687
QLD,172,Moncrieff,OTH,6,4,ALP>LNP>GRN>ON>IND,IND,0.21398804131183186,0.22103286384976525,0.007044822537933398,0.007044822537933398
QLD,172,Moncrieff,OTH,6,4,ALP>LNP>GRN>ON>IND,LNP,0.14640333393730748,0.13849765258215962,-0.007905681355147853,0.007905681355147853
QLD,172,Moncrieff,OTH,6,4,ALP>LNP>GRN>ON>IND,ON,0.4816089871353506,0.4300469483568075,-0.051562038778543096,0.051562038778543096
QLD,173,Moreton,GRN,3,6,ALP>LNP,ALP,0.8856042282540536,0.8856042282540536,0.0,0.0
QLD,173,Moreton,GRN,3,6,ALP>LNP,LNP,0.11439577174594644,0.11439577174594644,0.0,0.0
QLD,173,Moreton,ON,4,5,ALP>LNP>GRN,ALP,0.16424005681818182,0.16424005681818182,0.0,0.0
QLD,173,Moreton,ON,4,5,ALP>LNP>GRN,GRN,0.17915482954545456,0.17915482954545456,0.0,0.0
QLD,173,Moreton,ON,4,5,ALP>LNP>GRN,LNP,0.6566051136363636,0.6566051136363636,0.0,0.0
QLD,173,Moreton,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.1407035175879397,0.23195876288659795,0.09125524529865825,0.09125524529865825
QLD,173,Moreton,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.13745196571090748,0.14103665521191294,0.0035846895010054614,0.0035846895010054614
QLD,173,Moreton,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.17617499261010938,0.2051832760595647,0.02900828344945533,0.02900828344945533
QLD,173,Moreton,OTH,5,4,ALP>LNP>GRN>ON,ON,0.5456695240910434,0.42182130584192434,-0.12384821824911907,0.12384821824911907
QLD,174,Oxley,GRN,3,5,ALP>LNP,ALP,0.797689522386344,0.797689522386344,0.0,0.0
QLD,174,Oxley,GRN,3,5,ALP>LNP,LNP,0.20231047761365595,0.20231047761365598,2.7755575615628914e-17,2.7755575615628914e-17
QLD,174,Oxley,ON,4,4,ALP>LNP>GRN,ALP,0.22112613611172688,0.2211261361117269,2.7755575615628914e-17,2.7755575615628914e-17
QLD,174,Oxley,ON,4,4,ALP>LNP>GRN,GRN,0.19718465972068278,0.19718465972068278,0.0,0.0
QLD,174,Oxley,ON,4,4,ALP>LNP>GRN,LNP,0.5816892041675903,0.5816892041675903,0.0,0.0
QLD,174,Oxley,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.1387427998998247,0.16555228670767586,0.02680948680785117,0.02680948680785117
QLD,174,Oxley,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.21813173052842474,0.2194437015244718,0.001311970996047046,0.001311970996047046
QLD,174,Oxley,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.1753067868770348,0.175849157528751,0.0005423706517161953,0.0005423706517161953
QLD,174,Oxley,OTH,5,3,ALP>LNP>GRN>ON,ON,0.46781868269471577,0.4391548542391014,-0.028663828455614382,0.028663828455614382
QLD,175,Petrie,GRN,3,4,ALP>LNP,ALP,0.7748584371460928,0.7748584371460928,0.0,0.0
QLD,175,Petrie,GRN,3,4,ALP>LNP,LNP,0.22514156285390713,0.22514156285390716,2.7755575615628914e-17,2.7755575615628914e-17
QLD,175,Petrie,ON,4,3,ALP>LNP>GRN,ALP,0.20850891410048622,0.20850891410048622,0.0,0.0
QLD,175,Petrie,ON,4,3,ALP>LNP>GRN,GRN,0.1946515397082658,0.1946515397082658,0.0,0.0
QLD,175,Petrie,ON,4,3,ALP>LNP>GRN,LNP,0.596839546191248,0.596839546191248,0.0,0.0
QLD,175,Petrie,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.11333084391336819,0.11489058039961941,0.0015597364862512259,0.0015597364862512259
QLD,175,Petrie,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.1157580283793876,0.1731684110371075,0.0574103826577199,0.0574103826577199
QLD,175,Petrie,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.160941000746826,0.17768791627021885,0.016746915523392858,0.016746915523392858
QLD,175,Petrie,OTH,5,2,ALP>LNP>GRN>ON,ON,0.6099701269604182,0.5342530922930543,-0.0757170346673639,0.0757170346673639
QLD,176,Rankin,GRN,3,6,ALP>LNP,ALP,0.7128603104212861,0.7128603104212861,0.0,0.0
QLD,176,Rankin,GRN,3,6,ALP>LNP,LNP,0.28713968957871394,0.28713968957871394,0.0,0.0
QLD,176,Rankin,ON,4,5,ALP>LNP>GRN,ALP,0.20535310606745638,0.20535310606745635,-2.7755575615628914e-17,2.7755575615628914e-17
QLD,176,Rankin,ON,4,5,ALP>LNP>GRN,GRN,0.2239804683967809,0.2239804683967809,0.0,0.0
QLD,176,Rankin,ON,4,5,ALP>LNP>GRN,LNP,0.5706664255357627,0.5706664255357627,0.0,0.0
QLD,176,Rankin,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.1231643770724775,0.12995414346544384,0.006789766392966343,0.006789766392966343
QLD,176,Rankin,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.1661140060003158,0.23132983950212904,0.06521583350181323,0.06521583350181323
QLD,176,Rankin,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.337912521711669,0.22617097936455946,-0.11174154234710956,0.11174154234710956
QLD,176,Rankin,OTH,5,4,ALP>LNP>GRN>ON,ON,0.3728090952155377,0.41254503766786765,0.039735942452329975,0.039735942452329975
QLD,177,Ryan,ALP,3,6,LNP>GRN,GRN,0.7576797332729097,0.7576797332729097,0.0,0.0
QLD,177,Ryan,ALP,3,6,LNP>GRN,LNP,0.24232026672709028,0.2423202667270903,2.7755575615628914e-17,2.7755575615628914e-17
QLD,177,Ryan,ON,4,5,ALP>LNP>GRN,ALP,0.14055080721747387,0.14055080721747387,0.0,0.0
QLD,177,Ryan,ON,4,5,ALP>LNP>GRN,GRN,0.1278252611585945,0.1278252611585945,0.0,0.0
QLD,177,Ryan,ON,4,5,ALP>LNP>GRN,LNP,0.7316239316239316,0.7316239316239316,0.0,0.0
QLD,177,Ryan,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.08171701112877583,0.15279138099902057,0.07107436987024474,0.07107436987024474
QLD,177,Ryan,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.09920508744038156,0.17074763303950374,0.07154254559912218,0.07154254559912218
QLD,177,Ryan,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.15930047694753577,0.19686581782566112,0.03756534087812535,0.03756534087812535
QLD,177,Ryan,OTH,5,4,ALP>LNP>GRN>ON,ON,0.6597774244833068,0.47959516813581454,-0.18018225634749224,0.18018225634749224
QLD,178,Wide Bay,GRN,4,4,ALP>LNP>ON,ALP,0.6887077802050076,0.6887077802050076,0.0,0.0
QLD,178,Wide Bay,GRN,4,4,ALP>LNP>ON,LNP,0.15350361283817845,0.15350361283817845,0.0,0.0
QLD,178,Wide Bay,GRN,4,4,ALP>LNP>ON,ON,0.157788606956814,0.157788606956814,0.0,0.0
QLD,178,Wide Bay,ON,3,5,ALP>LNP,ALP,0.29263449549757564,0.29263449549757564,0.0,0.0
QLD,178,Wide Bay,ON,3,5,ALP>LNP,LNP,0.7073655045024244,0.7073655045024245,1.1102230246251565e-16,1.1102230246251565e-16
QLD,178,Wide Bay,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.17132682669480348,0.18039450886312142,0.009067682168317936,0.009067682168317936
QLD,178,Wide Bay,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.11843840675283566,0.18805811008929763,0.06961970333646196,0.06961970333646196
QLD,178,Wide Bay,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.13268266948034818,0.1563374650139944,0.023654795533646217,0.023654795533646217
QLD,178,Wide Bay,OTH,5,3,ALP>LNP>GRN>ON,ON,0.5775520970720127,0.4752099160335866,-0.10234218103842613,0.10234218103842613
QLD,252,Dickson,GRN,4,6,ALP>LNP>IND,ALP,0.5312241521918941,0.5312241521918941,0.0,0.0
QLD,252,Dickson,GRN,4,6,ALP>LNP>IND,IND,0.42535153019023986,0.42535153019023986,0.0,0.0
QLD,252,Dickson,GRN,4,6,ALP>LNP>IND,LNP,0.043424317617866005,0.043424317617866005,0.0,0.0
QLD,252,Dickson,IND,3,7,ALP>LNP,ALP,0.7697138869504536,0.7697138869504536,0.0,0.0
QLD,252,Dickson,IND,3,7,ALP>LNP,LNP,0.2302861130495464,0.2302861130495464,0.0,0.0
QLD,252,Dickson,ON,5,5,ALP>LNP>GRN>IND,ALP,0.08884235716422376,0.08884235716422376,0.0,0.0
QLD,252,Dickson,ON,5,5,ALP>LNP>GRN>IND,GRN,0.0602752019144481,0.06027520191444811,6.938893903907228e-18,6.938893903907228e-18
QLD,252,Dickson,ON,5,5,ALP>LNP>GRN>IND,IND,0.3475919832485791,0.3475919832485791,0.0,0.0
QLD,252,Dickson,ON,5,5,ALP>LNP>GRN>IND,LNP,0.503290457672749,0.503290457672749,0.0,0.0
QLD,252,Dickson,OTH,6,4,ALP>LNP>GRN>ON>IND,ALP,0.1906435911303407,0.1652442795299938,-0.02539931160034692,0.02539931160034692
QLD,252,Dickson,OTH,6,4,ALP>LNP>GRN>ON>IND,GRN,0.22336398053001622,0.14941249226963513,-0.07395148826038109,0.07395148826038109
QLD,252,Dickson,OTH,6,4,ALP>LNP>GRN>ON>IND,IND,0.34748512709572743,0.2700061842918986,-0.07747894280382883,0.07747894280382883
QLD,252,Dickson,OTH,6,4,ALP>LNP>GRN>ON>IND,LNP,0.09194159004867496,0.13617810760667903,0.044236517558004076,0.044236517558004076
QLD,252,Dickson,OTH,6,4,ALP>LNP>GRN>ON>IND,ON,0.14656571119524067,0.2791589363017934,0.13259322510655272,0.13259322510655272
QLD,302,Longman,GRN,4,3,ALP>LNP>ON,ALP,0.6916922156584162,0.6916922156584161,-1.1102230246251565e-16,1.1102230246251565e-16
QLD,302,Longman,GRN,4,3,ALP>LNP>ON,LNP,0.11755028789351679,0.11755028789351678,-1.3877787807814457e-17,1.3877787807814457e-17
QLD,302,Longman,GRN,4,3,ALP>LNP>ON,ON,0.190757496448067,0.190757496448067,0.0,0.0
QLD,302,Longman,ON,3,4,ALP>LNP,ALP,0.3374914055593753,0.3374914055593753,0.0,0.0
QLD,302,Longman,ON,3,4,ALP>LNP,LNP,0.6625085944406247,0.6625085944406247,0.0,0.0
QLD,302,Longman,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.12309242729628563,0.1379633974659784,0.014870970169692785,0.014870970169692785
QLD,302,Longman,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.09761013532968615,0.12754575316752698,0.029935617837840822,0.029935617837840822
QLD,302,Longman,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.1767923985027354,0.1949319568277804,0.01813955832504499,0.01813955832504499
QLD,302,Longman,OTH,5,2,ALP>LNP>GRN>ON,ON,0.6025050388712928,0.5395588925387143,-0.06294614633257856,0.06294614633257856
QLD,304,Blair,GRN,4,7,ALP>LNP>ON,ALP,0.7225581250389578,0.7225581250389578,0.0,0.0
QLD,304,Blair,GRN,4,7,ALP>LNP>ON,LNP,0.10104095244031665,0.10104095244031665,0.0,0.0
QLD,304,Blair,GRN,4,7,ALP>LNP>ON,ON,0.17640092252072556,0.17640092252072556,0.0,0.0
QLD,304,Blair,ON,3,8,ALP>LNP,ALP,0.33368490441661175,0.33368490441661175,0.0,0.0
QLD,304,Blair,ON,3,8,ALP>LNP,LNP,0.6663150955833883,0.6663150955833883,0.0,0.0
QLD,304,Blair,OTH,5,6,ALP>LNP>GRN>ON,ALP,0.1893859184753838,0.16660488269872373,-0.022781035776660075,0.022781035776660075
QLD,304,Blair,OTH,5,6,ALP>LNP>GRN>ON,GRN,0.3249073583906829,0.20860032833765818,-0.11630703005302473,0.11630703005302473
QLD,304,Blair,OTH,5,6,ALP>LNP>GRN>ON,LNP,0.11858125992588671,0.17036487846210874,0.05178361853622203,0.05178361853622203
QLD,304,Blair,OTH,5,6,ALP>LNP>GRN>ON,ON,0.36712546320804657,0.45442991050150927,0.0873044472934627,0.0873044472934627
QLD,310,Bonner,GRN,3,6,ALP>LNP,ALP,0.8433893834487306,0.8433893834487305,-1.1102230246251565e-16,1.1102230246251565e-16
QLD,310,Bonner,GRN,3,6,ALP>LNP,LNP,0.15661061655126937,0.15661061655126937,0.0,0.0
QLD,310,Bonner,ON,4,5,ALP>LNP>GRN,ALP,0.16249823371485092,0.16249823371485092,0.0,0.0
QLD,310,Bonner,ON,4,5,ALP>LNP>GRN,GRN,0.1649003815175922,0.1649003815175922,0.0,0.0
QLD,310,Bonner,ON,4,5,ALP>LNP>GRN,LNP,0.6726013847675568,0.6726013847675568,0.0,0.0
QLD,310,Bonner,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.10571791613722999,0.16233616923430674,0.05661825309707676,0.05661825309707676
QLD,310,Bonner,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.11842439644218551,0.1936077259140032,0.07518332947181768,0.07518332947181768
QLD,310,Bonner,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.3229987293519695,0.26546332490227637,-0.05753540444969313,0.05753540444969313
QLD,310,Bonner,OTH,5,4,ALP>LNP>GRN>ON,ON,0.452858958068615,0.3785927799494137,-0.07426617811920128,0.07426617811920128
QLD,311,Flynn,GRN,5,5,ALP>LNP>ON>OTH,ALP,0.5960733362205861,0.5960733362205861,0.0,0.0
QLD,311,Flynn,GRN,5,5,ALP>LNP>ON>OTH,LNP,0.08849429767576152,0.08849429767576152,0.0,0.0
QLD,311,Flynn,GRN,5,5,ALP>LNP>ON>OTH,ON,0.11130359462970983,0.11130359462970982,-1.3877787807814457e-17,1.3877787807814457e-17
QLD,311,Flynn,GRN,5,5,ALP>LNP>ON>OTH,OTH,0.20412877147394254,0.20412877147394254,0.0,0.0
QLD,311,Flynn,ON,3,7,ALP>LNP,ALP,0.26190667416271785,0.26190667416271785,0.0,0.0
QLD,311,Flynn,ON,3,7,ALP>LNP,LNP,0.7380933258372822,0.7380933258372822,0.0,0.0
QLD,311,Flynn,OTH,4,6,ALP>LNP>ON,ALP,0.13831188570270544,0.25350546238586885,0.1151935766831634,0.1151935766831634
QLD,311,Flynn,OTH,4,6,ALP>LNP>ON,LNP,0.17630965650015198,0.1856619303825744,0.009352273882422407,0.009352273882422407
QLD,311,Flynn,OTH,4,6,ALP>LNP>ON,ON,0.6853784577971426,0.5608326072315568,-0.12454585056558576,0.12454585056558576
QLD,316,Wright,GRN,4,5,ALP>LNP>ON,ALP,0.6735549132947977,0.6735549132947977,0.0,0.0
QLD,316,Wright,GRN,4,5,ALP>LNP>ON,LNP,0.11697976878612716,0.11697976878612716,0.0,0.0
QLD,316,Wright,GRN,4,5,ALP>LNP>ON,ON,0.20946531791907513,0.20946531791907513,0.0,0.0
