Seat,Eliminated,AliveSet,Recipient,Votes,Share, ,division_key,ReportedAliveSet,AliveSetSource,AliveSetPositionConflict,RecordedPosition,TopThree
Ballarat,OTH,ALP+GRN+IND+LNP+ON,IND,395.0,0.0709538350996946,,BALLARAT,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Bendigo**,GRN,ALP+LNP,ALP,14718.0,0.8247688428131129,,BENDIGO,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Bendigo**,GRN,ALP+LNP,LNP,3127.0,0.1752311571868871,,BENDIGO,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Bendigo**,ON,ALP+GRN+LNP+OTH,ALP,1073.0,0.1359949302915082,,BENDIGO,ALP+GRN+LNP+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bendigo**,ON,ALP+GRN+LNP+OTH,LNP,4035.0,0.5114068441064639,,BENDIGO,ALP+GRN+LNP+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bendigo**,ON,ALP+GRN+LNP+OTH,GRN,1092.0,0.138403041825095,,BENDIGO,ALP+GRN+LNP+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bendigo**,ON,ALP+GRN+LNP+OTH,OTH,1690.0,0.2141951837769328,,BENDIGO,ALP+GRN+LNP+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bendigo**,OTH,ALP+GRN+LNP+ON,ALP,3064.0,0.1337582398393504,,BENDIGO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bendigo**,OTH,ALP+GRN+LNP+ON,LNP,12836.0,0.5603527306063648,,BENDIGO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bendigo**,OTH,ALP+GRN+LNP+ON,GRN,4514.0,0.1970576679617584,,BENDIGO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bendigo**,OTH,ALP+GRN+LNP+ON,ON,2493.0,0.1088313615925263,,BENDIGO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corangamite,GRN,ALP+LNP,ALP,17831.0,0.8811524016604072,,CORANGAMITE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Corangamite,GRN,ALP+LNP,LNP,2405.0,0.1188475983395928,,CORANGAMITE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Corangamite,ON,ALP+GRN+IND+LNP,ALP,606.0,0.1109890109890109,,CORANGAMITE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corangamite,ON,ALP+GRN+IND+LNP,LNP,2721.0,0.4983516483516483,,CORANGAMITE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corangamite,ON,ALP+GRN+IND+LNP,GRN,350.0,0.0641025641025641,,CORANGAMITE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corangamite,ON,ALP+GRN+IND+LNP,IND,1783.0,0.3265567765567765,,CORANGAMITE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corangamite,IND,ALP+GRN+LNP,ALP,1935.0,0.2551424050632911,,CORANGAMITE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corangamite,IND,ALP+GRN+LNP,LNP,1793.0,0.236418776371308,,CORANGAMITE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corangamite,IND,ALP+GRN+LNP,GRN,3856.0,0.5084388185654009,,CORANGAMITE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corangamite,OTH,ALP+GRN+IND+LNP+ON,ALP,1195.0,0.1735909355026147,,CORANGAMITE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corangamite,OTH,ALP+GRN+IND+LNP+ON,LNP,1232.0,0.178965717606043,,CORANGAMITE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corangamite,OTH,ALP+GRN+IND+LNP+ON,GRN,1105.0,0.1605171411969785,,CORANGAMITE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corangamite,OTH,ALP+GRN+IND+LNP+ON,ON,2116.0,0.3073794305636258,,CORANGAMITE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corangamite,OTH,ALP+GRN+IND+LNP+ON,IND,1236.0,0.1795467751307379,,CORANGAMITE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corio,GRN,ALP+LNP,ALP,18638.0,0.7718876832601673,,CORIO,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Corio,GRN,ALP+LNP,LNP,5508.0,0.2281123167398326,,CORIO,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Corio,ON,ALP+GRN+LNP,ALP,2470.0,0.1917701863354037,,CORIO,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corio,ON,ALP+GRN+LNP,LNP,6766.0,0.5253105590062112,,CORIO,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corio,ON,ALP+GRN+LNP,GRN,3644.0,0.2829192546583851,,CORIO,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Corio,IND,ALP+GRN+LNP+ON,ALP,919.0,0.2060538116591928,,CORIO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corio,IND,ALP+GRN+LNP+ON,LNP,715.0,0.1603139013452914,,CORIO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corio,IND,ALP+GRN+LNP+ON,GRN,1271.0,0.2849775784753363,,CORIO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corio,IND,ALP+GRN+LNP+ON,ON,1555.0,0.3486547085201794,,CORIO,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Corio,OTH,ALP+GRN+IND+LNP+ON,ALP,450.0,0.1402306014334683,,CORIO,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corio,OTH,ALP+GRN+IND+LNP+ON,LNP,117.0,0.0364599563727017,,CORIO,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corio,OTH,ALP+GRN+IND+LNP+ON,GRN,1740.0,0.542224992209411,,CORIO,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corio,OTH,ALP+GRN+IND+LNP+ON,ON,372.0,0.1159239638516671,,CORIO,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Corio,OTH,ALP+GRN+IND+LNP+ON,IND,530.0,0.1651604861327516,,CORIO,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Hawke,GRN,ALP+LNP,ALP,14126.0,0.8177134587554269,,HAWKE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Hawke,GRN,ALP+LNP,LNP,3149.0,0.182286541244573,,HAWKE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Hawke,ON,ALP+GRN+LNP,ALP,2589.0,0.1983148219073152,,HAWKE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Hawke,ON,ALP+GRN+LNP,LNP,7621.0,0.5837610111068556,,HAWKE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Hawke,ON,ALP+GRN+LNP,GRN,2845.0,0.2179241669858291,,HAWKE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Hawke,OTH,ALP+GRN+LNP+ON,ALP,2496.0,0.2151353214962937,,HAWKE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hawke,OTH,ALP+GRN+LNP+ON,LNP,1834.0,0.1580761937596966,,HAWKE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hawke,OTH,ALP+GRN+LNP+ON,GRN,4252.0,0.3664885364592312,,HAWKE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hawke,OTH,ALP+GRN+LNP+ON,ON,3020.0,0.2602999482847785,,HAWKE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Casey,GRN,ALP+IND+LNP,ALP,6227.0,0.4289453743886477,,CASEY,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,LNP+ALP+IND
Casey,GRN,ALP+IND+LNP,LNP,874.0,0.0602052765722945,,CASEY,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,LNP+ALP+IND
Casey,GRN,ALP+IND+LNP,IND,7416.0,0.5108493490390577,,CASEY,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,LNP+ALP+IND
Casey,ON,ALP+GRN+IND+LNP,ALP,887.0,0.0922804827299209,,CASEY,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
Casey,ON,ALP+GRN+IND+LNP,LNP,5144.0,0.5351643778610071,,CASEY,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
Casey,ON,ALP+GRN+IND+LNP,GRN,1032.0,0.1073657927590511,,CASEY,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
Casey,ON,ALP+GRN+IND+LNP,IND,2549.0,0.2651893466500208,,CASEY,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
Casey,IND,ALP+LNP,ALP,17374.0,0.7613496932515338,,CASEY,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+IND
Casey,IND,ALP+LNP,LNP,5446.0,0.2386503067484662,,CASEY,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+IND
Casey,OTH,ALP+GRN+IND+LNP+ON,ALP,776.0,0.0839009622661909,,CASEY,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+ALP+IND
Casey,OTH,ALP+GRN+IND+LNP+ON,LNP,1821.0,0.1968861498540382,,CASEY,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+ALP+IND
Casey,OTH,ALP+GRN+IND+LNP+ON,GRN,1378.0,0.1489890799005297,,CASEY,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+ALP+IND
Casey,OTH,ALP+GRN+IND+LNP+ON,ON,4009.0,0.4334522651097416,,CASEY,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+ALP+IND
Casey,OTH,ALP+GRN+IND+LNP+ON,IND,1265.0,0.1367715428694994,,CASEY,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+ALP+IND
Flinders*,ALP,IND+LNP,LNP,23548.0,0.7798900443796781,,FLINDERS,IND+LNP,positive_recipients_validated_against_3cp,False,3,LNP+IND+ALP
Flinders*,ALP,IND+LNP,IND,6646.0,0.2201099556203219,,FLINDERS,IND+LNP,positive_recipients_validated_against_3cp,False,3,LNP+IND+ALP
Flinders*,GRN,ALP+IND+LNP,ALP,3525.0,0.4422280767783214,,FLINDERS,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,LNP+IND+ALP
Flinders*,GRN,ALP+IND+LNP,LNP,572.0,0.0717601304729644,,FLINDERS,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,LNP+IND+ALP
Flinders*,GRN,ALP+IND+LNP,IND,3874.0,0.4860117927487141,,FLINDERS,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,LNP+IND+ALP
Flinders*,ON,ALP+GRN+IND+LNP,ALP,696.0,0.093560962494959,,FLINDERS,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+IND+ALP
Flinders*,ON,ALP+GRN+IND+LNP,LNP,4656.0,0.6258905766904154,,FLINDERS,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+IND+ALP
Flinders*,ON,ALP+GRN+IND+LNP,GRN,360.0,0.048393601290496,,FLINDERS,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+IND+ALP
Flinders*,ON,ALP+GRN+IND+LNP,IND,1727.0,0.2321548595241296,,FLINDERS,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,LNP+IND+ALP
Flinders*,OTH,ALP+GRN+IND+LNP+ON,ALP,351.0,0.0851115421920465,,FLINDERS,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+IND+ALP
Flinders*,OTH,ALP+GRN+IND+LNP+ON,LNP,841.0,0.2039282250242483,,FLINDERS,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+IND+ALP
Flinders*,OTH,ALP+GRN+IND+LNP+ON,GRN,306.0,0.074199806013579,,FLINDERS,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+IND+ALP
Flinders*,OTH,ALP+GRN+IND+LNP+ON,ON,1348.0,0.3268671193016489,,FLINDERS,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+IND+ALP
Flinders*,OTH,ALP+GRN+IND+LNP+ON,IND,1278.0,0.3098933074684772,,FLINDERS,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,LNP+IND+ALP
Gippsland,GRN,ALP+LNP+ON,ALP,6844.0,0.7429439861050803,,GIPPSLAND,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Gippsland,GRN,ALP+LNP+ON,LNP,1710.0,0.1856274424663482,,GIPPSLAND,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Gippsland,GRN,ALP+LNP+ON,ON,658.0,0.0714285714285714,,GIPPSLAND,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Gippsland,ON,ALP+LNP,ALP,2626.0,0.1527010525091585,,GIPPSLAND,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
Gippsland,ON,ALP+LNP,LNP,14571.0,0.8472989474908414,,GIPPSLAND,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
Gippsland,OTH,ALP+GRN+LNP+ON,ALP,341.0,0.0998243559718969,,GIPPSLAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Gippsland,OTH,ALP+GRN+LNP+ON,LNP,1339.0,0.3919789227166276,,GIPPSLAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Gippsland,OTH,ALP+GRN+LNP+ON,GRN,315.0,0.0922131147540983,,GIPPSLAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
